sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Todd can't yawn.	Todd can't walk through.	-68.0	-68.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
1	1	Some guests hadn't left.	Some guests hadn't boasted about.	-68.5	-80.0	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
2	1	This niece of Elizabeth protests.	This niece of Elizabeth walks through.	-67.5	-79.5	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
3	1	Regina is shouting.	Regina is boasting about.	-56.5	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
4	1	This guest's plumber complains.	This guest's plumber wore.	-68.5	-68.5	-11.375	-11.4375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
5	1	Anna's grandmothers aren't benefiting.	Anna's grandmothers aren't arguing about.	-102.0	-113.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
6	1	Some glaciers are vaporizing.	Some glaciers are scaring.	-67.0	-68.0	-11.1875	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
7	1	Stephanie succeeds.	Stephanie boasts about.	-56.0	-67.5	-11.1875	-11.25	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
8	1	Tara's contractors scream.	Tara's contractors drive to.	-68.0	-80.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
9	1	All gloves weren't crumpling.	All gloves weren't looking like.	-91.0	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
10	1	Patricia's hairdressers hadn't cooked.	Patricia's hairdressers hadn't gone to.	-113.0	-124.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
11	1	The spotlights faded.	The spotlights scared.	-56.25	-56.75	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
12	1	The muffins were scorching.	The muffins were scaring.	-90.0	-79.0	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
13	1	Those friends of Sally were painting.	Those friends of Sally were walking through.	-80.0	-91.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
14	1	This screen does brighten.	This screen does resemble.	-68.0	-56.75	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
15	1	Danielle's podiatrists were succeeding.	Danielle's podiatrists were scaring.	-101.0	-112.5	-11.25	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
16	1	A lot of cashiers should collaborate.	A lot of cashiers should go to.	-90.5	-102.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
17	1	The pepper blackened.	The pepper resembles.	-56.75	-45.5	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
18	1	Some skirts haven't unfolded.	Some skirts haven't scared.	-68.5	-68.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
19	1	Guy's French teachers die.	Guy's French teachers arrived at.	-68.0	-79.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
20	1	This shirt crumples.	This shirt scares.	-68.0	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
21	1	Some cup falls apart.	Some cup resembles.	-56.5	-45.5	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
22	1	All grandmothers of Bill hadn't clashed.	All grandmothers of Bill hadn't arrived at.	-113.5	-125.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
23	1	Some convertible is chipping.	Some convertible is scaring.	-68.0	-68.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
24	1	Rachelle's partner chuckled.	Rachelle's partner dislikes.	-79.5	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
25	1	These grandfathers of Ella cooperated.	These grandfathers of Ella boast about.	-102.0	-102.0	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
26	1	Most spotlights had dimmed.	Most spotlights had looked like.	-79.0	-79.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
27	1	Keith learns.	Keith disliked.	-34.5	-34.0	-11.5	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
28	1	Andrea has donated.	Andrea has concealed.	-56.75	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
29	1	Some sisters of Laurie weren't hunting.	Some sisters of Laurie weren't examining.	-91.0	-91.5	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
30	1	Brian argued.	Brian looked like.	-34.0	-45.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
31	1	Many teachers embrace.	Many teachers respected.	-45.5	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
32	1	Larry departs.	Larry cured.	-45.75	-34.0	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
33	1	That fish chars.	That fish resembles.	-46.0	-45.5	-11.5	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
34	1	Julia's colleagues wave.	Julia's colleagues fled from.	-68.0	-79.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
35	1	The waitresses haven't fallen asleep.	The waitresses haven't concealed.	-91.0	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
36	1	Bethany murmured.	Bethany goes to.	-56.0	-56.5	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
37	1	Every shawl tightens.	Every shawl scared.	-68.5	-57.5	-11.375	-11.5	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
38	1	Some wheelbarrow shattered.	Some wheelbarrow looked like.	-67.5	-79.5	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
39	1	The dancer's daughters lie.	The dancer's daughters examined.	-68.0	-68.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
40	1	The companies haven't competed.	The companies haven't concealed.	-68.0	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
41	1	Kimberley wakes up.	Kimberley returned to.	-67.0	-67.5	-11.125	-11.25	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
42	1	Some people's tutors were kissing.	Some people's tutors were examining.	-79.0	-79.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
43	1	Nicole concurred.	Nicole cared for.	-56.25	-56.5	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
44	1	The student has blinked.	The student has boasted about.	-56.75	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
45	1	Donna shouldn't die.	Donna shouldn't argue about.	-68.5	-79.5	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
46	1	Lori plays.	Lori cured.	-45.5	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
47	1	A son of Andrea answered.	A son of Andrea reveals.	-68.5	-68.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
48	1	Most organizations couldn't debate.	Most organizations couldn't respect.	-68.5	-68.5	-11.375	-11.4375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
49	1	Helen's associates assemble.	Helen's associates disliked.	-68.5	-68.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
50	1	Alice littered.	Alice escaped from.	-45.25	-45.0	-11.3125	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
51	1	Robert's ex-wives donate.	Robert's ex-wives drive to.	-79.5	-91.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
52	1	A lot of doctors negotiated.	A lot of doctors go to.	-68.0	-79.5	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
53	1	That pepper rotted.	That pepper resembles.	-68.0	-45.5	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
54	1	The water melts.	The water resembled.	-45.75	-45.5	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
55	1	A child's tutor is protesting.	A child's tutor is concealing.	-80.0	-91.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
56	1	The lamps hadn't darkened.	The lamps hadn't looked like.	-79.5	-80.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
57	1	Many adults drink.	Many adults go to.	-45.5	-57.25	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
58	1	Kimberley does sit down.	Kimberley does arrive at.	-78.5	-78.5	-11.1875	-11.25	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
59	1	The Borgias won't lie.	The Borgias won't complain about.	-79.5	-90.0	-11.375	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
60	1	A lot of teachers had moved.	A lot of teachers had listened to.	-79.5	-90.5	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
61	1	Kendra's granddaughters get fired.	Kendra's granddaughters escape from.	-103.0	-103.0	-11.4375	-11.4375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
62	1	The sock crumples.	The sock scared.	-68.5	-45.5	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
63	1	Some nephews of Jodi hadn't murmured.	Some nephews of Jodi hadn't examined.	-124.0	-113.5	-11.3125	-11.375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
64	1	Robert has saluted.	Robert has gone to.	-56.75	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
65	1	This shirt wasn't warping.	This shirt wasn't scaring.	-79.5	-80.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
66	1	This hamster isn't waking up.	This hamster isn't scaring.	-90.0	-91.0	-11.25	-11.375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
67	1	That fork chips.	That fork resembles.	-45.5	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
68	1	Karen isn't answering.	Karen isn't talking about.	-57.0	-68.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
69	1	A lot of hats tighten.	A lot of hats resembled.	-68.0	-68.0	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
70	1	Andrea's nephews have replied.	Andrea's nephews have arrived at.	-90.5	-101.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
71	1	That spinach charred.	That spinach resembles.	-56.75	-45.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
72	1	Matt's ex-boyfriend stands up.	Matt's ex-boyfriend arrived at.	-90.0	-90.0	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
73	1	Many shoes crumpled.	Many shoes resembled.	-68.5	-45.75	-11.375	-11.4375	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
74	1	Many bicycles should steer.	Many bicycles should scare.	-57.0	-57.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
75	1	Some grandmothers of Vincent have blinked.	Some grandmothers of Vincent have listened to.	-102.0	-113.5	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
76	1	Anna's cousins might smile.	Anna's cousins might admire.	-68.0	-68.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
77	1	This screen darkened.	This screen scares.	-56.5	-46.0	-11.3125	-11.5	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
78	1	A closet flung open.	A closet looks like.	-68.0	-56.75	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
79	1	Wayne is smiling.	Wayne is dropping by.	-56.25	-67.5	-11.25	-11.25	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
80	1	These windows shut.	These windows scared.	-45.5	-45.75	-11.375	-11.4375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
81	1	Beverly does cough.	Beverly does lift.	-68.5	-68.0	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
82	1	Grace hasn't hunted.	Grace hasn't talked about.	-56.75	-68.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
83	1	Tracy is sighing.	Tracy is complaining about.	-67.5	-67.5	-11.25	-11.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
84	1	Teachers hadn't surrendered.	Teachers hadn't lifted.	-56.75	-57.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
85	1	The guests did meet.	The guests did argue about.	-57.0	-68.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
86	1	Frank's cousins had conspired.	Frank's cousins had returned to.	-79.0	-79.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
87	1	Some tomatoes aren't charring.	Some tomatoes aren't looking like.	-80.0	-79.0	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
88	1	Some skateboard should steer.	Some skateboard should look like.	-57.0	-68.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
89	1	The Borgias won't change.	The Borgias won't fire.	-79.5	-79.5	-11.375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
90	1	The mothers of Carolyn scratch.	The mothers of Carolyn cure.	-68.0	-68.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
91	1	A cousin of some waitresses would hide away.	A cousin of some waitresses would fire.	-113.5	-102.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
92	1	The grandson of Benjamin washes.	The grandson of Benjamin boasted about.	-79.0	-79.0	-11.25	-11.3125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
93	1	Jason's supervisors hadn't struggled.	Jason's supervisors hadn't looked like.	-80.0	-91.0	-11.4375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
94	1	Kirsten was answering.	Kirsten was listening to.	-68.0	-79.0	-11.375	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
95	1	Some wheelbarrows are slowing.	Some wheelbarrows are scaring.	-79.5	-91.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
96	1	Bananas charred.	Bananas look like.	-57.0	-56.5	-11.375	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
97	1	These drivers hadn't wasted away.	These drivers hadn't worked with.	-80.0	-80.0	-11.4375	-11.4375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
98	1	This bike is existing.	This bike is scaring.	-56.5	-68.0	-11.3125	-11.3125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
99	1	The actor's employee murmurs.	The actor's employee boasts about.	-79.0	-79.0	-11.3125	-11.3125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
100	1	Those actresses stretch.	Those actresses look like.	-45.5	-56.75	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
101	1	This plane chipped.	This plane looked like.	-57.0	-56.75	-11.4375	-11.375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
102	1	Wendy hadn't seen.	Wendy hadn't boasted about.	-79.5	-91.0	-11.375	-11.375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
103	1	Maria was complaining.	Maria was concealing.	-45.0	-56.5	-11.25	-11.3125	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
