sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	There was a documentary about music irritating Allison.	There was each documentary about music irritating Allison.	-102.0	-102.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
1	1	There were no legislatures working hard.	There were most legislatures working hard.	-89.5	-90.0	-11.1875	-11.25	True	True	semantics	quantifiers	Write a natural, coherent English sentence.
2	1	There was a sweater shocking David.	There was each sweater shocking David.	-79.5	-80.0	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
3	1	There are some brothers of Rachel arriving at a library.	There are all brothers of Rachel arriving at a library.	-124.0	-124.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
4	1	There aren't many lights darkening.	There aren't all lights darkening.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
5	1	There are many rugs embarrassing Galileo.	There are most rugs embarrassing Galileo.	-90.0	-90.0	-11.25	-11.25	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
6	1	There is a mother of Theodore imagining those adults responded.	There is each mother of Theodore imagining those adults responded.	-125.0	-125.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
7	1	There wasn't a window chipping.	There wasn't each window chipping.	-91.0	-91.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
8	1	There isn't a dancer slumping over.	There isn't every dancer slumping over.	-101.5	-101.5	-11.25	-11.3125	False	True	semantics	quantifiers	Write a natural, coherent English sentence.
9	1	There is a committee coping.	There is every committee coping.	-68.0	-68.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
10	1	There are some sisters of Ann climbing up all ladders.	There are all sisters of Ann climbing up all ladders.	-136.0	-136.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
11	1	There is an essay about Winston Churchill irritating Alexander.	There is each essay about Winston Churchill irritating Alexander.	-113.0	-113.0	-11.25	-11.3125	False	True	semantics	quantifiers	Write a natural, coherent English sentence.
12	1	There was a rug disappearing.	There was every rug disappearing.	-68.0	-68.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
13	1	There aren't few documentaries disturbing some actors.	There aren't all documentaries disturbing some actors.	-103.0	-102.5	-11.4375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
14	1	There are no peppers upsetting all governments.	There are all peppers upsetting all governments.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
15	1	There was a cat annoying Alice.	There was each cat annoying Alice.	-79.5	-79.5	-11.3125	-11.375	False	True	semantics	quantifiers	Write a natural, coherent English sentence.
16	1	There is a coat soaking.	There is every coat soaking.	-68.5	-68.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
17	1	There isn't a student winning.	There isn't each student winning.	-79.0	-79.5	-11.3125	-11.3125	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
18	1	There were few bicycles shattering.	There were most bicycles shattering.	-80.0	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
19	1	There weren't many eggplants existing.	There weren't all eggplants existing.	-91.0	-90.5	-11.375	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
20	1	There aren't many malls existing.	There aren't most malls existing.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
21	1	There weren't many waitresses sitting down.	There weren't all waitresses sitting down.	-102.0	-102.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
22	1	There were many sketches bothering Ruth.	There were all sketches bothering Ruth.	-80.0	-80.0	-11.4375	-11.4375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
23	1	There wasn't a commentary worrying some pedestrians.	There wasn't every commentary worrying some pedestrians.	-102.0	-102.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
24	1	There weren't few grandfathers of Beverly returning to the man.	There weren't most grandfathers of Beverly returning to the man.	-159.0	-159.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
25	1	There is a drawing of schools irritating the Clintons.	There is every drawing of schools irritating the Clintons.	-113.5	-113.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
26	1	There is an organization hurting Tammy.	There is every organization hurting Tammy.	-91.0	-91.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
27	1	There were few daughters of Nancy badgering Alicia to see Renee.	There were all daughters of Nancy badgering Alicia to see Renee.	-169.0	-169.0	-11.3125	-11.25	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
28	1	There is a boy spinning around.	There is each boy spinning around.	-79.0	-79.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
29	1	There are no mushrooms alarming Winston Churchill.	There are all mushrooms alarming Winston Churchill.	-90.0	-90.0	-11.25	-11.25	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
30	1	There was a painting of that movie theater scaring many waitresses.	There was every painting of that movie theater scaring many waitresses.	-159.0	-159.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
31	1	There were many lamps wasting away.	There were all lamps wasting away.	-79.5	-79.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
32	1	There weren't few shows about politics upsetting Andrew.	There weren't most shows about politics upsetting Andrew.	-114.0	-114.0	-11.4375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
33	1	There isn't a casserole scaring Sharon.	There isn't each casserole scaring Sharon.	-125.0	-125.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
34	1	There were many cousins of Rhonda boycotting most lakes.	There were most cousins of Rhonda boycotting most lakes.	-147.0	-147.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
35	1	There was a book scaring Kimberley.	There was each book scaring Kimberley.	-101.5	-102.0	-11.3125	-11.3125	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
36	1	There were few rivers disappearing.	There were all rivers disappearing.	-68.0	-68.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
37	1	There were few stories about politics astounding Alan.	There were most stories about politics astounding Alan.	-102.0	-101.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
38	1	There isn't a truck existing.	There isn't every truck existing.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
39	1	There isn't a cashier eating.	There isn't each cashier eating.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
40	1	There are some cats hurting Tiffany.	There are all cats hurting Tiffany.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
41	1	There isn't a grandson of Becky cheering.	There isn't each grandson of Becky cheering.	-101.5	-102.0	-11.25	-11.3125	True	True	semantics	quantifiers	Write a natural, coherent English sentence.
42	1	There isn't a daughter of Mitchell astounding some boy.	There isn't each daughter of Mitchell astounding some boy.	-125.0	-125.5	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
43	1	There aren't few guests asking all nieces of Sandra to attack Alicia.	There aren't most guests asking all nieces of Sandra to attack Alicia.	-170.0	-170.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
44	1	There weren't few mushrooms scaring some governments.	There weren't most mushrooms scaring some governments.	-113.5	-113.5	-11.375	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
45	1	There are many friends of Charles intending to disagree.	There are all friends of Charles intending to disagree.	-112.5	-112.5	-11.25	-11.25	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
46	1	There were some associations interacting.	There were all associations interacting.	-68.0	-68.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
47	1	There is a book about the Borgias disturbing Ann.	There is every book about the Borgias disturbing Ann.	-124.5	-125.0	-11.3125	-11.3125	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
48	1	There weren't many books about Harvard University impressing Daniel.	There weren't most books about Harvard University impressing Daniel.	-136.0	-136.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
49	1	There wasn't a mountain existing.	There wasn't each mountain existing.	-80.0	-80.0	-11.375	-11.4375	False	True	semantics	quantifiers	Write a natural, coherent English sentence.
50	1	There wasn't an icicle confusing Martin.	There wasn't every icicle confusing Martin.	-102.5	-102.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
51	1	There weren't many essays about the Impressionists disagreeing with Michelle.	There weren't most essays about the Impressionists disagreeing with Michelle.	-170.0	-170.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
52	1	There is a muffin boring Winston Churchill.	There is each muffin boring Winston Churchill.	-100.5	-100.5	-11.1875	-11.1875	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
53	1	There are some reports about Monet disagreeing with Janice.	There are all reports about Monet disagreeing with Janice.	-147.0	-147.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
54	1	There is a casserole stunning Carlos.	There is each casserole stunning Carlos.	-102.0	-102.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
55	1	There was a box astounding that doctor.	There was each box astounding that doctor.	-91.0	-91.0	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
56	1	There was a glove bothering Kristen.	There was every glove bothering Kristen.	-79.5	-80.0	-11.375	-11.375	True	False	semantics	quantifiers	Write a natural, coherent English sentence.
57	1	There were few dresses soaking.	There were most dresses soaking.	-68.0	-68.0	-11.375	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
58	1	There were few cakes disgusting Bill.	There were most cakes disgusting Bill.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
59	1	There were some movies about the Clintons boring Amanda.	There were all movies about the Clintons boring Amanda.	-113.5	-113.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
60	1	There isn't a pepper bothering every guy.	There isn't every pepper bothering every guy.	-103.0	-103.0	-11.4375	-11.4375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
61	1	There was a son of Monica motivating Kirsten's associate to cry.	There was every son of Monica motivating Kirsten's associate to cry.	-158.0	-158.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
62	1	There is a candle looking like a lot of drawings.	There is every candle looking like a lot of drawings.	-124.5	-124.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
63	1	There were no movies about the Lutherans shocking Dana.	There were most movies about the Lutherans shocking Dana.	-124.0	-124.0	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
64	1	There were no movies about Harvard University alarming Omar.	There were all movies about Harvard University alarming Omar.	-113.5	-113.5	-11.3125	-11.3125	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
65	1	There aren't many doors scaring Brian.	There aren't all doors scaring Brian.	-102.5	-102.5	-11.375	-11.375	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
66	1	There weren't many gates looking like most photographs.	There weren't most gates looking like most photographs.	-113.5	-113.5	-11.3125	-11.375	False	True	semantics	quantifiers	Write a natural, coherent English sentence.
67	1	There isn't a museum failing to surrender.	There isn't every museum failing to surrender.	-101.5	-101.5	-11.25	-11.25	False	False	semantics	quantifiers	Write a natural, coherent English sentence.
