sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	This customer who had visited most children has worn some shoes.	This customer who had visited most children have worn some shoes.	-138.0	-138.0	-12.5	-12.5	False	False	morphology	subject_verb_agreement
1	1	This boy that didn't question all guests has forgotten about what wasn't vaporizing.	This boy that didn't question all guests have forgotten about what wasn't vaporizing.	-196.0	-196.0	-12.25	-12.25	False	False	morphology	subject_verb_agreement
2	1	Boys that aren't disturbing Natalie suffer.	Boys that aren't disturbing Natalie suffers.	-98.0	-98.5	-12.25	-12.3125	True	True	morphology	subject_verb_agreement
3	1	Some customers who irritates Amelia do persuade Galileo to come here.	Some customers who irritates Amelia does persuade Galileo to come here.	-159.0	-159.0	-12.25	-12.25	False	False	morphology	subject_verb_agreement
4	1	Many children that had questioned this government do cooperate.	Many children that had questioned this government does cooperate.	-112.5	-112.5	-12.5	-12.5	False	False	morphology	subject_verb_agreement
5	1	A lot of schools that have concealed Adam worry.	A lot of schools that have concealed Adam worries.	-111.5	-112.0	-12.375	-12.4375	True	True	morphology	subject_verb_agreement
6	1	All pedestrians that wouldn't shock William read.	All pedestrians that wouldn't shock William reads.	-98.0	-98.0	-12.25	-12.25	False	False	morphology	subject_verb_agreement
7	1	The girl who had visited most guests is curing a woman.	The girl who had visited most guests were curing a woman.	-136.0	-136.0	-12.375	-12.375	False	False	morphology	subject_verb_agreement
8	1	Those guys that hid Kenneth explain Rhonda won't skate around a lot of restaurants.	Those guys that hid Kenneth explains Rhonda won't skate around a lot of restaurants.	-195.0	-195.0	-12.1875	-12.1875	False	False	morphology	subject_verb_agreement
9	1	A doctor who researched the Clintons waves.	A doctor who researched the Clintons wave.	-87.0	-86.5	-12.4375	-12.375	False	False	morphology	subject_verb_agreement
10	1	Some mushroom that will bother the Lutherans has upset Regina.	Some mushroom that will bother the Lutherans have upset Regina.	-136.0	-136.0	-12.375	-12.375	False	False	morphology	subject_verb_agreement
11	1	The girl who doesn't annoy these adults works with Kristin.	The girl who doesn't annoy these adults work with Kristin.	-148.0	-148.0	-12.375	-12.375	False	False	morphology	subject_verb_agreement
12	1	Some legislature that alarmed the pedestrians has needed Sandra to blink.	Some legislature that alarmed the pedestrians have needed Sandra to blink.	-136.0	-136.0	-12.375	-12.375	False	False	morphology	subject_verb_agreement
13	1	The drawing that can't look like most sketches isn't looking like Elaine.	The drawing that can't look like most sketches aren't looking like Elaine.	-172.0	-172.0	-12.25	-12.25	False	False	morphology	subject_verb_agreement
