sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	All convertibles weren't there existing.	There weren't all convertibles existing.	-86.0	-85.5	-12.3125	-12.1875	False	False	semantics	quantifiers
1	1	Every fish was there astounding Sally.	There was every fish astounding Sally.	-75.5	-76.0	-12.5625	-12.6875	True	True	semantics	quantifiers
2	1	All sisters of Roger weren't there going to this school.	There weren't all sisters of Roger going to this school.	-135.0	-135.0	-12.3125	-12.25	False	False	semantics	quantifiers
3	1	Every documentary is there annoying Anna.	There is every documentary annoying Anna.	-75.0	-75.5	-12.5	-12.625	True	True	semantics	quantifiers
4	1	Each government was there hurting Rhonda.	There was each government hurting Rhonda.	-87.0	-87.5	-12.4375	-12.5	True	True	semantics	quantifiers
5	1	Every newspaper article wasn't there wasting away.	There wasn't every newspaper article wasting away.	-97.0	-98.0	-12.125	-12.25	True	True	semantics	quantifiers
6	1	Every student wasn't there leaving Andrew.	There wasn't every student leaving Andrew.	-87.0	-87.0	-12.375	-12.375	False	False	semantics	quantifiers
7	1	Each screen is there alarming Tara.	There is each screen alarming Tara.	-75.0	-75.5	-12.5	-12.625	True	True	semantics	quantifiers
8	1	Most universities weren't there hurting this child.	There weren't most universities hurting this child.	-97.5	-98.0	-12.1875	-12.25	True	True	semantics	quantifiers
9	1	Each book is there disturbing Margaret.	There is each book disturbing Margaret.	-76.0	-77.0	-12.625	-12.8125	True	True	semantics	quantifiers
10	1	Each art gallery was there irritating a lot of committees.	There was each art gallery irritating a lot of committees.	-122.0	-123.5	-12.1875	-12.3125	True	True	semantics	quantifiers
11	1	All students weren't there noticing some box.	There weren't all students noticing some box.	-98.5	-98.0	-12.3125	-12.25	False	False	semantics	quantifiers
12	1	Each mother of a teenager isn't there asking Mark to scratch.	There isn't each mother of a teenager asking Mark to scratch.	-148.0	-148.0	-12.3125	-12.3125	False	False	semantics	quantifiers
13	1	Most shows about the Great Lakes are there distracting Lisa.	There are most shows about the Great Lakes distracting Lisa.	-123.5	-124.0	-12.375	-12.4375	True	True	semantics	quantifiers
14	1	Most nephews of Irene were there telephoning.	There were most nephews of Irene telephoning.	-123.0	-124.0	-12.25	-12.375	True	True	semantics	quantifiers
15	1	Each horse is there upsetting a lot of teachers.	There is each horse upsetting a lot of teachers.	-111.0	-112.0	-12.375	-12.4375	True	True	semantics	quantifiers
16	1	Every story was there hurting Judy.	There was every story hurting Judy.	-75.0	-76.0	-12.5	-12.6875	True	True	semantics	quantifiers
17	1	Every plate is there embarrassing Richard.	There is every plate embarrassing Richard.	-75.5	-76.5	-12.5625	-12.75	True	True	semantics	quantifiers
18	1	Most computers weren't there alarming Sabrina.	There weren't most computers alarming Sabrina.	-97.5	-98.0	-12.1875	-12.25	True	True	semantics	quantifiers
19	1	Every computer wasn't there shocking that actress.	There wasn't every computer shocking that actress.	-98.5	-99.0	-12.3125	-12.375	True	True	semantics	quantifiers
