sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Every hospital isn't about to tempt Tiffany to reference Matt.	Every hospital isn't fun to tempt Tiffany to reference Matt.	-136.0	-135.0	-12.3125	-12.3125	False	False	syntax_semantics	control_raising
1	1	Rachel was apt to talk to Alicia.	Rachel was exciting to talk to Alicia.	-87.5	-87.5	-12.5	-12.5	False	False	syntax_semantics	control_raising
2	1	This doctor's cousins aren't soon to question Kirsten.	This doctor's cousins aren't interesting to question Kirsten.	-135.0	-134.0	-12.25	-12.25	False	False	syntax_semantics	control_raising
3	1	Sheila is certain to find Stephen to describe this customer.	Sheila is difficult to find Stephen to describe this customer.	-137.0	-136.0	-12.4375	-12.375	False	False	syntax_semantics	control_raising
4	1	Liam's French teachers were sure to want to aggravate many people.	Liam's French teachers were irritating to want to aggravate many people.	-171.0	-171.0	-12.25	-12.25	False	False	syntax_semantics	control_raising
5	1	Thomas isn't sure to hug Margaret.	Thomas isn't annoying to hug Margaret.	-85.5	-86.0	-12.1875	-12.3125	True	True	syntax_semantics	control_raising
6	1	Carrie is bound to explore some public park.	Carrie is pleasant to explore some public park.	-112.5	-112.5	-12.5	-12.5	False	False	syntax_semantics	control_raising
7	1	Timothy is about to respect most guys.	Timothy is annoying to respect most guys.	-99.5	-98.5	-12.4375	-12.3125	False	False	syntax_semantics	control_raising
8	1	Derek's guest is likely to like to forfeit.	Derek's guest is difficult to like to forfeit.	-134.0	-134.0	-12.1875	-12.25	False	True	syntax_semantics	control_raising
9	1	Melinda's guests aren't about to yearn to sit down.	Melinda's guests aren't unpleasant to yearn to sit down.	-158.0	-158.0	-12.1875	-12.1875	False	False	syntax_semantics	control_raising
10	1	Mark wasn't certain to climb down the ladder.	Mark wasn't fun to climb down the ladder.	-111.0	-111.0	-12.3125	-12.3125	False	False	syntax_semantics	control_raising
11	1	Jesus's tutor wasn't soon to remember Dawn.	Jesus's tutor wasn't tough to remember Dawn.	-110.0	-109.5	-12.1875	-12.1875	False	False	syntax_semantics	control_raising
12	1	Those organizations were certain to respond.	Those organizations were tough to respond.	-76.0	-75.0	-12.625	-12.5	False	False	syntax_semantics	control_raising
13	1	Bradley isn't soon to encourage Stephanie to scream.	Bradley isn't hard work to encourage Stephanie to scream.	-122.0	-134.0	-12.1875	-12.1875	True	False	syntax_semantics	control_raising
14	1	Tina wasn't sure to conceal what are profiting.	Tina wasn't exciting to conceal what are profiting.	-134.0	-134.0	-12.1875	-12.1875	False	False	syntax_semantics	control_raising
15	1	The legislature wasn't unlikely to continue to hug a lot of boys.	The legislature wasn't hard to continue to hug a lot of boys.	-160.0	-160.0	-12.25	-12.25	False	False	syntax_semantics	control_raising
16	1	Bruce was sure to remember Gerald.	Bruce was annoying to remember Gerald.	-75.0	-75.0	-12.5	-12.5	False	False	syntax_semantics	control_raising
17	1	Brad's employees aren't likely to retaliate.	Brad's employees aren't irritating to retaliate.	-110.0	-110.0	-12.25	-12.1875	False	False	syntax_semantics	control_raising
18	1	Jennifer isn't apt to walk through a cafe.	Jennifer isn't difficult to walk through a cafe.	-110.0	-110.0	-12.25	-12.1875	False	False	syntax_semantics	control_raising
19	1	Andrea was soon to ascertain Winston Churchill to explore a lot of movie theaters.	Andrea was interesting to ascertain Winston Churchill to explore a lot of movie theaters.	-184.0	-183.0	-12.25	-12.1875	False	False	syntax_semantics	control_raising
20	1	Cheryl's daughter isn't sure to find out who work hard.	Cheryl's daughter isn't irritating to find out who work hard.	-157.0	-157.0	-12.0625	-12.0625	False	False	syntax_semantics	control_raising
21	1	Douglas's cousin isn't sure to entreat Danielle to stand up.	Douglas's cousin isn't irritating to entreat Danielle to stand up.	-170.0	-170.0	-12.125	-12.125	False	False	syntax_semantics	control_raising
22	1	Margaret's nieces aren't unlikely to describe Diana.	Margaret's nieces aren't pleasant to describe Diana.	-134.0	-134.0	-12.1875	-12.25	False	True	syntax_semantics	control_raising
23	1	Brian is about to walk through that high school.	Brian is pleasant to walk through that high school.	-113.0	-113.0	-12.5625	-12.5625	False	False	syntax_semantics	control_raising
24	1	Heidi wasn't certain to like to hate Joseph.	Heidi wasn't easy to like to hate Joseph.	-124.0	-123.5	-12.4375	-12.375	False	False	syntax_semantics	control_raising
25	1	Many adults' boss was certain to hide a lot of spotlights.	Many adults' boss was interesting to hide a lot of spotlights.	-160.0	-159.0	-12.3125	-12.25	False	False	syntax_semantics	control_raising
26	1	Bradley was apt to clean that hat.	Bradley was tough to clean that hat.	-99.5	-99.5	-12.4375	-12.4375	False	False	syntax_semantics	control_raising
27	1	Every granddaughter of Renee isn't certain to entice Anne to bike to high schools.	Every granddaughter of Renee isn't irritating to entice Anne to bike to high schools.	-208.0	-207.0	-12.25	-12.1875	False	False	syntax_semantics	control_raising
28	1	These plates were certain to scare Andrew.	These plates were exciting to scare Andrew.	-88.0	-87.0	-12.5625	-12.4375	False	False	syntax_semantics	control_raising
29	1	Andrew wasn't sure to oblige Vanessa's guests to work hard.	Andrew wasn't exciting to oblige Vanessa's guests to work hard.	-158.0	-158.0	-12.125	-12.125	False	False	syntax_semantics	control_raising
30	1	Harvard University was soon to praise Valerie.	Harvard University was hard to praise Valerie.	-99.5	-99.5	-12.4375	-12.4375	False	False	syntax_semantics	control_raising
31	1	The association isn't apt to cope.	The association isn't hard to cope.	-87.5	-87.5	-12.5	-12.5	False	False	syntax_semantics	control_raising
32	1	The mothers of Alice were certain to figure out who continued to describe these customers.	The mothers of Alice were boring to figure out who continued to describe these customers.	-185.0	-184.0	-12.375	-12.25	False	False	syntax_semantics	control_raising
33	1	Timothy wasn't likely to beg Donna to astound that university.	Timothy wasn't exciting to beg Donna to astound that university.	-159.0	-159.0	-12.25	-12.25	False	False	syntax_semantics	control_raising
34	1	Florence wasn't unlikely to concur.	Florence wasn't hard to concur.	-98.5	-98.5	-12.3125	-12.3125	False	False	syntax_semantics	control_raising
