sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Laurie hasn't lifted those cacti.	Laurie hasn't lifted those cactus.	-106.0	-105.5	-13.25	-13.1875	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
1	1	Adam hadn't discussed these analyses.	Adam hadn't discussed these analysis.	-96.0	-95.5	-12.0	-11.9375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
2	1	Some customers know these men.	Some customers know these man.	-69.0	-67.5	-11.5	-11.25	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
3	1	Phillip was lifting this mouse.	Phillip was lifting this mice.	-73.5	-73.0	-12.25	-12.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
4	1	The driver reveals these mice.	The driver reveals these mouse.	-69.0	-71.0	-11.5	-11.8125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
5	1	Anna will buy that louse.	Anna will buy that lice.	-86.5	-74.5	-12.375	-12.4375	False	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
6	1	Rhonda had insulted these men.	Rhonda had insulted these man.	-88.0	-87.0	-12.625	-12.375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
7	1	All plays shock this alumnus.	All plays shock this alumni.	-81.0	-80.5	-13.5	-13.375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
8	1	Grace noticed that axis.	Grace noticed that axes.	-63.25	-63.0	-12.625	-12.625	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
9	1	Patricia cleans these teeth.	Patricia cleans these tooth.	-72.0	-73.0	-14.375	-14.625	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
10	1	Alan examined those analyses.	Alan examined those analysis.	-69.5	-69.0	-13.9375	-13.8125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
11	1	Travis fired these children.	Travis fired these child.	-72.5	-73.5	-14.5	-14.6875	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
12	1	The picture can't look like these nuclei.	The picture can't look like these nucleus.	-112.0	-111.0	-11.25	-11.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
13	1	The waitresses haven't cleaned this thesis.	The waitresses haven't cleaned this theses.	-108.0	-110.0	-12.0	-12.25	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
14	1	Pamela might boast about those bases.	Pamela might boast about those basis.	-93.0	-90.5	-13.25	-12.875	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
15	1	Tammy was observing that man.	Tammy was observing that men.	-85.5	-85.0	-12.1875	-12.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
16	1	Paul wasn't insulting this analysis.	Paul wasn't insulting this analyses.	-96.0	-98.0	-12.0	-12.25	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
17	1	Russell hadn't appreciated that synthesis.	Russell hadn't appreciated that syntheses.	-96.5	-106.0	-12.0625	-11.75	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
18	1	These waiters are appreciating that thesis.	These waiters are appreciating that theses.	-86.0	-85.0	-12.25	-12.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
19	1	The women didn't boast about this phenomenon.	The women didn't boast about this phenomena.	-106.0	-106.0	-10.5625	-10.5625	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
20	1	Raymond concealed those nuclei.	Raymond concealed those nucleus.	-69.0	-67.5	-13.75	-13.5	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
21	1	Sara has insulted these analyses.	Sara has insulted these analysis.	-77.5	-76.5	-12.875	-12.75	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
22	1	Every guest cares for those men.	Every guest cares for those man.	-84.0	-85.0	-12.0	-12.125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
23	1	Heidi can research this ellipsis.	Heidi can research this ellipses.	-82.0	-94.5	-13.625	-11.8125	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
24	1	Paula won't buy these theses.	Paula won't buy these thesis.	-99.5	-100.0	-12.4375	-12.5	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
25	1	Sheila wasn't bringing that fungus.	Sheila wasn't bringing that fungi.	-97.5	-98.0	-12.1875	-12.25	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
26	1	Diane talked about this man.	Diane talked about this men.	-68.5	-68.0	-11.375	-11.375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
27	1	Linda discussed this oasis.	Linda discussed this oases.	-68.0	-76.5	-13.5625	-12.75	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
28	1	Richard healed that goose.	Richard healed that geese.	-62.25	-63.0	-12.4375	-12.625	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
29	1	Patients think about these cacti.	Patients think about these cactus.	-72.0	-72.0	-12.0	-12.0	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
30	1	The cashier isn't lifting these mice.	The cashier isn't lifting these mouse.	-108.5	-111.0	-12.0625	-12.3125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
31	1	Irene had discovered that crisis.	Irene had discovered that crises.	-77.5	-78.5	-12.9375	-13.125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
32	1	Andrea hasn't talked about that synopsis.	Andrea hasn't talked about that synopses.	-104.0	-122.0	-11.5625	-11.0625	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
33	1	Joel wasn't discovering that thesis.	Joel wasn't discovering that theses.	-95.5	-95.5	-11.9375	-11.9375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
34	1	Chad hasn't praised these theses.	Chad hasn't praised these thesis.	-102.0	-102.0	-12.75	-12.75	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
35	1	Keith isn't discovering this hypothesis.	Keith isn't discovering this hypotheses.	-99.5	-102.0	-12.4375	-12.75	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
36	1	Those people argue about that ellipsis.	Those people argue about that ellipses.	-80.5	-94.5	-11.5	-10.5	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
37	1	Those adults hadn't cleaned this mouse.	Those adults hadn't cleaned this mice.	-111.0	-110.0	-12.3125	-12.25	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
38	1	Donald will buy these teeth.	Donald will buy these tooth.	-77.5	-79.5	-12.9375	-13.25	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
39	1	Paintings look like this ox.	Paintings look like this oxen.	-78.5	-76.0	-11.1875	-10.875	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
