sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	A lady has remembered who the actors conceal.	A lady has remembered that the actors conceal.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
1	1	Teenagers know what all ladies haven't examined.	Teenagers know that all ladies haven't examined.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
2	1	Dancers hadn't figured out who the actress didn't reveal.	Dancers hadn't figured out that the actress didn't reveal.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
3	1	All guys find out who some patient was scaring.	All guys find out that some patient was scaring.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
4	1	Nina has learned who most men sound like.	Nina has learned that most men sound like.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
5	1	Kirsten doesn't conceal what that man wasn't driving to.	Kirsten doesn't conceal that that man wasn't driving to.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
6	1	The boy was figuring out who some women shouldn't listen to.	The boy was figuring out that some women shouldn't listen to.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
7	1	Sarah discovers what some pedestrian had examined.	Sarah discovers that some pedestrian had examined.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
8	1	Sarah should forget who some waiter dislikes.	Sarah should forget that some waiter dislikes.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
9	1	Janice hasn't learned what this offspring didn't examine.	Janice hasn't learned that this offspring didn't examine.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
10	1	Wayne has revealed who most hospitals admired.	Wayne has revealed that most hospitals admired.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
11	1	Those teenagers realize who all guests flee from.	Those teenagers realize that all guests flee from.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
12	1	George forgets what some car has looked like.	George forgets that some car has looked like.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
13	1	Some child would conceal who most guys are listening to.	Some child would conceal that most guys are listening to.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
14	1	The cashier wouldn't figure out what a person hasn't arrived at.	The cashier wouldn't figure out that a person hasn't arrived at.	-176.0	-176.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
15	1	Valerie discovers what most dancers referenced.	Valerie discovers that most dancers referenced.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
16	1	Some dancers discover who that guy works with.	Some dancers discover that that guy works with.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
17	1	Some children did figure out what these dogs resemble.	Some children did figure out that these dogs resemble.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
18	1	Becca figures out what the waiter has dropped by.	Becca figures out that the waiter has dropped by.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
19	1	That doctor had remembered who the actors revealed.	That doctor had remembered that the actors revealed.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
20	1	A lot of women remember what all adults drop by.	A lot of women remember that all adults drop by.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
21	1	Amanda remembered who that driver returned to.	Amanda remembered that that driver returned to.	-83.0	-83.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
22	1	Steve wasn't concealing what some popsicle resembled.	Steve wasn't concealing that some popsicle resembled.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
23	1	The Clintons discovered what a girl can wear.	The Clintons discovered that a girl can wear.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
24	1	Connie hadn't investigated what a lot of women examine.	Connie hadn't investigated that a lot of women examine.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
25	1	That government remembers who a man wouldn't complain about.	That government remembers that a man wouldn't complain about.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
26	1	Most people forgot who most teenagers wouldn't complain about.	Most people forgot that most teenagers wouldn't complain about.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
27	1	Marcus had remembered who some lady disliked.	Marcus had remembered that some lady disliked.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
28	1	Alexander discovers who this organization can conceal.	Alexander discovers that this organization can conceal.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
29	1	A library is concealing who these teenagers sound like.	A library is concealing that these teenagers sound like.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
30	1	Kathleen did learn who some boys will talk about.	Kathleen did learn that some boys will talk about.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
31	1	A waitress could learn what some woman is concealing.	A waitress could learn that some woman is concealing.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
32	1	Elaine had remembered who this girl does care for.	Elaine had remembered that this girl does care for.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
33	1	Sherry is remembering who that drawing looks like.	Sherry is remembering that that drawing looks like.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
34	1	Diane finds out who a lot of photographs look like.	Diane finds out that a lot of photographs look like.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
35	1	Governments investigate who those patients find.	Governments investigate that those patients find.	-83.0	-83.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
36	1	That customer was concealing who that teacher reveals.	That customer was concealing that that teacher reveals.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
37	1	Kendra knows who that legislature respects.	Kendra knows that that legislature respects.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
38	1	Diana will remember who these dancers respected.	Diana will remember that these dancers respected.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
39	1	Rebecca discovers who all skateboards aren't scaring.	Rebecca discovers that all skateboards aren't scaring.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
40	1	Patricia would realize who many hospitals might fire.	Patricia would realize that many hospitals might fire.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
41	1	Regina won't learn who all children argue about.	Regina won't learn that all children argue about.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
42	1	Rodney investigates what some customers go to.	Rodney investigates that some customers go to.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
43	1	All hospitals were investigating who that boy had cured.	All hospitals were investigating that that boy had cured.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
44	1	Peter wasn't learning who most doctors respect.	Peter wasn't learning that most doctors respect.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
45	1	Anne isn't forgetting who a paralysis would scare.	Anne isn't forgetting that a paralysis would scare.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
46	1	Richard knew who the bank talks about.	Richard knew that the bank talks about.	-83.0	-83.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
47	1	Patricia couldn't reveal who sketches have looked like.	Patricia couldn't reveal that sketches have looked like.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
48	1	Some museums discover who many men boast about.	Some museums discover that many men boast about.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
49	1	These actors conceal what those analyses talked about.	These actors conceal that those analyses talked about.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
50	1	All pedestrians hadn't realized who those prints looked like.	All pedestrians hadn't realized that those prints looked like.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
51	1	The Clintons do investigate what a lot of people aren't wearing.	The Clintons do investigate that a lot of people aren't wearing.	-166.0	-166.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
52	1	Some girls remember who that driver is listening to.	Some girls remember that that driver is listening to.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
53	1	Tracy found out who this child cared for.	Tracy found out that this child cared for.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
54	1	Chad shouldn't conceal who an actress works with.	Chad shouldn't conceal that an actress works with.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
55	1	Sandra had revealed what customers had biked to.	Sandra had revealed that customers had biked to.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	filler_gap_dependency
56	1	The Borgias haven't found out what some legislature liked.	The Borgias haven't found out that some legislature liked.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	filler_gap_dependency
