sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Aaron breaks the glass.	Aaron appeared the glass.	-48.25	-48.5	-12.0625	-12.125	True	True	syntax	argument_structure
1	1	April had dropped the truck.	April had existed the truck.	-60.0	-60.25	-12.0	-12.0625	True	True	syntax	argument_structure
2	1	All actors train Tonya's brothers.	All actors appeared Tonya's brothers.	-83.0	-83.0	-11.875	-11.875	False	False	syntax	argument_structure
3	1	Raymond was stretching that shirt.	Raymond was vanishing that shirt.	-70.5	-82.0	-11.75	-11.75	True	False	syntax	argument_structure
4	1	Benjamin would wrinkle every scarf.	Benjamin would fall every scarf.	-82.5	-71.0	-11.8125	-11.8125	False	False	syntax	argument_structure
5	1	Most students hide away sisters of Gerald.	Most students wept sisters of Gerald.	-82.5	-83.5	-11.8125	-11.9375	True	True	syntax	argument_structure
6	1	Michael had wrinkled many blouses.	Michael had existed many blouses.	-84.5	-72.5	-12.0625	-12.0625	False	False	syntax	argument_structure
7	1	Phillip isn't hiding away Monica.	Phillip isn't departing Monica.	-82.0	-70.0	-11.6875	-11.625	False	False	syntax	argument_structure
8	1	Alan twirls that dress.	Alan existed that dress.	-71.0	-47.75	-11.8125	-11.9375	False	True	syntax	argument_structure
9	1	Dawn had condensed ice.	Dawn had existed ice.	-60.25	-59.5	-12.0625	-11.875	False	False	syntax	argument_structure
10	1	Most guys hide away David's friends.	Most guys divorced David's friends.	-84.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure
11	1	Rodney was moving Victoria.	Rodney was sighing Victoria.	-59.5	-70.5	-11.875	-11.75	True	False	syntax	argument_structure
12	1	Kimberley had slowed every skateboard.	Kimberley had rusted every skateboard.	-83.0	-95.0	-11.8125	-11.875	True	True	syntax	argument_structure
13	1	All doctors fray gloves.	All doctors waste away gloves.	-47.5	-59.5	-11.875	-11.875	True	False	syntax	argument_structure
14	1	Winston Churchill hasn't rolled most trucks.	Winston Churchill hasn't wasted away most trucks.	-95.0	-106.5	-11.875	-11.8125	True	False	syntax	argument_structure
15	1	Kevin dropped some chair.	Kevin existed some chair.	-47.5	-48.0	-11.875	-12.0	True	True	syntax	argument_structure
16	1	The Borgias crash a lot of unicycles.	The Borgias existed a lot of unicycles.	-119.0	-119.0	-11.875	-11.9375	False	True	syntax	argument_structure
17	1	Many customers trains Bethany.	Many customers cheered Bethany.	-59.5	-59.75	-11.9375	-11.9375	True	False	syntax	argument_structure
18	1	Katherine grew some apples.	Katherine went bad some apples.	-59.25	-72.0	-11.875	-12.0	True	True	syntax	argument_structure
19	1	Waiters wake up Beverly's dentists.	Waiters clashed Beverly's dentists.	-95.0	-82.0	-11.875	-11.75	False	False	syntax	argument_structure
20	1	Curtis dropped some dishes.	Curtis wasted away some dishes.	-71.0	-83.0	-11.8125	-11.875	True	True	syntax	argument_structure
21	1	Noah hasn't shattered a mirror.	Noah hasn't fallen a mirror.	-83.5	-83.5	-11.9375	-11.9375	False	False	syntax	argument_structure
22	1	A lot of customers shrink the skirts.	A lot of customers fell the skirts.	-84.5	-85.0	-12.0625	-12.1875	True	True	syntax	argument_structure
23	1	Some guests reunite Rachelle's teachers.	Some guests whisper Rachelle's teachers.	-94.5	-83.0	-11.8125	-11.875	False	True	syntax	argument_structure
24	1	Lissa shuts the door.	Lissa wasted away the door.	-59.25	-71.0	-11.875	-11.8125	True	False	syntax	argument_structure
25	1	A teenager couldn't turn a plane.	A teenager couldn't exist a plane.	-84.5	-83.5	-12.0625	-11.9375	False	False	syntax	argument_structure
26	1	David isn't drying many blouses.	David isn't falling many blouses.	-84.0	-84.0	-12.0	-12.0	False	False	syntax	argument_structure
27	1	Benjamin was folding a blouse.	Benjamin was existing a blouse.	-70.5	-71.0	-11.75	-11.875	True	True	syntax	argument_structure
28	1	A man hadn't healed Carol.	A man hadn't protested Carol.	-72.0	-72.0	-12.0	-12.0	False	False	syntax	argument_structure
29	1	Many actors evaporate a lot of glaciers.	Many actors disappeared a lot of glaciers.	-95.5	-84.0	-11.9375	-12.0	False	True	syntax	argument_structure
30	1	Natalie has assembled a hospital.	Natalie has debated a hospital.	-84.0	-84.0	-12.0	-12.0	False	False	syntax	argument_structure
31	1	Stacy twirled a sweater.	Stacy wasted away a sweater.	-83.5	-72.0	-11.9375	-12.0625	False	True	syntax	argument_structure
32	1	Carol heals a customer.	Carol waved a customer.	-48.0	-48.25	-12.0	-12.0625	True	True	syntax	argument_structure
33	1	Cheryl had trained Tara.	Cheryl had murmured Tara.	-59.75	-71.0	-11.9375	-11.8125	True	False	syntax	argument_structure
34	1	This guest shattered a plane.	This guest exists a plane.	-60.0	-61.0	-12.0	-12.1875	True	True	syntax	argument_structure
35	1	Those ladies close some gates.	Those ladies fell some gates.	-59.75	-59.5	-11.9375	-11.9375	False	False	syntax	argument_structure
36	1	Dennis isn't evaporating a lot of glaciers.	Dennis isn't falling a lot of glaciers.	-119.0	-107.0	-11.9375	-11.9375	False	False	syntax	argument_structure
37	1	A lot of women fade those lights.	A lot of women vanished those lights.	-84.0	-84.5	-12.0	-12.0625	True	True	syntax	argument_structure
38	1	Douglas trained Wendy's hairdresser.	Douglas escapes Wendy's hairdresser.	-92.0	-92.0	-11.5	-11.5	False	False	syntax	argument_structure
39	1	Colleen wouldn't drop some truck.	Colleen wouldn't slip some truck.	-83.0	-83.0	-11.875	-11.875	False	False	syntax	argument_structure
40	1	Andrea chipped some screen.	Andrea appears some screen.	-72.0	-60.25	-12.0	-12.0625	False	True	syntax	argument_structure
41	1	Homer reunited most women.	Homer drank most women.	-59.5	-59.75	-11.875	-11.9375	True	True	syntax	argument_structure
42	1	Kenneth wasn't spinning around Melinda.	Kenneth wasn't boasting Melinda.	-95.0	-83.0	-11.875	-11.8125	False	False	syntax	argument_structure
43	1	Most teachers darken a lot of lamps.	Most teachers exist a lot of lamps.	-84.5	-85.0	-12.0625	-12.125	True	True	syntax	argument_structure
44	1	Samantha won't melt these lakes.	Samantha won't vanish these lakes.	-95.5	-95.0	-11.9375	-11.875	False	False	syntax	argument_structure
45	1	Tara grew this spinach.	Tara disappears this spinach.	-60.0	-59.75	-12.0	-11.9375	False	False	syntax	argument_structure
46	1	Marcus was opening every mouth.	Marcus was wasting away every mouth.	-60.0	-73.0	-12.0	-12.1875	True	True	syntax	argument_structure
47	1	Victoria hadn't burned the pork.	Victoria hadn't appeared the pork.	-72.5	-72.5	-12.0625	-12.0625	False	False	syntax	argument_structure
48	1	That cashier loosens every blouse.	That cashier fell every blouse.	-71.5	-60.25	-11.875	-12.0625	False	True	syntax	argument_structure
49	1	Bethany had frayed jackets.	Bethany had wasted away jackets.	-70.5	-71.0	-11.75	-11.875	True	True	syntax	argument_structure
50	1	Meredith wakes up Teresa.	Meredith gets a job Teresa.	-72.5	-85.0	-12.125	-12.125	True	False	syntax	argument_structure
