sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Who have those men revealed they helped?	Who have those men revealed who helped?	-1224.0	-1168.0	-153.0	-146.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
1	1	Who isn't Craig realizing he kisses?	Who isn't Craig realizing who kisses?	-2224.0	-2192.0	-248.0	-244.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
2	1	Who are those associations discovering they saw?	Who are those associations discovering who saw?	-1136.0	-1096.0	-142.0	-137.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
3	1	What wasn't Nicole discovering she climbed down?	What wasn't Nicole discovering who climbed down?	-2304.0	-2304.0	-231.0	-230.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
4	1	What could Alan discover he has run around?	What could Alan discover who has run around?	-1272.0	-1224.0	-142.0	-136.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
5	1	Who shouldn't Andrew find out he was embarrassing?	Who shouldn't Andrew find out what was embarrassing?	-2240.0	-2192.0	-203.0	-199.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
6	1	What was this woman revealing she would examine?	What was this woman revealing who would examine?	-1320.0	-1280.0	-146.0	-142.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
7	1	What didn't Edward conceal he hasn't noticed?	What didn't Edward conceal who hasn't noticed?	-3680.0	-3584.0	-306.0	-298.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
8	1	Who hadn't Tanya known she hadn't visited?	Who hadn't Tanya known who hadn't visited?	-3120.0	-3072.0	-260.0	-256.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
9	1	Who wasn't Teresa forgetting she sees?	Who wasn't Teresa forgetting who sees?	-2032.0	-1976.0	-225.0	-219.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
10	1	Who can't Douglas realize he had investigated?	Who can't Douglas realize who had investigated?	-1728.0	-1680.0	-173.0	-168.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
11	1	What had the museums learned they weren't skated around?	What had the museums learned who weren't skated around?	-2784.0	-2720.0	-214.0	-210.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
12	1	Who haven't these associations discovered they could annoy?	Who haven't these associations discovered what could annoy?	-2640.0	-2624.0	-239.0	-239.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
13	1	Who can't some universities forget they aggravated?	Who can't some universities forget what aggravated?	-1784.0	-1776.0	-179.0	-178.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
14	1	What shouldn't these guys remember they are climbing down?	What shouldn't these guys remember what are climbing down?	-2400.0	-2384.0	-201.0	-199.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
15	1	Who shouldn't Janet know she doesn't reveal?	Who shouldn't Janet know who doesn't reveal?	-3472.0	-3408.0	-290.0	-284.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
16	1	What is Connie remembering she can't see?	What is Connie remembering who can't see?	-1776.0	-1752.0	-178.0	-175.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
17	1	What was this actor figuring out she is scanning?	What was this actor figuring out who is scanning?	-1400.0	-1360.0	-140.0	-136.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
18	1	What isn't Dawn revealing she couldn't complain about?	What isn't Dawn revealing who couldn't complain about?	-3632.0	-3584.0	-280.0	-276.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
19	1	Who couldn't Helen conceal she shouldn't leave?	Who couldn't Helen conceal who shouldn't leave?	-3008.0	-2992.0	-251.0	-249.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
20	1	What hadn't Pamela investigated she admired?	What hadn't Pamela investigated who admired?	-2256.0	-2240.0	-250.0	-248.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
21	1	Who wasn't Margaret figuring out she questioned?	Who wasn't Margaret figuring out who questioned?	-2176.0	-2128.0	-217.0	-213.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
22	1	Who would that senator realize she was listening to?	Who would that senator realize who was listening to?	-1280.0	-1256.0	-128.0	-125.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
23	1	Who should Rhonda find out she hugs?	Who should Rhonda find out who hugs?	-1064.0	-1032.0	-133.0	-129.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
24	1	What isn't Keith remembering he hasn't cleaned?	What isn't Keith remembering who hasn't cleaned?	-3440.0	-3344.0	-286.0	-280.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
25	1	Who hasn't Ann known she works with?	Who hasn't Ann known who works with?	-2080.0	-2048.0	-208.0	-205.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
26	1	What was Candice finding out she will mess up?	What was Candice finding out who will mess up?	-1440.0	-1400.0	-131.0	-127.5	False	False	syntax	island_effects	Write a natural, coherent English sentence.
27	1	What was Linda concealing she hadn't fixed?	What was Linda concealing who hadn't fixed?	-2112.0	-2040.0	-211.0	-204.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
28	1	Who were the boys revealing they wouldn't impress?	Who were the boys revealing who wouldn't impress?	-2416.0	-2368.0	-220.0	-215.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
29	1	Who hasn't Emily known she won't forget?	Who hasn't Emily known who won't forget?	-2720.0	-2704.0	-226.0	-225.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
30	1	What could Amelia figure out she has left?	What could Amelia figure out who has left?	-1304.0	-1256.0	-145.0	-140.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
31	1	Who won't Barbara investigate she had stunned?	Who won't Barbara investigate what had stunned?	-1832.0	-1848.0	-183.0	-184.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
32	1	Who wouldn't Randolf learn he revealed?	Who wouldn't Randolf learn who revealed?	-2224.0	-2192.0	-223.0	-219.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
33	1	Who does Chad remember he did talk to?	Who does Chad remember who did talk to?	-1296.0	-1248.0	-144.0	-138.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
34	1	Who hadn't Deborah revealed she can scare?	Who hadn't Deborah revealed what can scare?	-2192.0	-2192.0	-219.0	-219.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
35	1	What hadn't Victoria learned she runs around?	What hadn't Victoria learned who runs around?	-2352.0	-2304.0	-235.0	-231.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
36	1	Who is Caroline learning she should cure?	Who is Caroline learning who should cure?	-1096.0	-1064.0	-137.0	-133.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
37	1	What hasn't Eric discovered he is bringing?	What hasn't Eric discovered who is bringing?	-2224.0	-2176.0	-223.0	-218.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
38	1	What hasn't Carlos concealed he buys?	What hasn't Carlos concealed who buys?	-2144.0	-2064.0	-238.0	-230.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
39	1	What would Allison know she didn't drop by?	What would Allison know who didn't drop by?	-2816.0	-2768.0	-256.0	-251.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
40	1	Who hasn't Kristin learned she can care for?	Who hasn't Kristin learned who can care for?	-2240.0	-2208.0	-204.0	-201.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
41	1	Who had Eric found out he astounded?	Who had Eric found out who astounded?	-1264.0	-1224.0	-141.0	-136.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
42	1	What have a lot of cashiers concealed they found?	What have a lot of cashiers concealed who found?	-1512.0	-1472.0	-137.0	-134.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
43	1	What does Regina figure out she wasn't breaking?	What does Regina figure out who wasn't breaking?	-2448.0	-2400.0	-222.0	-218.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
44	1	What did Gregory investigate he couldn't walk through?	What did Gregory investigate who couldn't walk through?	-2528.0	-2448.0	-229.0	-223.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
45	1	What can't Diane find out she isn't wearing?	What can't Diane find out who isn't wearing?	-3120.0	-3056.0	-240.0	-235.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
46	1	What has Florence revealed she drops by?	What has Florence revealed who drops by?	-1176.0	-1152.0	-147.0	-144.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
47	1	What wasn't a teacher finding out she climbs down?	What wasn't a teacher finding out who climbs down?	-2576.0	-2544.0	-215.0	-212.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
48	1	Who doesn't Sarah learn she was attacking?	Who doesn't Sarah learn who was attacking?	-2640.0	-2592.0	-264.0	-260.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
49	1	Who wasn't Becca revealing she kisses?	Who wasn't Becca revealing who kisses?	-2176.0	-2176.0	-218.0	-218.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
50	1	Who couldn't many students forget they weren't concealing?	Who couldn't many students forget who weren't concealing?	-3376.0	-3312.0	-260.0	-255.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
51	1	What can Sandra figure out she can't notice?	What can Sandra figure out who can't notice?	-1968.0	-1944.0	-179.0	-176.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
52	1	Who does Lisa realize she hasn't aggravated?	Who does Lisa realize what hasn't aggravated?	-2112.0	-2144.0	-212.0	-214.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
53	1	Who has Linda forgotten she helps?	Who has Linda forgotten who helps?	-960.0	-908.0	-137.0	-130.0	False	False	syntax	island_effects	Write a natural, coherent English sentence.
