sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Lucille's sisters are confused by Amy.	Lucille's sisters are communicated by Amy.	-107.0	-107.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
1	1	A lot of hospitals were astounded by some actress.	A lot of hospitals were cooperated by some actress.	-132.0	-132.0	-12.0625	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
2	1	Larry's oncologists aren't helped by Spain.	Larry's oncologists aren't struggled by Spain.	-118.5	-118.5	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
3	1	Jeffrey's sons are insulted by Tina's supervisor.	Jeffrey's sons are smiled by Tina's supervisor.	-141.0	-130.0	-11.75	-11.8125	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
4	1	Tracy isn't fired by Jodi's daughter.	Tracy isn't muttered by Jodi's daughter.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
5	1	Eva's bosses weren't cared for by drivers.	Eva's bosses weren't interacted by drivers.	-131.0	-130.0	-11.875	-11.8125	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
6	1	Some guys are disgusted by Angela.	Some guys are corresponded by Angela.	-84.0	-95.5	-12.0	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
7	1	That guest's supervisor wasn't disliked by Wayne's partners.	That guest's supervisor wasn't screamed by Wayne's partners.	-144.0	-144.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
8	1	Curtis was distracted by these high schools.	Curtis was argued by these high schools.	-119.0	-119.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
9	1	David wasn't disgusted by these hospitals.	David wasn't shouted by these hospitals.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
10	1	The students weren't approached by Amy.	The students weren't shouted by Amy.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
11	1	The teenagers are irritated by that coat.	The teenagers are flirted by that coat.	-95.0	-107.0	-11.875	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
12	1	Girls' students were alarmed by Brenda.	Girls' students were chatted by Brenda.	-95.5	-108.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
13	1	Thomas's oncologist isn't talked about by a student.	Thomas's oncologist isn't laughed by a student.	-142.0	-131.0	-11.8125	-11.875	False	True	syntax	argument_structure	Write a natural, coherent English sentence.
14	1	Karen isn't remembered by Homer.	Karen isn't joked around by Homer.	-83.0	-95.0	-11.875	-11.875	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
15	1	The Impressionists aren't concealed by all banks.	The Impressionists aren't competed by all banks.	-130.0	-130.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
16	1	Nicole's daughters were scanned by Vincent's mother.	Nicole's daughters were communicated by Vincent's mother.	-131.0	-131.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
17	1	Deanna isn't respected by Ellen's doctors.	Deanna isn't boasted by Ellen's doctors.	-118.5	-119.0	-11.875	-11.9375	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
18	1	Those customers' teachers are fired by Danielle.	Those customers' teachers are suffered by Danielle.	-107.5	-108.0	-11.9375	-12.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
19	1	That girl's wife isn't visited by some waiters.	That girl's wife isn't left by some waiters.	-143.0	-143.0	-11.875	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
20	1	These customers aren't referenced by Emily's colleagues.	These customers aren't chatted by Emily's colleagues.	-119.5	-132.0	-11.9375	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
21	1	Kenneth wasn't discussed by Grace.	Kenneth wasn't answered by Grace.	-94.5	-95.0	-11.8125	-11.875	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
22	1	Richard is investigated by the cashiers.	Richard is laughed by the cashiers.	-95.5	-95.0	-11.9375	-11.875	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
23	1	Most students weren't appreciated by Jesus.	Most students weren't negotiated by Jesus.	-96.0	-96.5	-12.0	-12.0625	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
24	1	Janice is approached by Samantha.	Janice is left by Samantha.	-84.0	-84.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
25	1	Homer's partners weren't seen by Jesus.	Homer's partners weren't corresponded by Jesus.	-119.5	-131.0	-11.9375	-11.9375	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
26	1	All pedestrians' ex-husbands weren't respected by Patricia's father.	All pedestrians' ex-husbands weren't competed by Patricia's father.	-177.0	-178.0	-11.8125	-11.8125	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
27	1	Ruth's daughter is cared for by Cheryl.	Ruth's daughter is blinked by Cheryl.	-119.5	-108.0	-12.0	-12.0	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
28	1	These patients aren't visited by David.	These patients aren't profited by David.	-96.5	-108.0	-12.0625	-12.0	True	False	syntax	argument_structure	Write a natural, coherent English sentence.
