sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	The Borgias wore a lot of scarves.	The Borgias worn a lot of scarves.	-1240.0	-1232.0	-138.0	-137.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
1	1	Teresa hid every senator.	Teresa hidden every senator.	-944.0	-952.0	-157.0	-159.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
2	1	The mushroom went bad.	The mushroom gone bad.	-764.0	-768.0	-153.0	-153.0	True	False	morphology	irregular_forms	Write a natural, coherent English sentence.
3	1	Cheryl came here.	Cheryl come here.	-672.0	-720.0	-134.0	-144.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
4	1	Christopher hid a spotlight.	Christopher hidden a spotlight.	-808.0	-808.0	-162.0	-162.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
5	1	Edward hid the cats.	Edward hidden the cats.	-884.0	-880.0	-177.0	-176.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
6	1	Erin went to some schools.	Erin gone to some schools.	-756.0	-760.0	-126.0	-126.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
7	1	Joel came here.	Joel come here.	-500.0	-528.0	-125.0	-132.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
8	1	Paula broke some plates.	Paula broken some plates.	-728.0	-740.0	-146.0	-148.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
9	1	Raymond woke up.	Raymond woken up.	-544.0	-536.0	-136.0	-134.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
10	1	Randolf drove to a mall.	Randolf driven to a mall.	-928.0	-928.0	-133.0	-132.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
11	1	Laura broke this cart.	Laura broken this cart.	-784.0	-832.0	-156.0	-167.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
12	1	Victoria wore that hat.	Victoria worn that hat.	-724.0	-704.0	-145.0	-140.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
13	1	Carrie took most bikes.	Carrie taken most bikes.	-752.0	-788.0	-151.0	-158.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
14	1	Nancy sang.	Nancy sung.	-418.0	-400.0	-139.0	-133.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
15	1	The guy sang.	The guy sung.	-588.0	-592.0	-147.0	-148.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
16	1	The women broke a lot of convertibles.	The women broken a lot of convertibles.	-1288.0	-1336.0	-143.0	-148.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
17	1	Lucille went to some cafe.	Lucille gone to some cafe.	-900.0	-900.0	-129.0	-128.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
18	1	Sandra knew Becca.	Sandra known Becca.	-648.0	-704.0	-130.0	-141.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
19	1	Susan knew Florence.	Susan known Florence.	-510.0	-560.0	-127.5	-140.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
20	1	Many girls took that banana.	Many girls taken that banana.	-820.0	-848.0	-137.0	-142.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
21	1	Melissa ate.	Melissa eaten.	-456.0	-432.0	-152.0	-144.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
22	1	Andrew wrote.	Andrew written.	-474.0	-492.0	-158.0	-164.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
23	1	Kendra knew Florence.	Kendra known Florence.	-760.0	-800.0	-152.0	-160.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
24	1	Guests woke up.	Guests woken up.	-556.0	-544.0	-139.0	-136.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
25	1	Suzanne sang.	Suzanne sung.	-424.0	-382.0	-141.0	-127.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
26	1	Catherine knew Amanda.	Catherine known Amanda.	-572.0	-608.0	-143.0	-152.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
27	1	Frank hid away.	Frank hidden away.	-608.0	-588.0	-152.0	-147.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
28	1	Libraries forgot Douglas.	Libraries forgotten Douglas.	-568.0	-624.0	-142.0	-156.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
29	1	Every waiter hid Julia.	Every waiter hidden Julia.	-732.0	-728.0	-146.0	-145.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
30	1	This person spoke up.	This person spoken up.	-728.0	-736.0	-145.0	-147.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
31	1	Caroline hid.	Caroline hidden.	-440.0	-460.0	-147.0	-153.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
32	1	That coat shrank.	That coat shrunk.	-544.0	-540.0	-136.0	-135.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
33	1	James ate.	James eaten.	-458.0	-448.0	-153.0	-150.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
34	1	Michael drove to all hospitals.	Michael driven to all hospitals.	-852.0	-840.0	-142.0	-140.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
35	1	Todd took every car.	Todd taken every car.	-728.0	-736.0	-145.0	-147.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
36	1	Most ladies hid away.	Most ladies hidden away.	-776.0	-768.0	-155.0	-154.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
37	1	Aaron broke the unicycle.	Aaron broken the unicycle.	-936.0	-984.0	-156.0	-164.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
38	1	Stacey took chicken.	Stacey taken chicken.	-736.0	-764.0	-147.0	-152.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
39	1	Charles forgot Sarah.	Charles forgotten Sarah.	-564.0	-600.0	-141.0	-150.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
