sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Had Bruce ever played?	Bruce had ever played.	-254.0	-220.0	-51.0	-44.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
1	1	Had Patrick ever answered?	Patrick had ever answered.	-253.0	-225.0	-50.75	-45.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
2	1	Do some carts ever accelerate?	Some carts do ever accelerate.	-344.0	-314.0	-57.5	-52.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
3	1	Will Dawn ever know Jeffrey?	Dawn will ever know Jeffrey.	-352.0	-324.0	-58.5	-54.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
4	1	Should Monica ever grin?	Monica should ever grin.	-308.0	-276.0	-61.5	-55.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
5	1	Has Cindy ever anticipated most dancers to study?	Cindy has ever anticipated most dancers to study.	-454.0	-432.0	-50.5	-48.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
6	1	Had Denise ever doubted Galileo can't bother to train?	Denise had ever doubted Galileo can't bother to train.	-556.0	-544.0	-46.25	-41.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
7	1	Has Jane ever worried Tonya?	Jane has ever worried Tonya.	-420.0	-360.0	-60.0	-51.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
8	1	Would many customers ever bake?	Many customers would ever bake.	-332.0	-286.0	-55.25	-47.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
9	1	Should Mitchell ever know Eva?	Mitchell should ever know Eva.	-346.0	-312.0	-57.75	-52.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
10	1	Could many doctors ever clash?	Many doctors could ever clash.	-384.0	-332.0	-64.0	-55.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
11	1	Has Sandra ever planned to get a job?	Sandra has ever planned to get a job.	-460.0	-404.0	-51.0	-44.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
12	1	Will the horse ever come here?	The horse will ever come here.	-336.0	-296.0	-47.75	-42.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
13	1	Did children ever cope?	Children did ever cope.	-276.0	-251.0	-55.25	-50.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
14	1	Did Carolyn ever argue?	Carolyn did ever argue.	-308.0	-308.0	-61.5	-51.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
15	1	Did most dresses ever shrink?	Most dresses did ever shrink.	-338.0	-310.0	-56.25	-51.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
16	1	Might Sarah ever forget many teachers?	Sarah might ever forget many teachers.	-398.0	-370.0	-56.75	-52.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
17	1	Might Frank ever boast about Melanie?	Frank might ever boast about Melanie.	-374.0	-334.0	-53.5	-47.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
18	1	Had Dennis ever begged Joel to stretch?	Dennis had ever begged Joel to stretch.	-402.0	-346.0	-50.25	-43.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
19	1	Does Eric ever prompt Dawn to write?	Eric does ever prompt Dawn to write.	-452.0	-422.0	-56.5	-52.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
20	1	Would Ann ever drink?	Ann would ever drink.	-302.0	-243.0	-60.5	-48.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
21	1	Did Sharon ever waste away?	Sharon did ever waste away.	-356.0	-330.0	-59.5	-55.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
22	1	Would some screen ever disappear?	Some screen would ever disappear.	-358.0	-294.0	-59.5	-49.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
23	1	Does Gary ever believe Dennis to alarm Stephanie?	Gary does ever believe Dennis to alarm Stephanie.	-494.0	-460.0	-54.75	-51.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
24	1	Will that coat ever warp?	That coat will ever warp.	-296.0	-264.0	-49.25	-44.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
25	1	Had Suzanne ever sat down?	Suzanne had ever sat down.	-304.0	-306.0	-50.75	-51.0	True	True	semantics	npi_licensing	Write a natural, coherent English sentence.
26	1	Has Nina ever descended that mountain?	Nina has ever descended that mountain.	-370.0	-330.0	-52.75	-47.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
27	1	Did Jill ever die?	Jill did ever die.	-272.0	-253.0	-54.25	-50.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
28	1	Will Bradley ever mutter?	Bradley will ever mutter.	-274.0	-264.0	-55.0	-52.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
29	1	Have many children ever surrendered?	Many children have ever surrendered.	-310.0	-268.0	-51.75	-44.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
30	1	Would Stephen ever hide away?	Stephen would ever hide away.	-386.0	-312.0	-64.5	-52.0	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
31	1	Has Steven ever badgered every man to sound like most senators?	Steven has ever badgered every man to sound like most senators.	-712.0	-652.0	-54.75	-50.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
32	1	Might students ever see?	Students might ever see.	-298.0	-282.0	-59.5	-56.5	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
33	1	Will some bank ever profit?	Some bank will ever profit.	-356.0	-286.0	-59.25	-47.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
34	1	Would Andrea ever encourage Beth to care for Charles?	Andrea would ever encourage Beth to care for Charles.	-524.0	-494.0	-52.5	-49.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
35	1	Has Brad ever insulted Irene?	Brad has ever insulted Irene.	-300.0	-280.0	-50.0	-46.75	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
