sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Only Bill would ever complain.	Even Bill would ever complain.	-68.0	-68.0	-11.3125	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
1	1	Only Lori had ever healed Carl.	Even Lori had ever healed Carl.	-80.0	-80.0	-11.375	-11.375	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
2	1	Only these pedestrians ever obligate Carl to aggravate Brad.	Even these pedestrians ever obligate Carl to aggravate Brad.	-135.0	-135.0	-11.3125	-11.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
3	1	Only Alexander ever looked like this drawing.	Even Alexander ever looked like this drawing.	-90.5	-90.0	-11.3125	-11.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
4	1	Only libraries ever sway Sally to salute.	Even libraries ever sway Sally to salute.	-91.0	-90.5	-11.375	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
5	1	Only Meredith should ever wear the shawl.	Even Meredith should ever wear the shawl.	-102.5	-103.0	-11.4375	-11.4375	True	False	semantics	npi_licensing	Write a natural, coherent English sentence.
6	1	Only Grace ever reveals Janice.	Even Grace ever reveals Janice.	-79.5	-79.5	-11.3125	-11.375	False	True	semantics	npi_licensing	Write a natural, coherent English sentence.
7	1	Only Aaron ever messes up some couches.	Even Aaron ever messes up some couches.	-112.5	-112.5	-11.25	-11.25	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
8	1	Only Elizabeth ever doubted Patricia has arrived at the hospital.	Even Elizabeth ever doubted Patricia has arrived at the hospital.	-125.0	-125.0	-11.375	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
9	1	Only Chad ever preferred Robert to waste away.	Even Chad ever preferred Robert to waste away.	-102.5	-103.0	-11.375	-11.4375	True	True	semantics	npi_licensing	Write a natural, coherent English sentence.
10	1	Only the boys ever managed to watch most teenagers.	Even the boys ever managed to watch most teenagers.	-113.0	-113.0	-11.3125	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
11	1	Only the sweaters ever twirl.	Even the sweaters ever twirl.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
12	1	Only Susan ever tries to exercise.	Even Susan ever tries to exercise.	-79.5	-79.5	-11.375	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
13	1	Only Melanie ever investigates who reunite.	Even Melanie ever investigates who reunite.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	npi_licensing	Write a natural, coherent English sentence.
