sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Teresa had not ever sold a movie theater.	Teresa had probably ever sold a movie theater.	-90.5	-90.0	-11.3125	-11.25	False	False	semantics	npi_licensing
1	1	Allison has not ever taken that ice cream.	Allison has fortunately ever taken that ice cream.	-89.5	-103.5	-11.1875	-12.9375	True	True	semantics	npi_licensing
2	1	Teresa would not ever ascertain Carmen to remember Jessica.	Teresa would fortunately ever ascertain Carmen to remember Jessica.	-119.0	-129.0	-13.1875	-14.3125	True	True	semantics	npi_licensing
3	1	Sharon might not ever argue.	Sharon might probably ever argue.	-63.75	-65.5	-12.75	-13.125	True	True	semantics	npi_licensing
4	1	Those banks had not ever lied.	Those banks had really ever lied.	-77.0	-76.5	-12.875	-12.75	False	False	semantics	npi_licensing
5	1	All children do not ever struggle.	All children do really ever struggle.	-72.0	-75.0	-12.0	-12.5	True	True	semantics	npi_licensing
6	1	Theresa can not ever shock the Impressionists.	Theresa can fortunately ever shock the Impressionists.	-98.0	-105.0	-12.25	-13.125	True	True	semantics	npi_licensing
7	1	Theodore can not ever beg Sandra to stretch.	Theodore can really ever beg Sandra to stretch.	-123.5	-125.5	-13.6875	-13.9375	True	True	semantics	npi_licensing
8	1	Valerie does not ever manage to like some coats.	Valerie does probably ever manage to like some coats.	-112.0	-115.0	-12.4375	-12.75	True	True	semantics	npi_licensing
9	1	Barbara has not ever boycotted that river.	Barbara has really ever boycotted that river.	-112.0	-114.0	-12.4375	-12.625	True	True	semantics	npi_licensing
10	1	Sherry had not ever remembered who wasn't arriving at some closets.	Sherry had really ever remembered who wasn't arriving at some closets.	-161.0	-162.0	-11.5	-11.5625	True	True	semantics	npi_licensing
11	1	Those children can not ever exercise.	Those children can fortunately ever exercise.	-76.0	-80.5	-12.625	-13.4375	True	True	semantics	npi_licensing
12	1	Angela did not ever heal Becca.	Angela did probably ever heal Becca.	-69.5	-73.0	-11.625	-12.1875	True	True	semantics	npi_licensing
13	1	Julia had not ever forced Kirsten to get a job.	Julia had really ever forced Kirsten to get a job.	-115.0	-114.5	-11.5	-11.4375	False	False	semantics	npi_licensing
14	1	Anna does not ever hunt.	Anna does fortunately ever hunt.	-59.25	-72.0	-11.8125	-14.375	True	True	semantics	npi_licensing
15	1	Maria might not ever reference Sara.	Maria might fortunately ever reference Sara.	-76.5	-86.0	-12.75	-14.3125	True	True	semantics	npi_licensing
16	1	Ice has not ever vaporized.	Ice has probably ever vaporized.	-69.0	-71.5	-11.5	-11.9375	True	True	semantics	npi_licensing
17	1	Theresa will not ever concur.	Theresa will really ever concur.	-60.5	-65.5	-12.125	-13.0625	True	True	semantics	npi_licensing
18	1	Donna had not ever tempted Sheila's boss to explore those schools.	Donna had probably ever tempted Sheila's boss to explore those schools.	-157.0	-159.0	-12.0625	-12.1875	True	True	semantics	npi_licensing
19	1	Edward did not ever attempt to appear.	Edward did probably ever attempt to appear.	-77.5	-83.0	-11.0625	-11.875	True	True	semantics	npi_licensing
20	1	Jerry has not ever cleaned this report.	Jerry has really ever cleaned this report.	-83.5	-86.0	-11.875	-12.25	True	True	semantics	npi_licensing
21	1	The senator has not ever discovered who sounded like Eva.	The senator has fortunately ever discovered who sounded like Eva.	-133.0	-148.0	-13.3125	-14.75	True	True	semantics	npi_licensing
22	1	Anna had not ever escaped from Laurie.	Anna had probably ever escaped from Laurie.	-83.5	-84.0	-11.9375	-12.0	True	True	semantics	npi_licensing
23	1	Some customers had not ever talked.	Some customers had really ever talked.	-77.5	-76.0	-12.875	-12.6875	False	False	semantics	npi_licensing
24	1	Robert has not ever threatened to appear.	Robert has really ever threatened to appear.	-81.0	-82.0	-11.625	-11.75	True	True	semantics	npi_licensing
25	1	Paul has not ever bothered to descend most mountains.	Paul has really ever bothered to descend most mountains.	-110.5	-114.5	-12.25	-12.6875	True	True	semantics	npi_licensing
26	1	Some driver can not ever discover what was dimming.	Some driver can fortunately ever discover what was dimming.	-114.5	-123.0	-12.75	-13.6875	True	True	semantics	npi_licensing
27	1	The Lutherans did not ever weep.	The Lutherans did fortunately ever weep.	-89.5	-100.0	-12.75	-14.25	True	True	semantics	npi_licensing
28	1	Homer has not ever disturbed those doctors.	Homer has really ever disturbed those doctors.	-99.5	-101.5	-12.4375	-12.6875	True	True	semantics	npi_licensing
29	1	Nicole will not ever flee from that library.	Nicole will really ever flee from that library.	-90.0	-95.5	-11.25	-11.9375	True	True	semantics	npi_licensing
30	1	Grace has not ever looked like prints.	Grace has really ever looked like prints.	-82.0	-84.0	-11.6875	-11.9375	True	True	semantics	npi_licensing
