sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Irene had messed up whose rug?	Whose had Irene messed up rug?	-93.5	-104.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
1	1	Edward has returned to which customers?	Which has Edward returned to customers?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
2	1	Holly is taking which blouse?	Which is Holly taking blouse?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
3	1	All women had known what teachers?	What had all women known teachers?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
4	1	That truck will hurt which senator?	Which will that truck hurt senator?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
5	1	Helen did drive to whose glacier?	Whose did Helen drive to glacier?	-93.5	-104.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
6	1	Some documentary has disagreed with what commentaries?	What has some documentary disagreed with commentaries?	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
7	1	Cheryl is selling what malls?	What is Cheryl selling malls?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
8	1	David would cure what snake?	What would David cure snake?	-62.25	-62.25	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
9	1	Theresa did scare which men?	Which did Theresa scare men?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
10	1	Some chairs should embarrass what guys?	What should some chairs embarrass guys?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
11	1	This committee can shock which student?	Which can this committee shock student?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
12	1	Jane can discover whose dogs?	Whose can Jane discover dogs?	-62.25	-72.5	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
13	1	Julia is boycotting what mountain?	What is Julia boycotting mountain?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
14	1	Carla had argued about what series?	What had Carla argued about series?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
15	1	Amanda was investigating whose hospitals?	Whose was Amanda investigating hospitals?	-72.5	-83.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
16	1	All actresses are exploring which college campus?	Which are all actresses exploring college campus?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
17	1	Most schools have looked like what drawings?	What have most schools looked like drawings?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
18	1	April is talking about which movies?	Which is April talking about movies?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
19	1	Tara will fix whose skateboards?	Whose will Tara fix skateboards?	-93.5	-104.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
20	1	Carla was lifting which pamphlet?	Which was Carla lifting pamphlet?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
21	1	A lot of hats do confuse whose committees?	Whose do a lot of hats confuse committees?	-135.0	-145.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
22	1	Tina might boast about whose bases?	Whose might Tina boast about bases?	-93.5	-104.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
23	1	A woman had concealed whose skateboards?	Whose had a woman concealed skateboards?	-104.0	-114.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
24	1	Caroline has worried what people?	What has Caroline worried people?	-62.25	-62.25	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
25	1	Galileo will sound like which woman?	Which will Galileo sound like woman?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
26	1	Those actresses will love which movies?	Which will those actresses love movies?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
27	1	Peter did run around whose museum?	Whose did Peter run around museum?	-72.5	-83.0	-10.375	-10.375	True	False	syntax	island_effects	Write a natural, coherent English sentence.
28	1	Lucille was wearing which scarf?	Which was Lucille wearing scarf?	-83.0	-83.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
29	1	Monet has aggravated what waitresses?	What has Monet aggravated waitresses?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
30	1	Most gloves might disturb what women?	What might most gloves disturb women?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
31	1	Kayla has attacked which patients?	Which has Kayla attacked patients?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
32	1	Spain had worked with what doctors?	What had Spain worked with doctors?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
33	1	Guy should explore which oasis?	Which should Guy explore oasis?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
34	1	The Lutherans do boast about what person?	What do the Lutherans boast about person?	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
35	1	A waiter was thinking about which horses?	Which was a waiter thinking about horses?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
36	1	The Balkans could shock what doctors?	What could the Balkans shock doctors?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
37	1	Many children can annoy what children?	What can many children annoy children?	-72.5	-72.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
38	1	Laurie might criticize what brochures?	What might Laurie criticize brochures?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
