sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Lucille's sisters are confused by Amy.	Lucille's sisters are communicated by Amy.	-394.0	-392.0	-39.5	-39.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
1	1	A lot of hospitals were astounded by some actress.	A lot of hospitals were cooperated by some actress.	-452.0	-394.0	-41.25	-39.25	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
2	1	Larry's oncologists aren't helped by Spain.	Larry's oncologists aren't struggled by Spain.	-446.0	-458.0	-37.25	-38.25	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
3	1	Jeffrey's sons are insulted by Tina's supervisor.	Jeffrey's sons are smiled by Tina's supervisor.	-408.0	-406.0	-34.0	-33.75	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
4	1	Tracy isn't fired by Jodi's daughter.	Tracy isn't muttered by Jodi's daughter.	-406.0	-418.0	-37.0	-38.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
5	1	Eva's bosses weren't cared for by drivers.	Eva's bosses weren't interacted by drivers.	-464.0	-412.0	-38.75	-37.5	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
6	1	Some guys are disgusted by Angela.	Some guys are corresponded by Angela.	-306.0	-322.0	-43.75	-46.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
7	1	That guest's supervisor wasn't disliked by Wayne's partners.	That guest's supervisor wasn't screamed by Wayne's partners.	-532.0	-524.0	-35.5	-34.75	False	False	syntax	argument_structure	Write a natural, coherent English sentence.
8	1	Curtis was distracted by these high schools.	Curtis was argued by these high schools.	-366.0	-370.0	-45.75	-46.25	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
9	1	David wasn't disgusted by these hospitals.	David wasn't shouted by these hospitals.	-354.0	-360.0	-39.25	-40.0	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
10	1	The students weren't approached by Amy.	The students weren't shouted by Amy.	-354.0	-364.0	-39.25	-40.5	True	True	syntax	argument_structure	Write a natural, coherent English sentence.
