sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Donald can imagine those college campuses are boring themselves.	Donald can imagine those college campuses are boring himself.	-118.5	-118.5	-11.875	-11.875	False	False	syntax_semantics	binding
1	1	Gerald was explaining Patricia was revealing herself.	Gerald was explaining Patricia was revealing himself.	-105.5	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
2	1	Mark imagines Erin might admire herself.	Mark imagines Erin might admire himself.	-95.0	-95.0	-11.875	-11.875	False	False	syntax_semantics	binding
3	1	Gary imagined most reports upset themselves.	Gary imagined most reports upset himself.	-83.5	-83.5	-11.9375	-11.9375	False	False	syntax_semantics	binding
4	1	A lot of doctors hadn't imagined Denise notices herself.	A lot of doctors hadn't imagined Denise notices themselves.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
5	1	Edward didn't think some teachers weren't discussing themselves.	Edward didn't think some teachers weren't discussing himself.	-131.0	-131.0	-11.875	-11.875	False	False	syntax_semantics	binding
6	1	The Borgias explain Scott had talked to himself.	The Borgias explain Scott had talked to themselves.	-117.0	-117.0	-11.75	-11.75	False	False	syntax_semantics	binding
7	1	Valerie doesn't think Russell sounds like himself.	Valerie doesn't think Russell sounds like herself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
8	1	Craig hasn't thought Jessica praised herself.	Craig hasn't thought Jessica praised himself.	-96.0	-96.0	-12.0	-12.0	False	False	syntax_semantics	binding
9	1	Holly would say some slope didn't irritate itself.	Holly would say some slope didn't irritate herself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
10	1	Sally wouldn't explain Rodney confused himself.	Sally wouldn't explain Rodney confused herself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
11	1	The dancer said Jeffrey doesn't find himself.	The dancer said Jeffrey doesn't find herself.	-105.5	-105.5	-11.6875	-11.75	False	True	syntax_semantics	binding
12	1	Beverly had said Homer was concealing himself.	Beverly had said Homer was concealing herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
13	1	The Impressionists think that window distracted itself.	The Impressionists think that window distracted themselves.	-117.0	-117.0	-11.75	-11.75	False	False	syntax_semantics	binding
14	1	Those waitresses say Curtis hadn't alarmed himself.	Those waitresses say Curtis hadn't alarmed themselves.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
15	1	Guy does explain Judy argued about herself.	Guy does explain Judy argued about himself.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
16	1	James says Kayla helped herself.	James says Kayla helped himself.	-83.0	-83.0	-11.875	-11.875	False	False	syntax_semantics	binding
17	1	Joel can't explain some girl can't visit herself.	Joel can't explain some girl can't visit himself.	-141.0	-141.0	-11.75	-11.75	False	False	syntax_semantics	binding
18	1	Victoria thinks Harvard University isn't firing itself.	Victoria thinks Harvard University isn't firing herself.	-106.5	-106.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
19	1	Alice has said Craig did upset himself.	Alice has said Craig did upset herself.	-95.5	-95.5	-11.9375	-11.9375	False	False	syntax_semantics	binding
20	1	Allison has imagined Christopher had concealed himself.	Allison has imagined Christopher had concealed herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
21	1	Jerry said the rabbit had annoyed itself.	Jerry said the rabbit had annoyed himself.	-95.0	-95.0	-11.875	-11.875	False	False	syntax_semantics	binding
22	1	Rodney is saying Renee hadn't fled from herself.	Rodney is saying Renee hadn't fled from himself.	-142.0	-142.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
23	1	Many patients aren't saying Roger kisses himself.	Many patients aren't saying Roger kisses themselves.	-107.0	-107.0	-11.875	-11.875	False	False	syntax_semantics	binding
24	1	Rachel explains Matt thinks about himself.	Rachel explains Matt thinks about herself.	-82.0	-82.0	-11.75	-11.75	False	False	syntax_semantics	binding
25	1	The children weren't imagining Anna knows herself.	The children weren't imagining Anna knows themselves.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
26	1	Vincent would say many patients can research themselves.	Vincent would say many patients can research himself.	-119.0	-119.0	-11.9375	-11.9375	False	False	syntax_semantics	binding
27	1	Karla was saying the Impressionists were leaving themselves.	Karla was saying the Impressionists were leaving herself.	-142.0	-142.0	-11.875	-11.875	False	False	syntax_semantics	binding
28	1	Diana wasn't explaining Lawrence wasn't curing himself.	Diana wasn't explaining Lawrence wasn't curing herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
29	1	Beth isn't imagining Dennis won't listen to himself.	Beth isn't imagining Dennis won't listen to herself.	-130.0	-130.0	-11.75	-11.75	False	False	syntax_semantics	binding
30	1	Every actress imagines Raymond shouldn't care for himself.	Every actress imagines Raymond shouldn't care for herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
31	1	Michelle was thinking Joel was healing himself.	Michelle was thinking Joel was healing herself.	-95.0	-95.0	-11.875	-11.875	False	False	syntax_semantics	binding
32	1	Caroline has explained Stephen is working with himself.	Caroline has explained Stephen is working with herself.	-117.0	-117.0	-11.6875	-11.75	False	True	syntax_semantics	binding
33	1	Nancy imagines this book hasn't impressed itself.	Nancy imagines this book hasn't impressed herself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
34	1	Aaron thinks Anna upset herself.	Aaron thinks Anna upset himself.	-72.0	-72.0	-12.0625	-12.0	False	False	syntax_semantics	binding
35	1	Those students have explained Valerie hides herself.	Those students have explained Valerie hides themselves.	-93.5	-93.0	-11.6875	-11.625	False	False	syntax_semantics	binding
36	1	Erin says Scott is kissing himself.	Erin says Scott is kissing herself.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
37	1	Rebecca thought Rodney will praise himself.	Rebecca thought Rodney will praise herself.	-95.0	-95.0	-11.875	-11.875	False	False	syntax_semantics	binding
38	1	Teresa won't think Timothy bored himself.	Teresa won't think Timothy bored herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
39	1	Some dancers explain Sonia didn't distract herself.	Some dancers explain Sonia didn't distract themselves.	-105.5	-105.5	-11.75	-11.6875	False	False	syntax_semantics	binding
40	1	Many teenagers explain Valerie reveals herself.	Many teenagers explain Valerie reveals themselves.	-83.5	-83.5	-11.875	-11.875	False	False	syntax_semantics	binding
41	1	John has said April loved herself.	John has said April loved himself.	-82.5	-82.5	-11.8125	-11.75	False	False	syntax_semantics	binding
42	1	Adults think Clyde approaches himself.	Adults think Clyde approaches themselves.	-83.0	-83.0	-11.875	-11.875	False	False	syntax_semantics	binding
43	1	Susan won't say that organization admired itself.	Susan won't say that organization admired herself.	-106.5	-106.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
44	1	Many children explain Derek should work with himself.	Many children explain Derek should work with themselves.	-106.5	-106.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
45	1	Mark explains Pamela should forget herself.	Mark explains Pamela should forget himself.	-83.0	-83.0	-11.875	-11.875	False	False	syntax_semantics	binding
46	1	Clyde said Caroline shouldn't argue about herself.	Clyde said Caroline shouldn't argue about himself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
47	1	Meredith was explaining Steven returns to himself.	Meredith was explaining Steven returns to herself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
48	1	Maria thinks many shoes shocked themselves.	Maria thinks many shoes shocked herself.	-82.5	-82.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
49	1	Those teachers think Walter remembers himself.	Those teachers think Walter remembers themselves.	-81.5	-81.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
50	1	Some men say Alexander praises himself.	Some men say Alexander praises themselves.	-82.0	-82.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
51	1	Dana says Carl works with himself.	Dana says Carl works with herself.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
52	1	Caroline has explained the cups haven't alarmed themselves.	Caroline has explained the cups haven't alarmed herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
53	1	Children think Thomas notices himself.	Children think Thomas notices themselves.	-69.5	-69.5	-11.625	-11.625	False	False	syntax_semantics	binding
54	1	Raymond is saying Becky isn't talking about herself.	Raymond is saying Becky isn't talking about himself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
55	1	Richard hasn't thought the banana won't bore itself.	Richard hasn't thought the banana won't bore himself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
56	1	Grace explained Roger won't cure himself.	Grace explained Roger won't cure herself.	-95.0	-94.5	-11.875	-11.8125	False	False	syntax_semantics	binding
57	1	Cheryl doesn't say some children have hugged themselves.	Cheryl doesn't say some children have hugged herself.	-130.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
58	1	Becky wasn't saying Robert cares for himself.	Becky wasn't saying Robert cares for herself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
59	1	Homer hadn't said Sara hadn't left herself.	Homer hadn't said Sara hadn't left himself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
60	1	Benjamin was imagining Alice might argue about herself.	Benjamin was imagining Alice might argue about himself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
61	1	Jane hasn't said Kenneth heals himself.	Jane hasn't said Kenneth heals herself.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
62	1	Denise said Adam wasn't leaving himself.	Denise said Adam wasn't leaving herself.	-106.5	-106.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
63	1	Brian had thought Melinda didn't respect herself.	Brian had thought Melinda didn't respect himself.	-117.0	-117.0	-11.75	-11.75	False	False	syntax_semantics	binding
64	1	These pedestrians explain the lake did stun itself.	These pedestrians explain the lake did stun themselves.	-105.0	-105.0	-11.625	-11.625	False	False	syntax_semantics	binding
65	1	Sally would think all pedestrians boycotted themselves.	Sally would think all pedestrians boycotted herself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
66	1	The Clintons say Christine wouldn't care for herself.	The Clintons say Christine wouldn't care for themselves.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
67	1	Many guests won't think Laurie can't heal herself.	Many guests won't think Laurie can't heal themselves.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
68	1	Paul doesn't explain Renee wasn't revealing herself.	Paul doesn't explain Renee wasn't revealing himself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
69	1	Deborah hasn't thought Richard revealed himself.	Deborah hasn't thought Richard revealed herself.	-105.0	-105.0	-11.625	-11.625	False	False	syntax_semantics	binding
70	1	The woman wasn't explaining Curtis concealed himself.	The woman wasn't explaining Curtis concealed herself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
71	1	Janice hadn't thought Jeffrey was concealing himself.	Janice hadn't thought Jeffrey was concealing herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
72	1	Kimberley has imagined Wayne could conceal himself.	Kimberley has imagined Wayne could conceal herself.	-118.5	-118.5	-11.875	-11.875	False	False	syntax_semantics	binding
73	1	Some actresses think Joel researched himself.	Some actresses think Joel researched themselves.	-82.0	-82.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
74	1	Carlos has imagined all hats haven't bothered themselves.	Carlos has imagined all hats haven't bothered himself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
75	1	Dennis hadn't imagined these teenagers respected themselves.	Dennis hadn't imagined these teenagers respected himself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
76	1	Tara could say that mountain has astounded itself.	Tara could say that mountain has astounded herself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
77	1	Guy has explained a vase didn't confuse itself.	Guy has explained a vase didn't confuse himself.	-118.0	-118.0	-11.75	-11.75	False	False	syntax_semantics	binding
78	1	Tiffany could imagine the jackets wouldn't alarm themselves.	Tiffany could imagine the jackets wouldn't alarm herself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
79	1	This waitress says Keith didn't complain about himself.	This waitress says Keith didn't complain about herself.	-117.0	-117.0	-11.6875	-11.75	False	True	syntax_semantics	binding
80	1	Catherine imagines Brad heals himself.	Catherine imagines Brad heals herself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
81	1	Rachel explained Stephen doesn't talk about himself.	Rachel explained Stephen doesn't talk about herself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
82	1	Those senators think Patricia talked to herself.	Those senators think Patricia talked to themselves.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
83	1	Helen has said Noah hid himself.	Helen has said Noah hid herself.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
84	1	The students explain Beth healed herself.	The students explain Beth healed themselves.	-82.0	-82.0	-11.75	-11.75	False	False	syntax_semantics	binding
85	1	Stacey was explaining that mall hadn't aggravated itself.	Stacey was explaining that mall hadn't aggravated herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
86	1	John is thinking Melissa hasn't impressed herself.	John is thinking Melissa hasn't impressed himself.	-106.0	-106.0	-11.8125	-11.75	False	False	syntax_semantics	binding
87	1	Those actresses had explained Florence found herself.	Those actresses had explained Florence found themselves.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
88	1	Some guy does explain that bank hadn't referenced itself.	Some guy does explain that bank hadn't referenced himself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
89	1	Debra thinks Omar isn't curing himself.	Debra thinks Omar isn't curing herself.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
90	1	Sara thought a lot of students did conceal themselves.	Sara thought a lot of students did conceal herself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
91	1	Guy says water shocked itself.	Guy says water shocked himself.	-71.0	-71.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
92	1	Waiters think Guy had irritated himself.	Waiters think Guy had irritated themselves.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
93	1	Bethany would think Dennis isn't concealing himself.	Bethany would think Dennis isn't concealing herself.	-130.0	-130.0	-11.75	-11.75	False	False	syntax_semantics	binding
94	1	Anna is imagining Roger hasn't argued about himself.	Anna is imagining Roger hasn't argued about herself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
95	1	Every guy thinks many adults weren't concealing themselves.	Every guy thinks many adults weren't concealing himself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
96	1	Wayne had imagined adults could escape from themselves.	Wayne had imagined adults could escape from himself.	-118.0	-118.0	-11.75	-11.75	False	False	syntax_semantics	binding
97	1	Mark hadn't explained these students are disagreeing with themselves.	Mark hadn't explained these students are disagreeing with himself.	-142.0	-142.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
98	1	Carmen thought Andrew hasn't researched himself.	Carmen thought Andrew hasn't researched herself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
99	1	Julie imagined some banks might admire themselves.	Julie imagined some banks might admire herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
100	1	Sonia hadn't imagined Carlos revealed himself.	Sonia hadn't imagined Carlos revealed herself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
101	1	Christina hadn't imagined Martin hasn't hired himself.	Christina hadn't imagined Martin hasn't hired herself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
102	1	Deborah couldn't imagine Liam criticized himself.	Deborah couldn't imagine Liam criticized herself.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
103	1	Stephen explained Heather is worrying herself.	Stephen explained Heather is worrying himself.	-84.0	-84.0	-12.0625	-12.0625	False	False	syntax_semantics	binding
104	1	Brian hasn't explained Gina can bother herself.	Brian hasn't explained Gina can bother himself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
105	1	Russell hasn't explained Candice hadn't watched herself.	Russell hasn't explained Candice hadn't watched himself.	-142.0	-142.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
106	1	Scott said Tracy shouldn't hide herself.	Scott said Tracy shouldn't hide himself.	-93.0	-93.0	-11.625	-11.625	False	False	syntax_semantics	binding
107	1	Ladies are explaining Monica dislikes herself.	Ladies are explaining Monica dislikes themselves.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
108	1	Craig thought all computers are irritating themselves.	Craig thought all computers are irritating himself.	-96.0	-96.0	-12.0	-12.0	False	False	syntax_semantics	binding
109	1	Most men explain Natalie discusses herself.	Most men explain Natalie discusses themselves.	-81.5	-81.5	-11.625	-11.625	False	False	syntax_semantics	binding
110	1	Stephanie hasn't said James reveals himself.	Stephanie hasn't said James reveals herself.	-119.0	-119.0	-11.875	-11.875	False	False	syntax_semantics	binding
111	1	Leslie explained Edward shouldn't praise himself.	Leslie explained Edward shouldn't praise herself.	-107.0	-107.0	-11.875	-11.875	False	False	syntax_semantics	binding
112	1	Ellen thinks Theodore hates himself.	Ellen thinks Theodore hates herself.	-83.5	-83.5	-11.9375	-11.9375	False	False	syntax_semantics	binding
113	1	Those teachers have explained Cindy might embarrass herself.	Those teachers have explained Cindy might embarrass themselves.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
114	1	Wendy hasn't imagined some customers had criticized themselves.	Wendy hasn't imagined some customers had criticized herself.	-140.0	-140.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
115	1	Frank did imagine Nicole referenced herself.	Frank did imagine Nicole referenced himself.	-83.0	-83.0	-11.875	-11.875	False	False	syntax_semantics	binding
116	1	Bill should explain the customers couldn't care for themselves.	Bill should explain the customers couldn't care for himself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
117	1	Alexander explains some cilantro should bother itself.	Alexander explains some cilantro should bother himself.	-106.0	-106.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
118	1	April hadn't imagined Peter wasn't hugging himself.	April hadn't imagined Peter wasn't hugging herself.	-128.0	-128.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
119	1	Liam wasn't thinking Elaine disturbs herself.	Liam wasn't thinking Elaine disturbs himself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
120	1	Actors aren't explaining Eva doesn't leave herself.	Actors aren't explaining Eva doesn't leave themselves.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
121	1	Some cashiers say Randolf won't help himself.	Some cashiers say Randolf won't help themselves.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
122	1	The Borgias imagine Cynthia hasn't criticized herself.	The Borgias imagine Cynthia hasn't criticized themselves.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
123	1	Most girls explain Jodi had hated herself.	Most girls explain Jodi had hated themselves.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
124	1	Wendy won't say Douglas finds himself.	Wendy won't say Douglas finds herself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
125	1	Dan had explained Cindy conceals herself.	Dan had explained Cindy conceals himself.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
126	1	Judy hasn't thought many people are disgusting themselves.	Judy hasn't thought many people are disgusting herself.	-129.0	-129.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
127	1	Kimberley was thinking Patrick might hug himself.	Kimberley was thinking Patrick might hug herself.	-118.5	-118.5	-11.875	-11.875	False	False	syntax_semantics	binding
128	1	Tiffany should explain this sketch is boring itself.	Tiffany should explain this sketch is boring herself.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
129	1	Joel isn't imagining Regina should think about herself.	Joel isn't imagining Regina should think about himself.	-130.0	-130.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
130	1	Cynthia imagines Paul is talking about himself.	Cynthia imagines Paul is talking about herself.	-117.0	-117.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
131	1	Omar might think Wendy boycotts herself.	Omar might think Wendy boycotts himself.	-105.5	-105.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
132	1	Kimberley explained Bradley flees from himself.	Kimberley explained Bradley flees from herself.	-118.5	-118.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
133	1	Carolyn hasn't imagined Martin is researching himself.	Carolyn hasn't imagined Martin is researching herself.	-118.0	-118.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
134	1	Clyde would explain this lady couldn't conceal herself.	Clyde would explain this lady couldn't conceal himself.	-140.0	-140.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
135	1	Guys think every mushroom had irritated itself.	Guys think every mushroom had irritated themselves.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
136	1	Laurie will say bananas haven't annoyed themselves.	Laurie will say bananas haven't annoyed herself.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
137	1	A lot of waitresses imagine the waitress approaches herself.	A lot of waitresses imagine the waitress approaches themselves.	-129.0	-129.0	-11.75	-11.75	False	False	syntax_semantics	binding
138	1	Diana thought Steve could discuss himself.	Diana thought Steve could discuss herself.	-93.5	-93.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
139	1	Chad says Florence flees from herself.	Chad says Florence flees from himself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
140	1	Ann says Homer hasn't fled from himself.	Ann says Homer hasn't fled from herself.	-107.0	-107.0	-11.875	-11.875	False	False	syntax_semantics	binding
141	1	Raymond thinks Carrie did boast about herself.	Raymond thinks Carrie did boast about himself.	-105.5	-105.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
142	1	Jessica won't explain Robert does appreciate himself.	Jessica won't explain Robert does appreciate herself.	-106.5	-106.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
143	1	Candice had said a lot of adults have approached themselves.	Candice had said a lot of adults have approached herself.	-152.0	-152.0	-11.75	-11.75	False	False	syntax_semantics	binding
144	1	All actors say Kirsten has disliked herself.	All actors say Kirsten has disliked themselves.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
145	1	Heather imagines Walter had watched himself.	Heather imagines Walter had watched herself.	-105.5	-105.5	-11.75	-11.75	False	False	syntax_semantics	binding
146	1	Stephen thinks Irene was boycotting herself.	Stephen thinks Irene was boycotting himself.	-108.0	-107.5	-12.0	-11.9375	False	False	syntax_semantics	binding
147	1	Steve has said Deborah cares for herself.	Steve has said Deborah cares for himself.	-95.0	-95.0	-11.875	-11.875	False	False	syntax_semantics	binding
148	1	Mark thought Kendra had talked to herself.	Mark thought Kendra had talked to himself.	-106.5	-106.5	-11.875	-11.8125	False	False	syntax_semantics	binding
149	1	Dennis wasn't imagining Tamara investigated herself.	Dennis wasn't imagining Tamara investigated himself.	-116.5	-116.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
150	1	All waitresses explain Vanessa hadn't found herself.	All waitresses explain Vanessa hadn't found themselves.	-117.5	-117.5	-11.75	-11.75	False	False	syntax_semantics	binding
151	1	Customers can't explain Rose is watching herself.	Customers can't explain Rose is watching themselves.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
152	1	Alan hadn't imagined Diana sees herself.	Alan hadn't imagined Diana sees himself.	-94.0	-94.0	-11.75	-11.75	False	False	syntax_semantics	binding
153	1	Alexander might imagine Vanessa has helped herself.	Alexander might imagine Vanessa has helped himself.	-94.5	-94.5	-11.8125	-11.8125	False	False	syntax_semantics	binding
154	1	Rhonda couldn't imagine Wayne worried himself.	Rhonda couldn't imagine Wayne worried herself.	-106.0	-106.0	-11.75	-11.75	False	False	syntax_semantics	binding
155	1	Sarah has imagined Gerald should listen to himself.	Sarah has imagined Gerald should listen to herself.	-105.5	-105.5	-11.6875	-11.6875	False	False	syntax_semantics	binding
156	1	Kristen didn't say Theodore bothered himself.	Kristen didn't say Theodore bothered herself.	-105.0	-105.0	-11.6875	-11.6875	False	False	syntax_semantics	binding
157	1	James wasn't imagining Sharon hasn't respected herself.	James wasn't imagining Sharon hasn't respected himself.	-118.0	-118.0	-11.8125	-11.8125	False	False	syntax_semantics	binding
158	1	Alexander hadn't thought Dawn hadn't talked about herself.	Alexander hadn't thought Dawn hadn't talked about himself.	-130.0	-130.0	-11.75	-11.75	False	False	syntax_semantics	binding
