sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Katherine can't help herself.	Katherine can't help himself.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
1	1	Karla could listen to herself.	Karla could listen to himself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
2	1	Marie won't think about herself.	Marie won't think about itself.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
3	1	Mark hasn't discussed himself.	Mark hasn't discussed itself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
4	1	Stephen impressed himself.	Stephen impressed itself.	-41.5	-41.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
5	1	Christina boasts about herself.	Christina boasts about himself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
6	1	Suzanne would irritate herself.	Suzanne would irritate itself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
7	1	Rose couldn't reference herself.	Rose couldn't reference itself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
8	1	Paul should stun himself.	Paul should stun herself.	-62.25	-62.25	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
9	1	Kristen praises herself.	Kristen praises himself.	-62.25	-62.25	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
10	1	Tamara might work with herself.	Tamara might work with himself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
11	1	Valerie remembers herself.	Valerie remembers itself.	-62.25	-62.25	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
12	1	Kristen hasn't worked with herself.	Kristen hasn't worked with itself.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
13	1	Kendra disturbed herself.	Kendra disturbed himself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
14	1	Lawrence had boasted about himself.	Lawrence had boasted about herself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
15	1	Jason wasn't listening to himself.	Jason wasn't listening to herself.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
16	1	Sabrina disturbs herself.	Sabrina disturbs himself.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
17	1	Some essay doesn't disagree with itself.	Some essay doesn't disagree with himself.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
18	1	Kenneth wasn't admiring himself.	Kenneth wasn't admiring itself.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
19	1	Melanie had referenced herself.	Melanie had referenced itself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
20	1	Larry reveals himself.	Larry reveals itself.	-41.5	-41.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
21	1	Samantha isn't watching herself.	Samantha isn't watching itself.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
22	1	Rachel should like herself.	Rachel should like himself.	-52.0	-52.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
23	1	Heather has helped herself.	Heather has helped itself.	-62.25	-62.25	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
24	1	Lori has found herself.	Lori has found itself.	-62.25	-62.25	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
25	1	Christina hadn't shocked herself.	Christina hadn't shocked itself.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
26	1	Theresa wasn't alarming herself.	Theresa wasn't alarming himself.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
27	1	Jacqueline works with herself.	Jacqueline works with himself.	-72.5	-72.5	-10.375	-10.375	False	False	morphology	anaphor_agreement	Write a natural, coherent English sentence.
