sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Who had the patients' cleaning those banks upset.	Who had the patients' cleaning upset those banks.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
1	1	Who has the waitress's observing Christine bothered.	Who has the waitress's observing bothered Christine.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
2	1	Who have a lot of adults' scanning this play disagreed with.	Who have a lot of adults' scanning disagreed with this play.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
3	1	Who have many women's touring Spain embarrassed.	Who have many women's touring embarrassed Spain.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
4	1	Who should pedestrians' curing Deanna scare.	Who should pedestrians' curing scare Deanna.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
5	1	Who are a lot of guys' kissing Heather aggravating.	Who are a lot of guys' kissing aggravating Heather.	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
6	1	Who should a woman's selling the bank distract.	Who should a woman's selling distract the bank.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
7	1	Who will a lot of waiters' attacking Claire irritate.	Who will a lot of waiters' attacking irritate Claire.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
8	1	Who have these girls' complaining about Phillip aggravated.	Who have these girls' complaining about aggravated Phillip.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
9	1	Who had most girls' kissing a lady annoyed.	Who had most girls' kissing annoyed a lady.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
10	1	Who would those carriages' shocking Sara worry.	Who would those carriages' shocking worry Sara.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
11	1	Who should all shoes' boring Judy impress.	Who should all shoes' boring impress Judy.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
12	1	Who have all senators' admiring William distracted.	Who have all senators' admiring distracted William.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
13	1	Who should many guests' thinking about Leslie scare.	Who should many guests' thinking about scare Leslie.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
14	1	Who had every museum's boasting about Dana impressed.	Who had every museum's boasting about impressed Dana.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
15	1	Who have governments' selling the hospital confused.	Who have governments' selling confused the hospital.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
16	1	Who were a lot of students' embarrassing Becky disgusting.	Who were a lot of students' embarrassing disgusting Becky.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
17	1	Who will all ladders' irritating most boys embarrass.	Who will all ladders' irritating embarrass most boys.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
18	1	Who had all ladies' running around Harvard University astounded.	Who had all ladies' running around astounded Harvard University.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
19	1	Who are many mushrooms' distracting those girls alarming.	Who are many mushrooms' distracting alarming those girls.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
20	1	Who have the people's walking through Harvard University embarrassed.	Who have the people's walking through embarrassed Harvard University.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
21	1	Who were these guests' escaping from Tanya shocking.	Who were these guests' escaping from shocking Tanya.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
22	1	Who had all rabbits' finding Carrie annoyed.	Who had all rabbits' finding annoyed Carrie.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
23	1	Who have children' investigating Joel alarmed.	Who have children' investigating alarmed Joel.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
24	1	Who did the man's healing Melinda hurt.	Who did the man's healing hurt Melinda.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
25	1	Who did students' leaving Jennifer astound.	Who did students' leaving astound Jennifer.	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
26	1	Who would the waiters' questioning Joel upset.	Who would the waiters' questioning upset Joel.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
27	1	Who is some waitress's researching some universities disturbing.	Who is some waitress's researching disturbing some universities.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
28	1	Who has a girl's lifting that report sounded like.	Who has a girl's lifting sounded like that report.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
29	1	Who had some lady's passing this school worried.	Who had some lady's passing worried this school.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
30	1	Who was this dancer's exploring those hospitals disturbing.	Who was this dancer's exploring disturbing those hospitals.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
31	1	Who were these pedestrians' cleaning many libraries astounding.	Who were these pedestrians' cleaning astounding many libraries.	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
32	1	Who were those governments' talking about Jason astounding.	Who were those governments' talking about astounding Jason.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
33	1	Who had many teenagers' lifting that school disturbed.	Who had many teenagers' lifting disturbed that school.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
34	1	Who should this boy's aggravating Curtis worry.	Who should this boy's aggravating worry Curtis.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
35	1	Who were those teachers' hugging Brett bothering.	Who were those teachers' hugging bothering Brett.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
36	1	Who have those guests' walking through some libraries astounded.	Who have those guests' walking through astounded some libraries.	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
37	1	Who had the projector's confusing Sandra worried.	Who had the projector's confusing worried Sandra.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
38	1	Who was some committee's taking the hospitals upsetting.	Who was some committee's taking upsetting the hospitals.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
39	1	Who were most patients' revealing Douglas impressing.	Who were most patients' revealing impressing Douglas.	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
40	1	Who has this actress's cleaning those schools worried.	Who has this actress's cleaning worried those schools.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
41	1	Who are many customers' concealing Sonia worrying.	Who are many customers' concealing worrying Sonia.	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
42	1	Who have all senators' complaining about Mary irritated.	Who have all senators' complaining about irritated Mary.	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
