sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	The students perform.	The student perform.	-45.75	-45.75	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
1	1	The associations talk about Stacey.	The association talk about Stacey.	-79.5	-79.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
2	1	The glove tightens.	The gloves tightens.	-57.0	-57.0	-11.4375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
3	1	The actresses compromise.	The actress compromise.	-45.5	-45.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
4	1	The customer is suffering.	The customers is suffering.	-57.0	-57.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
5	1	The cashiers marry.	The cashier marry.	-56.5	-45.5	-11.3125	-11.375	False	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
6	1	The hospital appreciates Claire.	The hospitals appreciates Claire.	-68.0	-68.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
7	1	The dress crumples.	The dresses crumples.	-68.5	-68.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
8	1	The customers haven't whispered.	The customer haven't whispered.	-68.5	-68.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
9	1	The adult talks.	The adults talks.	-46.0	-46.0	-11.5	-11.5	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
10	1	The universities aren't working hard.	The university aren't working hard.	-79.5	-79.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
11	1	The adult has concealed all stories.	The adults has concealed all stories.	-80.0	-80.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
12	1	The universities appreciate all teenagers.	The university appreciate all teenagers.	-68.0	-68.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
13	1	The teachers weren't murmuring.	The teacher weren't murmuring.	-79.0	-79.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
14	1	The couch has tipped over.	The couchs has tipped over.	-68.0	-79.0	-11.375	-11.25	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
15	1	The boy conceals every cup.	The boys conceals every cup.	-79.0	-79.5	-11.3125	-11.3125	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
16	1	The organization wasn't corresponding.	The organizations wasn't corresponding.	-68.5	-68.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
17	1	The libraries weren't hurting Ellen.	The library weren't hurting Ellen.	-79.5	-79.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
18	1	The organizations know Larry.	The organization know Larry.	-56.75	-57.0	-11.375	-11.375	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
19	1	The pedestrian heals the dogs.	The pedestrians heals the dogs.	-68.0	-68.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
20	1	The actress responds.	The actresses responds.	-46.0	-46.25	-11.5	-11.5625	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
21	1	The skirt is disturbing Debra.	The skirts is disturbing Debra.	-80.0	-80.0	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
22	1	The cashiers haven't testified.	The cashier haven't testified.	-79.5	-68.0	-11.375	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
23	1	The legislature has loved a lot of stories.	The legislatures has loved a lot of stories.	-101.5	-112.5	-11.3125	-11.25	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
24	1	The chair has embarrassed most drivers.	The chairs has embarrassed most drivers.	-80.0	-80.0	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
25	1	The patients haven't debated.	The patient haven't debated.	-68.0	-68.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
26	1	The adults have talked to Angela.	The adult have talked to Angela.	-79.5	-79.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
27	1	The pedestrians haven't ascended that mountain.	The pedestrian haven't ascended that mountain.	-102.0	-102.0	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
28	1	The senator knows Elaine.	The senators knows Elaine.	-56.75	-56.75	-11.3125	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
29	1	The children smile.	The child smile.	-45.5	-45.75	-11.375	-11.4375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
30	1	The teenager plays.	The teenagers plays.	-45.5	-45.5	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
31	1	The dish has alarmed Sara.	The dishs has alarmed Sara.	-69.0	-80.0	-11.4375	-11.4375	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
32	1	The waitress cries.	The waitresses cries.	-45.75	-56.5	-11.4375	-11.3125	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
33	1	The customers cheer.	The customer cheer.	-45.75	-45.75	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
34	1	The governments distract Suzanne.	The government distract Suzanne.	-57.0	-57.25	-11.4375	-11.4375	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
35	1	The senators watch Kristin.	The senator watch Kristin.	-67.5	-67.5	-11.25	-11.25	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
36	1	The ladies weren't fleeing from Michael.	The lady weren't fleeing from Michael.	-90.5	-91.0	-11.3125	-11.375	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
37	1	The customers have profited.	The customer have profited.	-68.0	-68.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
38	1	The bank has reunited.	The banks has reunited.	-56.75	-56.75	-11.375	-11.3125	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
39	1	The jackets haven't shrunk.	The jacket haven't shrunk.	-80.0	-80.0	-11.4375	-11.4375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
40	1	The universities were boasting.	The university were boasting.	-57.25	-57.5	-11.4375	-11.5	True	True	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
41	1	The adults have fled from all dancers.	The adult have fled from all dancers.	-91.0	-91.0	-11.375	-11.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
