sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Whose museums had Dana alarmed?	Whose had Dana alarmed museums?	-3424.0	-3440.0	-490.0	-490.0	True	False	syntax	island_effects
1	1	Whose hat should Tonya wear?	Whose should Tonya wear hat?	-3440.0	-3424.0	-430.0	-428.0	False	False	syntax	island_effects
2	1	What movies is Renee concealing?	What is Renee concealing movies?	-3504.0	-3472.0	-584.0	-580.0	False	False	syntax	island_effects
3	1	What bicycle was Rebecca noticing?	What was Rebecca noticing bicycle?	-3456.0	-3440.0	-576.0	-572.0	False	False	syntax	island_effects
4	1	Which senator should Jesus visit?	Which should Jesus visit senator?	-3808.0	-3792.0	-636.0	-632.0	False	False	syntax	island_effects
5	1	What fish is a person healing?	What is a person healing fish?	-3584.0	-3552.0	-512.0	-508.0	False	False	syntax	island_effects
6	1	What dancers should Kristen respect?	What should Kristen respect dancers?	-3520.0	-3488.0	-588.0	-584.0	False	False	syntax	island_effects
7	1	What waiter has James hurt?	What has James hurt waiter?	-3488.0	-3472.0	-580.0	-576.0	False	False	syntax	island_effects
8	1	Which adult was Larry distracting?	Which was Larry distracting adult?	-3840.0	-3808.0	-640.0	-636.0	False	False	syntax	island_effects
9	1	What waitresses has Monica approached?	What has Monica approached waitresses?	-3536.0	-3520.0	-504.0	-502.0	False	False	syntax	island_effects
10	1	Which waiters has Thomas disliked?	Which has Thomas disliked waiters?	-3840.0	-3776.0	-640.0	-632.0	False	False	syntax	island_effects
11	1	What senator is a truck hurting?	What is a truck hurting senator?	-3584.0	-3584.0	-512.0	-512.0	False	False	syntax	island_effects
12	1	Which carriages might Alice break?	Which might Alice break carriages?	-3856.0	-3824.0	-644.0	-636.0	False	False	syntax	island_effects
13	1	Which newspaper articles can the student dislike?	Which can the student dislike newspaper articles?	-4096.0	-4128.0	-512.0	-516.0	True	True	syntax	island_effects
14	1	Which oasis has Diane dropped by?	Which has Diane dropped by oasis?	-3808.0	-3808.0	-544.0	-544.0	False	False	syntax	island_effects
15	1	Which senators has Deborah observed?	Which has Deborah observed senators?	-3808.0	-3776.0	-636.0	-632.0	False	False	syntax	island_effects
16	1	What doctors will Chad kiss?	What will Chad kiss doctors?	-3520.0	-3504.0	-588.0	-584.0	False	False	syntax	island_effects
17	1	Whose thesis was Donna appreciating?	Whose was Donna appreciating thesis?	-3360.0	-3376.0	-478.0	-482.0	True	True	syntax	island_effects
18	1	What unicycles would Galileo take?	What would Galileo take unicycles?	-3600.0	-3568.0	-512.0	-510.0	False	False	syntax	island_effects
19	1	What paralysis will Amy discover?	What will Amy discover paralysis?	-3472.0	-3456.0	-580.0	-576.0	False	False	syntax	island_effects
20	1	Which woman could Jesus heal?	Which could Jesus heal woman?	-3824.0	-3824.0	-636.0	-636.0	False	False	syntax	island_effects
21	1	What patient can this guest reference?	What can this guest reference patient?	-3616.0	-3584.0	-516.0	-512.0	False	False	syntax	island_effects
22	1	Which waiter could Amelia talk about?	Which could Amelia talk about waiter?	-3904.0	-3888.0	-560.0	-556.0	False	False	syntax	island_effects
23	1	Which library is Kristen thinking about?	Which is Kristen thinking about library?	-3936.0	-3920.0	-564.0	-560.0	False	False	syntax	island_effects
24	1	Which book could John bring?	Which could John bring book?	-3840.0	-3824.0	-640.0	-636.0	False	False	syntax	island_effects
25	1	What actress could Adam argue about?	What could Adam argue about actress?	-3568.0	-3536.0	-510.0	-506.0	False	False	syntax	island_effects
26	1	Which pedestrians had a lot of teachers forgotten?	Which had a lot of teachers forgotten pedestrians?	-4096.0	-4064.0	-454.0	-452.0	False	False	syntax	island_effects
27	1	Which horses does Marcus hide?	Which does Marcus hide horses?	-3856.0	-3840.0	-644.0	-640.0	False	False	syntax	island_effects
28	1	What adults do many drawings embarrass?	What do many drawings embarrass adults?	-3632.0	-3616.0	-520.0	-516.0	False	False	syntax	island_effects
29	1	Which guys has Colleen cared for?	Which has Colleen cared for guys?	-3872.0	-3840.0	-552.0	-548.0	False	False	syntax	island_effects
30	1	Which bikes is John fixing?	Which is John fixing bikes?	-3840.0	-3808.0	-640.0	-632.0	False	False	syntax	island_effects
31	1	Which movies would Laura hate?	Which would Laura hate movies?	-3776.0	-3792.0	-632.0	-632.0	True	False	syntax	island_effects
32	1	Which mountains has Jodi ascended?	Which has Jodi ascended mountains?	-3824.0	-3808.0	-636.0	-636.0	False	False	syntax	island_effects
33	1	What carriage is Steve fixing?	What is Steve fixing carriage?	-3456.0	-3456.0	-576.0	-576.0	False	False	syntax	island_effects
34	1	Whose car is Gregory buying?	Whose is Gregory buying car?	-3376.0	-3376.0	-482.0	-482.0	False	False	syntax	island_effects
35	1	Which doctor had Timothy escaped from?	Which had Timothy escaped from doctor?	-3888.0	-3872.0	-556.0	-552.0	False	False	syntax	island_effects
36	1	Which glove had an adult concealed?	Which had an adult concealed glove?	-3872.0	-3856.0	-552.0	-552.0	False	False	syntax	island_effects
37	1	Which mall had Gina dropped by?	Which had Gina dropped by mall?	-3856.0	-3840.0	-552.0	-548.0	False	False	syntax	island_effects
38	1	What girl was Clyde boasting about?	What was Clyde boasting about girl?	-3504.0	-3456.0	-500.0	-494.0	False	False	syntax	island_effects
39	1	Which closets should Colleen appreciate?	Which should Colleen appreciate closets?	-3776.0	-3776.0	-632.0	-632.0	False	False	syntax	island_effects
40	1	Which children had George revealed?	Which had George revealed children?	-3872.0	-3840.0	-644.0	-640.0	False	False	syntax	island_effects
41	1	What customers does Martin flee from?	What does Martin flee from customers?	-3552.0	-3536.0	-508.0	-506.0	False	False	syntax	island_effects
42	1	Which hill is Roger climbing down?	Which is Roger climbing down hill?	-3952.0	-3920.0	-564.0	-560.0	False	False	syntax	island_effects
43	1	Which men has George questioned?	Which has George questioned men?	-3808.0	-3808.0	-636.0	-636.0	False	False	syntax	island_effects
44	1	What teenagers was Monet visiting?	What was Monet visiting teenagers?	-3536.0	-3488.0	-592.0	-584.0	False	False	syntax	island_effects
45	1	Which cashier is Richard approaching?	Which is Richard approaching cashier?	-3904.0	-3824.0	-648.0	-636.0	False	False	syntax	island_effects
46	1	What teenager had Elaine complained about?	What had Elaine complained about teenager?	-3552.0	-3504.0	-508.0	-500.0	False	False	syntax	island_effects
47	1	What customers might Benjamin work with?	What might Benjamin work with customers?	-3552.0	-3520.0	-508.0	-504.0	False	False	syntax	island_effects
48	1	What river had David passed?	What had David passed river?	-3472.0	-3424.0	-580.0	-572.0	False	False	syntax	island_effects
49	1	Which organizations has Laura upset?	Which has Laura upset organizations?	-3808.0	-3776.0	-636.0	-632.0	False	False	syntax	island_effects
50	1	Whose hats was Sally wearing?	Whose was Sally wearing hats?	-3456.0	-3392.0	-492.0	-486.0	False	False	syntax	island_effects
51	1	Which women has Harvard University fired?	Which has Harvard University fired women?	-3984.0	-3984.0	-568.0	-568.0	False	False	syntax	island_effects
52	1	What waitress will Christopher listen to?	What will Christopher listen to waitress?	-3552.0	-3536.0	-506.0	-504.0	False	False	syntax	island_effects
53	1	Which trucks has a guest concealed?	Which has a guest concealed trucks?	-3936.0	-3888.0	-560.0	-556.0	False	False	syntax	island_effects
54	1	Which alumnus has this screen shocked?	Which has this screen shocked alumnus?	-3808.0	-3776.0	-544.0	-540.0	False	False	syntax	island_effects
55	1	Which dancers did that skirt annoy?	Which did that skirt annoy dancers?	-3920.0	-3888.0	-560.0	-556.0	False	False	syntax	island_effects
