sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Raymond is selling this sketch.	Raymond is selling this sketches.	-86.0	-86.0	-12.3125	-12.3125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
1	1	Craig explored that grocery store.	Craig explored that grocery stores.	-74.0	-74.5	-12.375	-12.375	True	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
2	1	Eva has scared these children.	Eva has scared these child.	-87.0	-87.0	-12.4375	-12.4375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
3	1	Marcus would conceal that pamphlet.	Marcus would conceal that pamphlets.	-85.0	-85.0	-12.125	-12.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
4	1	Carmen hadn't shocked these customers.	Carmen hadn't shocked these customer.	-111.0	-111.0	-12.3125	-12.3125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
5	1	The Impressionists were walking through this library.	The Impressionists were walking through this libraries.	-123.0	-122.5	-12.3125	-12.25	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
6	1	Some men weren't touring those cafes.	Some men weren't touring those cafe.	-96.5	-97.0	-12.0625	-12.125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
7	1	Leslie isn't firing that actress.	Leslie isn't firing that actresses.	-97.5	-97.0	-12.1875	-12.125	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
8	1	Jennifer concealed those cups.	Jennifer concealed those cup.	-61.25	-61.5	-12.25	-12.3125	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
9	1	A waitress does take those hospitals.	A waitress does take those hospital.	-87.0	-87.0	-12.375	-12.375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
10	1	The man walks through those hospitals.	The man walks through those hospital.	-86.5	-86.5	-12.375	-12.375	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
11	1	Winston Churchill boycotts these public parks.	Winston Churchill boycotts these public park.	-108.0	-108.5	-12.0	-12.0625	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
12	1	This sock disturbs that customer.	This sock disturbs that customers.	-86.0	-86.0	-12.25	-12.3125	False	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
13	1	William described this movie.	William described this movies.	-62.5	-62.5	-12.5	-12.5	False	False	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
14	1	Monet dropped by those libraries.	Monet dropped by those library.	-86.0	-86.5	-12.3125	-12.375	True	True	morphology	determiner_noun_agreement	Write a natural, coherent English sentence.
