sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	The associations that had worried Cynthia have not ever planned to shock every actress.	The associations that had not worried Cynthia have ever planned to shock every actress.	-183.0	-183.0	-12.25	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
1	1	Every son of Jerry who has insulted Jerry can not ever die.	Every son of Jerry who has not insulted Jerry can ever die.	-170.0	-171.0	-12.1875	-12.1875	True	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
2	1	Most pedestrians' tutors that have hired Alice can not ever kiss.	Most pedestrians' tutors that have not hired Alice can ever kiss.	-159.0	-158.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
3	1	The doctor that has referenced Diane might not ever move.	The doctor that has not referenced Diane might ever move.	-135.0	-135.0	-12.3125	-12.3125	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
4	1	Some glasses that did disturb Craig could not ever flatten.	Some glasses that did not disturb Craig could ever flatten.	-135.0	-135.0	-12.25	-12.3125	False	True	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
5	1	Every skirt that has disgusted Beverly had not ever unfolded.	Every skirt that has not disgusted Beverly had ever unfolded.	-134.0	-135.0	-12.1875	-12.25	True	True	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
6	1	Every plane that was aggravating this waiter could not ever accelerate.	Every plane that was not aggravating this waiter could ever accelerate.	-159.0	-159.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
7	1	Those turtles that are boring April could not ever break those couches.	Those turtles that are not boring April could ever break those couches.	-170.0	-170.0	-12.125	-12.125	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
8	1	Every coat that did scare Nina has not ever wrinkled.	Every coat that did not scare Nina has ever wrinkled.	-146.0	-146.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
9	1	A lot of men who should hate Sharon can not ever struggle.	A lot of men who should not hate Sharon can ever struggle.	-158.0	-158.0	-12.1875	-12.125	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
10	1	Renee's piano teachers that had referenced Cindy could not ever refuse to perform.	Renee's piano teachers that had not referenced Cindy could ever refuse to perform.	-209.0	-209.0	-12.3125	-12.3125	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
11	1	Tonya's sons who were observing Stephanie can not ever talk about Carla.	Tonya's sons who were not observing Stephanie can ever talk about Carla.	-183.0	-183.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
12	1	Many candles that might astound Naomi did not ever fade.	Many candles that might not astound Naomi did ever fade.	-146.0	-146.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
13	1	Jeffrey's son that has climbed down the mountain has not ever argued.	Jeffrey's son that has not climbed down the mountain has ever argued.	-184.0	-184.0	-12.25	-12.3125	False	True	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
14	1	William's senators that should complain about Jodi might not ever stretch.	William's senators that should not complain about Jodi might ever stretch.	-170.0	-170.0	-12.1875	-12.125	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
15	1	These pedestrians that are dropping by all glaciers had not ever coughed.	These pedestrians that are not dropping by all glaciers had ever coughed.	-170.0	-170.0	-12.1875	-12.1875	False	False	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
16	1	Tammy's bosses who have alarmed these people had not ever spun around.	Tammy's bosses who have not alarmed these people had ever spun around.	-182.0	-182.0	-12.125	-12.1875	False	True	syntax_semantics	npi_licensing	Write a natural, coherent English sentence.
