sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	A lot of nieces of some actor aren't scared.	A lot of nieces of some actor aren't wept.	-141.0	-152.0	-11.75	-11.75	True	False	syntax	argument_structure
1	1	Mitchell's grandfathers are forgotten.	Mitchell's grandfathers are concurred.	-106.0	-118.0	-11.8125	-11.75	True	False	syntax	argument_structure
2	1	The Clintons were attacked.	The Clintons were replied.	-58.5	-58.5	-11.6875	-11.6875	False	False	syntax	argument_structure
3	1	Most cashiers are disliked.	Most cashiers are flirted.	-70.0	-81.5	-11.625	-11.625	True	False	syntax	argument_structure
4	1	A lot of libraries were distracted.	A lot of libraries were communicated.	-82.0	-82.0	-11.75	-11.75	False	False	syntax	argument_structure
5	1	Kristen wasn't visited.	Kristen wasn't muttered.	-70.0	-70.0	-11.6875	-11.6875	False	False	syntax	argument_structure
6	1	Stephen was disliked.	Stephen was laughed.	-49.25	-49.25	-12.3125	-12.3125	False	False	syntax	argument_structure
7	1	Steve isn't disliked.	Steve isn't lied.	-59.5	-59.5	-11.875	-11.9375	False	True	syntax	argument_structure
8	1	The actresses weren't bored.	The actresses weren't retaliated.	-70.5	-82.0	-11.75	-11.6875	True	False	syntax	argument_structure
9	1	Mary wasn't known.	Mary wasn't cried.	-60.0	-60.0	-12.0	-12.0	False	False	syntax	argument_structure
10	1	Many teachers aren't visited.	Many teachers aren't conspired.	-71.0	-83.0	-11.875	-11.875	True	False	syntax	argument_structure
11	1	Leslie's piano teachers were hired.	Leslie's piano teachers were flirted.	-95.5	-107.0	-11.9375	-11.875	True	False	syntax	argument_structure
12	1	Most actors are described.	Most actors are corresponded.	-58.0	-70.0	-11.625	-11.625	True	False	syntax	argument_structure
13	1	Some guy's granddaughter was investigated.	Some guy's granddaughter was screamed.	-82.0	-82.0	-11.75	-11.75	False	False	syntax	argument_structure
14	1	Edward was hurt.	Edward was spoken up.	-49.0	-60.75	-12.25	-12.125	True	False	syntax	argument_structure
15	1	All companies are bothered.	All companies are argued.	-59.0	-59.0	-11.8125	-11.8125	False	False	syntax	argument_structure
16	1	Winston Churchill's French teachers aren't loved.	Winston Churchill's French teachers aren't clashed.	-117.0	-116.5	-11.6875	-11.6875	False	False	syntax	argument_structure
17	1	Vincent's partners aren't astounded.	Vincent's partners aren't waved.	-107.5	-96.0	-11.9375	-12.0	False	True	syntax	argument_structure
18	1	Bill was disturbed.	Bill was left.	-48.0	-47.75	-12.0	-11.9375	False	False	syntax	argument_structure
19	1	Cindy was insulted.	Cindy was lied.	-70.0	-58.5	-11.6875	-11.6875	False	False	syntax	argument_structure
20	1	Jodi's lawyers were praised.	Jodi's lawyers were struggled.	-82.0	-82.0	-11.75	-11.75	False	False	syntax	argument_structure
21	1	Most adults' mentees aren't admired.	Most adults' mentees aren't gone fishing.	-105.0	-117.0	-11.6875	-11.6875	True	False	syntax	argument_structure
22	1	Paul was kissed.	Paul was screamed.	-48.0	-48.0	-12.0	-12.0	False	False	syntax	argument_structure
23	1	Many patients were impressed.	Many patients were chatted.	-59.5	-71.0	-11.875	-11.875	True	False	syntax	argument_structure
