sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Travis is touring.	Travis is revealing.	-4000.0	-3984.0	-1000.0	-996.0	False	False	syntax	argument_structure
1	1	Noah approached.	Noah works with.	-3776.0	-3952.0	-1256.0	-988.0	True	False	syntax	argument_structure
2	1	The Lutherans couldn't skate around.	The Lutherans couldn't disagree with.	-5024.0	-5024.0	-560.0	-560.0	False	False	syntax	argument_structure
3	1	A lot of teenagers haven't left.	A lot of teenagers haven't arrived at.	-5280.0	-5408.0	-588.0	-540.0	True	False	syntax	argument_structure
4	1	Rhonda's employees hadn't run around.	Rhonda's employees hadn't boasted about.	-5696.0	-5632.0	-516.0	-512.0	False	False	syntax	argument_structure
5	1	Renee could descend.	Renee could flee from.	-3856.0	-3936.0	-772.0	-656.0	True	False	syntax	argument_structure
6	1	This student's supervisors descended.	This student's supervisors admired.	-4224.0	-4256.0	-604.0	-608.0	True	True	syntax	argument_structure
7	1	Karen's dentists buy.	Karen's dentists found.	-4448.0	-4448.0	-744.0	-740.0	False	False	syntax	argument_structure
8	1	A lot of mothers of Steve observe.	A lot of mothers of Steve talk to.	-4096.0	-4160.0	-512.0	-460.0	True	False	syntax	argument_structure
9	1	Bill's wife saw.	Bill's wife returns to.	-4032.0	-4128.0	-672.0	-592.0	True	False	syntax	argument_structure
10	1	Tara's doctors have watched.	Tara's doctors have examined.	-3968.0	-4000.0	-568.0	-572.0	True	True	syntax	argument_structure
11	1	William wasn't helping.	William wasn't boasting about.	-5024.0	-5088.0	-836.0	-728.0	True	False	syntax	argument_structure
12	1	Christopher climbed up.	Christopher walks through.	-3680.0	-3696.0	-920.0	-924.0	True	True	syntax	argument_structure
13	1	That guy remembers.	That guy looked like.	-3808.0	-3968.0	-952.0	-792.0	True	False	syntax	argument_structure
14	1	Nancy sold.	Nancy argued about.	-3600.0	-3760.0	-1200.0	-940.0	True	False	syntax	argument_structure
15	1	Jodi has run around.	Jodi has biked to.	-3968.0	-4032.0	-660.0	-576.0	True	False	syntax	argument_structure
16	1	Anne hasn't climbed down.	Anne hasn't found.	-4832.0	-4704.0	-688.0	-788.0	False	True	syntax	argument_structure
17	1	Kathleen helped.	Kathleen resembles.	-3248.0	-3216.0	-812.0	-804.0	False	False	syntax	argument_structure
18	1	Marie isn't climbing down.	Marie isn't lifting.	-4768.0	-4672.0	-680.0	-780.0	False	True	syntax	argument_structure
19	1	The brothers of April ascend.	The brothers of April look like.	-3840.0	-3968.0	-640.0	-568.0	True	False	syntax	argument_structure
20	1	Kathleen wouldn't approach.	Kathleen wouldn't drop by.	-4352.0	-4512.0	-624.0	-564.0	True	False	syntax	argument_structure
21	1	Holly's plumbers sold.	Holly's plumbers admired.	-4128.0	-4160.0	-692.0	-692.0	True	False	syntax	argument_structure
22	1	Some boy watches.	Some boy fired.	-3584.0	-3520.0	-896.0	-880.0	False	False	syntax	argument_structure
23	1	Diana hadn't watched.	Diana hadn't talked to.	-4960.0	-5056.0	-828.0	-720.0	True	False	syntax	argument_structure
24	1	The children see.	The children admire.	-3696.0	-3648.0	-924.0	-912.0	False	False	syntax	argument_structure
25	1	Liam should pass.	Liam should go to.	-3152.0	-3248.0	-788.0	-652.0	True	False	syntax	argument_structure
26	1	Kendra isn't attacking.	Kendra isn't revealing.	-5088.0	-5120.0	-724.0	-728.0	True	True	syntax	argument_structure
27	1	Florence's doctors have loved.	Florence's doctors have disliked.	-4512.0	-4480.0	-644.0	-640.0	False	False	syntax	argument_structure
28	1	Heather ascends.	Heather concealed.	-3408.0	-3408.0	-1136.0	-1136.0	False	False	syntax	argument_structure
29	1	Roger has exited.	Roger has worked with.	-4224.0	-4320.0	-1056.0	-864.0	True	False	syntax	argument_structure
30	1	Rose is buying.	Rose is wearing.	-3680.0	-3712.0	-920.0	-928.0	True	True	syntax	argument_structure
