sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Some turtles alarm Kimberley.	Some turtles come here Kimberley.	-70.0	-81.5	-11.6875	-11.6875	True	False	syntax	argument_structure
1	1	Diane watched Alan.	Diane screamed Alan.	-59.0	-59.0	-11.8125	-11.8125	False	False	syntax	argument_structure
2	1	This cousin of Theodore buys some mushroom.	This cousin of Theodore wept some mushroom.	-94.0	-105.5	-11.75	-11.75	True	False	syntax	argument_structure
3	1	Rhonda was arguing about this nephew of Dana.	Rhonda was going fishing this nephew of Dana.	-118.0	-118.0	-11.8125	-11.8125	False	False	syntax	argument_structure
4	1	A lot of actresses' nieces have toured that art gallery.	A lot of actresses' nieces have coped that art gallery.	-153.0	-165.0	-11.8125	-11.75	True	False	syntax	argument_structure
5	1	Debra wears many skirts.	Debra slumps over many skirts.	-71.0	-94.5	-11.875	-11.8125	True	False	syntax	argument_structure
6	1	Chad's daughters embarrasses Erin's girlfriend.	Chad's daughters screamed Erin's girlfriend.	-117.5	-106.0	-11.75	-11.75	False	False	syntax	argument_structure
7	1	Elaine criticized Jill.	Elaine shrugs Jill.	-59.0	-71.0	-11.8125	-11.8125	True	False	syntax	argument_structure
8	1	The pedestrians question some people.	The pedestrians wave some people.	-70.5	-70.5	-11.75	-11.75	False	False	syntax	argument_structure
9	1	Vanessa has gone to a lot of college campuses.	Vanessa has smiled a lot of college campuses.	-129.0	-117.0	-11.6875	-11.6875	False	False	syntax	argument_structure
10	1	Those committees listened to Kristen.	Those committees react Kristen.	-71.5	-59.75	-11.875	-11.9375	False	True	syntax	argument_structure
11	1	Most pedestrians' father might climb up the slope.	Most pedestrians' father might murmur the slope.	-117.5	-117.0	-11.75	-11.6875	False	False	syntax	argument_structure
12	1	Theresa shouldn't scan this essay.	Theresa shouldn't murmur this essay.	-94.0	-105.0	-11.75	-11.6875	True	False	syntax	argument_structure
13	1	Andrea's ex-husbands toured this art gallery.	Andrea's ex-husbands cry this art gallery.	-141.0	-141.0	-11.75	-11.75	False	False	syntax	argument_structure
14	1	A lot of girls' son hadn't insulted Jerry.	A lot of girls' son hadn't sighed Jerry.	-141.0	-130.0	-11.75	-11.75	False	False	syntax	argument_structure
15	1	Denise has escaped from Marie's grandsons.	Denise has fallen Marie's grandsons.	-117.0	-105.5	-11.6875	-11.6875	False	False	syntax	argument_structure
16	1	Grace is investigating a lot of girls' ex-wife.	Grace is going fishing a lot of girls' ex-wife.	-129.0	-140.0	-11.6875	-11.6875	True	False	syntax	argument_structure
17	1	Donna talked about Anna's friends.	Donna replies Anna's friends.	-93.5	-82.0	-11.6875	-11.75	False	True	syntax	argument_structure
18	1	Many sisters of some guest forget Eva.	Many sisters of some guest murmured Eva.	-94.5	-106.0	-11.8125	-11.8125	True	False	syntax	argument_structure
19	1	The truck hadn't astounded a bank.	The truck hadn't fallen a bank.	-106.0	-94.0	-11.75	-11.75	False	False	syntax	argument_structure
20	1	April's mentees weren't kissing Matt's nephews.	April's mentees weren't chuckling Matt's nephews.	-141.0	-153.0	-11.75	-11.75	True	False	syntax	argument_structure
21	1	Phillip isn't observing Winston Churchill.	Phillip isn't grinning Winston Churchill.	-93.5	-105.0	-11.6875	-11.6875	True	False	syntax	argument_structure
22	1	Bill explores the bank.	Bill wept the bank.	-58.25	-70.0	-11.6875	-11.625	True	False	syntax	argument_structure
23	1	These grandmothers of Rebecca remembered Angela.	These grandmothers of Rebecca flirted Angela.	-105.0	-117.0	-11.6875	-11.6875	True	False	syntax	argument_structure
24	1	Many universities describe Samantha.	Many universities reacted Samantha.	-59.25	-59.0	-11.8125	-11.8125	False	False	syntax	argument_structure
25	1	A lot of grandmothers of Melanie go to the mall.	A lot of grandmothers of Melanie murmured the mall.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	argument_structure
26	1	Stacy's cousins haven't scanned many drivers' oncologists.	Stacy's cousins haven't concurred many drivers' oncologists.	-152.0	-164.0	-11.6875	-11.6875	True	False	syntax	argument_structure
27	1	Ella's tutor can't fire every adult.	Ella's tutor can't talk every adult.	-117.5	-118.0	-11.75	-11.75	True	False	syntax	argument_structure
28	1	Christopher researched most public parks.	Christopher suffered most public parks.	-71.0	-70.5	-11.8125	-11.75	False	False	syntax	argument_structure
29	1	Melinda explores those closets.	Melinda slumped over those closets.	-70.5	-94.0	-11.75	-11.75	True	False	syntax	argument_structure
30	1	Most nieces of Jacqueline worry Phillip.	Most nieces of Jacqueline wave Phillip.	-94.5	-94.0	-11.8125	-11.75	False	False	syntax	argument_structure
31	1	Some mother of Diane wasn't distracting a lot of students' ex-girlfriends.	Some mother of Diane wasn't coming here a lot of students' ex-girlfriends.	-187.0	-199.0	-11.6875	-11.6875	True	False	syntax	argument_structure
32	1	Robert hasn't escaped from Brenda.	Robert hasn't talked Brenda.	-82.5	-70.5	-11.75	-11.75	False	False	syntax	argument_structure
33	1	Marcus wasn't running around that high school.	Marcus wasn't smiling that high school.	-105.0	-94.0	-11.6875	-11.75	False	True	syntax	argument_structure
34	1	Monet hadn't examined most commentaries.	Monet hadn't wept most commentaries.	-106.0	-117.5	-11.75	-11.75	True	False	syntax	argument_structure
35	1	Many actresses escape from Cynthia.	Many actresses weep Cynthia.	-71.0	-71.0	-11.8125	-11.8125	False	False	syntax	argument_structure
36	1	Amy's cousins distracts a lot of women.	Amy's cousins reply a lot of women.	-117.5	-105.5	-11.75	-11.75	False	False	syntax	argument_structure
37	1	Many senators' niece admires Brian's ex-husband.	Many senators' niece chuckled Brian's ex-husband.	-141.0	-130.0	-11.75	-11.8125	False	True	syntax	argument_structure
38	1	Carmen's father isn't cleaning a lot of cups.	Carmen's father isn't waving a lot of cups.	-152.0	-152.0	-11.75	-11.75	False	False	syntax	argument_structure
39	1	Rose couldn't like Liam's employees.	Rose couldn't go fishing Liam's employees.	-93.0	-105.0	-11.625	-11.625	True	False	syntax	argument_structure
40	1	Daniel's ex-husband resembles a lot of prints of actresses.	Daniel's ex-husband compromises a lot of prints of actresses.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	argument_structure
41	1	Heidi sells every banana.	Heidi sighed every banana.	-70.0	-70.5	-11.6875	-11.75	True	True	syntax	argument_structure
42	1	Phillip's senators alarm the driver.	Phillip's senators shouted the driver.	-94.0	-94.0	-11.75	-11.75	False	False	syntax	argument_structure
43	1	The actress can notice every student.	The actress can weep every student.	-82.5	-94.0	-11.8125	-11.75	True	False	syntax	argument_structure
44	1	The mothers of Kimberley think about all universities.	The mothers of Kimberley sighed all universities.	-117.5	-105.5	-11.75	-11.75	False	False	syntax	argument_structure
45	1	The Clintons heal Kimberley.	The Clintons retaliated Kimberley.	-70.5	-82.0	-11.75	-11.75	True	False	syntax	argument_structure
46	1	Most schools hurt Marcus.	Most schools fall Marcus.	-59.0	-59.0	-11.8125	-11.8125	False	False	syntax	argument_structure
47	1	Phillip knows Jill's senator.	Phillip reacts Jill's senator.	-82.0	-82.0	-11.6875	-11.75	False	True	syntax	argument_structure
48	1	Sabrina was criticizing Jennifer.	Sabrina was falling Jennifer.	-71.0	-71.0	-11.8125	-11.8125	False	False	syntax	argument_structure
49	1	Lori was exploring art galleries.	Lori was compromising art galleries.	-82.0	-82.5	-11.75	-11.75	True	False	syntax	argument_structure
