sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	The Borgias wore a lot of scarves.	The Borgias worn a lot of scarves.	-338.0	-352.0	-37.5	-39.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
1	1	Teresa hid every senator.	Teresa hidden every senator.	-298.0	-304.0	-49.5	-50.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
2	1	The mushroom went bad.	The mushroom gone bad.	-213.0	-222.0	-42.5	-44.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
3	1	Cheryl came here.	Cheryl come here.	-216.0	-238.0	-43.25	-47.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
4	1	Christopher hid a spotlight.	Christopher hidden a spotlight.	-264.0	-276.0	-52.75	-55.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
5	1	Edward hid the cats.	Edward hidden the cats.	-256.0	-272.0	-51.25	-54.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
6	1	Erin went to some schools.	Erin gone to some schools.	-272.0	-290.0	-45.25	-48.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
7	1	Joel came here.	Joel come here.	-205.0	-219.0	-51.25	-54.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
8	1	Paula broke some plates.	Paula broken some plates.	-270.0	-288.0	-54.0	-57.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
9	1	Raymond woke up.	Raymond woken up.	-205.0	-200.0	-51.25	-50.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
10	1	Randolf drove to a mall.	Randolf driven to a mall.	-306.0	-338.0	-43.75	-48.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
11	1	Laura broke this cart.	Laura broken this cart.	-244.0	-260.0	-48.75	-52.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
12	1	Victoria wore that hat.	Victoria worn that hat.	-247.0	-255.0	-49.5	-51.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
13	1	Carrie took most bikes.	Carrie taken most bikes.	-233.0	-245.0	-46.5	-49.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
14	1	Nancy sang.	Nancy sung.	-174.0	-188.0	-58.0	-62.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
15	1	The guy sang.	The guy sung.	-150.0	-166.0	-37.5	-41.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
16	1	The women broke a lot of convertibles.	The women broken a lot of convertibles.	-362.0	-376.0	-40.25	-41.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
17	1	Lucille went to some cafe.	Lucille gone to some cafe.	-318.0	-338.0	-45.5	-48.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
18	1	Sandra knew Becca.	Sandra known Becca.	-244.0	-262.0	-49.0	-52.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
19	1	Susan knew Florence.	Susan known Florence.	-195.0	-215.0	-48.75	-53.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
20	1	Many girls took that banana.	Many girls taken that banana.	-262.0	-298.0	-43.5	-49.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
21	1	Melissa ate.	Melissa eaten.	-175.0	-164.0	-58.25	-54.75	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
22	1	Andrew wrote.	Andrew written.	-142.0	-156.0	-47.5	-52.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
23	1	Kendra knew Florence.	Kendra known Florence.	-215.0	-231.0	-43.0	-46.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
24	1	Guests woke up.	Guests woken up.	-211.0	-211.0	-52.75	-52.75	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
25	1	Suzanne sang.	Suzanne sung.	-158.0	-181.0	-52.5	-60.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
26	1	Catherine knew Amanda.	Catherine known Amanda.	-217.0	-234.0	-54.25	-58.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
27	1	Frank hid away.	Frank hidden away.	-187.0	-218.0	-46.75	-54.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
28	1	Libraries forgot Douglas.	Libraries forgotten Douglas.	-198.0	-217.0	-49.5	-54.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
29	1	Every waiter hid Julia.	Every waiter hidden Julia.	-304.0	-314.0	-60.75	-62.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
30	1	This person spoke up.	This person spoken up.	-254.0	-274.0	-51.0	-54.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
31	1	Caroline hid.	Caroline hidden.	-172.0	-179.0	-57.5	-59.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
32	1	That coat shrank.	That coat shrunk.	-198.0	-200.0	-49.5	-50.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
33	1	James ate.	James eaten.	-166.0	-148.0	-55.5	-49.5	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
34	1	Michael drove to all hospitals.	Michael driven to all hospitals.	-286.0	-304.0	-47.5	-50.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
35	1	Todd took every car.	Todd taken every car.	-260.0	-280.0	-52.0	-56.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
36	1	Most ladies hid away.	Most ladies hidden away.	-258.0	-278.0	-51.5	-55.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
37	1	Aaron broke the unicycle.	Aaron broken the unicycle.	-284.0	-300.0	-47.5	-50.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
38	1	Stacey took chicken.	Stacey taken chicken.	-226.0	-252.0	-45.25	-50.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
39	1	Charles forgot Sarah.	Charles forgotten Sarah.	-208.0	-236.0	-52.0	-59.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
40	1	Every teenager went to the hospitals.	Every teenager gone to the hospitals.	-296.0	-304.0	-42.5	-43.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
41	1	These guests got fired.	These guests gotten fired.	-248.0	-276.0	-49.5	-55.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
42	1	Elizabeth broke the carriages.	Elizabeth broken the carriages.	-235.0	-235.0	-47.0	-47.0	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
43	1	Claire woke up.	Claire woken up.	-211.0	-212.0	-52.75	-53.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
44	1	Alice woke up.	Alice woken up.	-214.0	-214.0	-53.5	-53.5	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
45	1	Victoria wrote.	Victoria written.	-153.0	-179.0	-51.0	-59.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
46	1	Allison got a job.	Allison gotten a job.	-268.0	-284.0	-53.5	-56.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
47	1	This dancer broke many glasses.	This dancer broken many glasses.	-302.0	-320.0	-50.25	-53.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
48	1	Banks knew Elaine.	Banks known Elaine.	-215.0	-226.0	-53.75	-56.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
49	1	The Lutherans hid.	The Lutherans hidden.	-207.0	-235.0	-41.5	-47.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
50	1	Kimberley drove to this high school.	Kimberley driven to this high school.	-404.0	-424.0	-45.0	-47.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
51	1	Some boy spoke up.	Some boy spoken up.	-245.0	-278.0	-49.0	-55.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
52	1	Tiffany sang.	Tiffany sung.	-163.0	-191.0	-54.5	-63.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
53	1	Mitchell broke a lot of forks.	Mitchell broken a lot of forks.	-280.0	-290.0	-39.75	-41.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
54	1	Jessica drove to all museums.	Jessica driven to all museums.	-278.0	-290.0	-46.25	-48.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
55	1	Valerie hid away.	Valerie hidden away.	-252.0	-266.0	-50.5	-53.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
56	1	Jesus ate.	Jesus eaten.	-167.0	-155.0	-55.75	-51.75	False	False	morphology	irregular_forms	Write a natural, coherent English sentence.
57	1	Some customer hid.	Some customer hidden.	-217.0	-229.0	-54.25	-57.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
58	1	All actresses hid away.	All actresses hidden away.	-266.0	-274.0	-53.25	-55.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
59	1	Marcus wore this sock.	Marcus worn this sock.	-280.0	-292.0	-56.0	-58.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
60	1	Bradley knew Stacy.	Bradley known Stacy.	-204.0	-213.0	-51.0	-53.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
61	1	Helen took a lot of lamps.	Helen taken a lot of lamps.	-274.0	-286.0	-39.0	-40.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
62	1	These drivers came here.	These drivers come here.	-236.0	-262.0	-47.25	-52.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
63	1	Veronica drove to the hospitals.	Veronica driven to the hospitals.	-258.0	-282.0	-43.0	-46.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
64	1	Lori hid away.	Lori hidden away.	-226.0	-242.0	-45.0	-48.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
65	1	A lot of teenagers spoke up.	A lot of teenagers spoken up.	-284.0	-310.0	-40.5	-44.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
66	1	Danielle knew George.	Danielle known George.	-231.0	-234.0	-46.25	-46.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
67	1	Suzanne broke those trucks.	Suzanne broken those trucks.	-266.0	-274.0	-53.25	-55.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
68	1	A lot of actresses took some river.	A lot of actresses taken some river.	-308.0	-332.0	-38.5	-41.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
69	1	Marla drank.	Marla drunk.	-173.0	-194.0	-43.25	-48.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
70	1	Edward broke some chair.	Edward broken some chair.	-272.0	-292.0	-54.25	-58.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
71	1	Sharon spoke up.	Sharon spoken up.	-215.0	-239.0	-53.75	-59.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
72	1	Many boys woke up.	Many boys woken up.	-258.0	-262.0	-51.5	-52.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
73	1	Sally went fishing.	Sally gone fishing.	-221.0	-228.0	-55.25	-57.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
74	1	Tammy woke up.	Tammy woken up.	-210.0	-213.0	-42.0	-42.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
75	1	Monica ate.	Monica eaten.	-156.0	-160.0	-52.0	-53.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
76	1	Adam ate.	Adam eaten.	-138.0	-154.0	-46.0	-51.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
77	1	Patrick broke a lot of wheelbarrows.	Patrick broken a lot of wheelbarrows.	-376.0	-390.0	-41.75	-43.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
78	1	Lisa ate.	Lisa eaten.	-152.0	-153.0	-50.5	-51.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
79	1	Those students drove to Spain.	Those students driven to Spain.	-264.0	-284.0	-44.0	-47.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
80	1	Carla went to schools.	Carla gone to schools.	-258.0	-274.0	-43.0	-45.5	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
81	1	Some people broke that chair.	Some people broken that chair.	-300.0	-320.0	-50.0	-53.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
82	1	A lot of dancers broke the vases.	A lot of dancers broken the vases.	-296.0	-312.0	-37.0	-39.0	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
83	1	Some children came here.	Some children come here.	-226.0	-246.0	-45.25	-49.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
84	1	Raymond drove to Harvard University.	Raymond driven to Harvard University.	-276.0	-282.0	-46.0	-47.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
85	1	Keith took these birds.	Keith taken these birds.	-230.0	-246.0	-46.0	-49.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
86	1	Carrie went to some malls.	Carrie gone to some malls.	-280.0	-284.0	-46.5	-47.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
87	1	Tamara went to a cafe.	Tamara gone to a cafe.	-272.0	-284.0	-39.0	-40.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
88	1	Michelle went to the closet.	Michelle gone to the closet.	-262.0	-274.0	-43.75	-45.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
89	1	Janet broke the plane.	Janet broken the plane.	-250.0	-276.0	-50.0	-55.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
90	1	Gerald hid Ann.	Gerald hidden Ann.	-231.0	-249.0	-57.75	-62.25	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
91	1	Vincent drove to those restaurants.	Vincent driven to those restaurants.	-268.0	-282.0	-44.75	-46.75	True	True	morphology	irregular_forms	Write a natural, coherent English sentence.
