sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Even Suzanne has really joked around.	Even Suzanne has ever joked around.	-1432.0	-1432.0	-204.0	-204.0	False	False	semantics	npi_licensing
1	1	Even many teenagers clearly boycott those legislatures.	Even many teenagers ever boycott those legislatures.	-1576.0	-1560.0	-197.0	-195.0	False	False	semantics	npi_licensing
2	1	Even every cashier had clearly found out who hasn't sung.	Even every cashier had ever found out who hasn't sung.	-1672.0	-1648.0	-128.0	-126.5	False	False	semantics	npi_licensing
3	1	Even Mark might often irritate the pedestrians.	Even Mark might ever irritate the pedestrians.	-1496.0	-1488.0	-187.0	-186.0	False	False	semantics	npi_licensing
4	1	Even Tara had really baked.	Even Tara had ever baked.	-1384.0	-1368.0	-231.0	-228.0	False	False	semantics	npi_licensing
5	1	Even these trucks have often slowed.	Even these trucks have ever slowed.	-1408.0	-1400.0	-201.0	-200.0	False	False	semantics	npi_licensing
6	1	Even Deanna did also require Rodney to disappear.	Even Deanna did ever require Rodney to disappear.	-1552.0	-1584.0	-155.0	-158.0	True	True	semantics	npi_licensing
7	1	Even Galileo really climbs down these hills.	Even Galileo ever climbs down these hills.	-1504.0	-1504.0	-188.0	-188.0	False	False	semantics	npi_licensing
8	1	Even a lot of lamps often brighten.	Even a lot of lamps ever brighten.	-1432.0	-1440.0	-179.0	-180.0	True	True	semantics	npi_licensing
9	1	Even Brad often convinces John's doctors to debate.	Even Brad ever convinces John's doctors to debate.	-1520.0	-1528.0	-138.0	-139.0	True	True	semantics	npi_licensing
10	1	Even this carriage also maneuvers.	Even this carriage ever maneuvers.	-1352.0	-1360.0	-225.0	-227.0	True	True	semantics	npi_licensing
11	1	Even a muffin can certainly blacken.	Even a muffin can ever blacken.	-1496.0	-1504.0	-187.0	-188.0	True	True	semantics	npi_licensing
12	1	Even Wayne had also answered.	Even Wayne had ever answered.	-1344.0	-1360.0	-224.0	-227.0	True	True	semantics	npi_licensing
13	1	Even that shawl often frays.	Even that shawl ever frays.	-1464.0	-1456.0	-210.0	-209.0	False	False	semantics	npi_licensing
14	1	Even Susan could also clean this screen.	Even Susan could ever clean this screen.	-1488.0	-1504.0	-186.0	-188.0	True	True	semantics	npi_licensing
15	1	Even many birds can really bore Kimberley.	Even many birds can ever bore Kimberley.	-1528.0	-1528.0	-191.0	-191.0	False	False	semantics	npi_licensing
16	1	Even some universities had really communicated.	Even some universities had ever communicated.	-1464.0	-1432.0	-209.0	-205.0	False	False	semantics	npi_licensing
17	1	Even Alexander should often blink.	Even Alexander should ever blink.	-1416.0	-1400.0	-236.0	-234.0	False	False	semantics	npi_licensing
18	1	Even these legislatures certainly assembled.	Even these legislatures ever assembled.	-1408.0	-1384.0	-234.0	-230.0	False	False	semantics	npi_licensing
19	1	Even these drivers do also assemble.	Even these drivers do ever assemble.	-1416.0	-1440.0	-203.0	-206.0	True	True	semantics	npi_licensing
20	1	Even Patrick also flees from Sherry.	Even Patrick ever flees from Sherry.	-1496.0	-1512.0	-187.0	-189.0	True	True	semantics	npi_licensing
21	1	Even a boy has also researched all restaurants.	Even a boy has ever researched all restaurants.	-1472.0	-1496.0	-163.0	-166.0	True	True	semantics	npi_licensing
22	1	Even a hat certainly twisted.	Even a hat ever twisted.	-1400.0	-1400.0	-234.0	-234.0	False	False	semantics	npi_licensing
23	1	Even Raymond certainly revealed who didn't doubt all teenagers complain.	Even Raymond ever revealed who didn't doubt all teenagers complain.	-1736.0	-1728.0	-134.0	-133.0	False	False	semantics	npi_licensing
24	1	Even George would clearly wash.	Even George would ever wash.	-1400.0	-1376.0	-233.0	-229.0	False	False	semantics	npi_licensing
25	1	Even Cynthia had often examined essays.	Even Cynthia had ever examined essays.	-1408.0	-1392.0	-201.0	-198.0	False	False	semantics	npi_licensing
26	1	Even the Borgias really remember Marla.	Even the Borgias ever remember Marla.	-1552.0	-1552.0	-173.0	-172.0	False	False	semantics	npi_licensing
27	1	Even the guys often embrace.	Even the guys ever embrace.	-1384.0	-1376.0	-231.0	-229.0	False	False	semantics	npi_licensing
28	1	Even Danielle also leaves.	Even Danielle ever leaves.	-1344.0	-1352.0	-268.0	-270.0	True	True	semantics	npi_licensing
29	1	Even a shirt certainly tightens.	Even a shirt ever tightens.	-1448.0	-1440.0	-207.0	-206.0	False	False	semantics	npi_licensing
30	1	Even some closet really shuts.	Even some closet ever shuts.	-1416.0	-1424.0	-236.0	-237.0	True	True	semantics	npi_licensing
31	1	Even this teacher can also discover Heather.	Even this teacher can ever discover Heather.	-1504.0	-1528.0	-188.0	-191.0	True	True	semantics	npi_licensing
