sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	What senators was Alicia approaching and some teachers scaring?	What was Alicia approaching senators and some teachers scaring?	-123.5	-125.0	-12.375	-12.5	True	True	syntax	island_effects
1	1	Whose restaurants is Clyde exiting and Amelia talking about?	Whose is Clyde exiting restaurants and Amelia talking about?	-122.5	-122.5	-12.25	-12.25	False	False	syntax	island_effects
2	1	Which teenagers had Tamara hired and Grace fired?	Which had Tamara hired teenagers and Grace fired?	-111.0	-111.0	-12.3125	-12.3125	False	False	syntax	island_effects
3	1	What lights could Spain sell and Andrea discover?	What could Spain sell lights and Andrea discover?	-99.5	-99.5	-12.4375	-12.4375	False	False	syntax	island_effects
4	1	What paintings has Melissa looked like and Erin revealed?	What has Melissa looked like paintings and Erin revealed?	-111.5	-112.5	-12.4375	-12.5	True	True	syntax	island_effects
5	1	Which carriages has Melanie found and Diana revealed?	Which has Melanie found carriages and Diana revealed?	-111.0	-112.0	-12.375	-12.4375	True	True	syntax	island_effects
6	1	What offspring has William stunned and Melinda escaped from?	What has William stunned offspring and Melinda escaped from?	-123.0	-125.0	-12.3125	-12.5	True	True	syntax	island_effects
7	1	What alumni might some socks shock and Denise appreciate?	What might some socks shock alumni and Denise appreciate?	-111.0	-111.0	-12.3125	-12.3125	False	False	syntax	island_effects
8	1	Which girls is the dress irritating and the Lutherans revealing?	Which is the dress irritating girls and the Lutherans revealing?	-136.0	-137.0	-12.4375	-12.4375	True	False	syntax	island_effects
9	1	What guys could those girls flee from and a lot of socks bore?	What could those girls flee from guys and a lot of socks bore?	-160.0	-160.0	-12.25	-12.3125	False	True	syntax	island_effects
10	1	What schools were many cars embarrassing and Daniel driving to?	What were many cars embarrassing schools and Daniel driving to?	-124.5	-124.5	-12.4375	-12.5	False	True	syntax	island_effects
11	1	What cafes could some teenager skate around and a lot of committees conceal?	What could some teenager skate around cafes and a lot of committees conceal?	-158.0	-159.0	-12.1875	-12.25	True	True	syntax	island_effects
12	1	What lakes had Elaine escaped from and Gary thought about?	What had Elaine escaped from lakes and Gary thought about?	-123.5	-124.0	-12.3125	-12.375	True	True	syntax	island_effects
13	1	What mountains is Aaron lifting and that woman insulting?	What is Aaron lifting mountains and that woman insulting?	-112.0	-113.0	-12.4375	-12.5625	True	True	syntax	island_effects
14	1	Which children had Phillip worried and Dawn disturbed?	Which had Phillip worried children and Dawn disturbed?	-99.5	-99.0	-12.4375	-12.375	False	False	syntax	island_effects
15	1	Whose closets can drivers arrive at and Heidi walk through?	Whose can drivers arrive at closets and Heidi walk through?	-135.0	-135.0	-12.25	-12.3125	False	True	syntax	island_effects
16	1	Which students has Steve hired and Monet hated?	Which has Steve hired students and Monet hated?	-112.0	-113.0	-12.4375	-12.5625	True	True	syntax	island_effects
17	1	Which analyses can Heidi dislike and Melissa think about?	Which can Heidi dislike analyses and Melissa think about?	-111.0	-111.0	-12.3125	-12.3125	False	False	syntax	island_effects
18	1	Which libraries had those waiters lifted and Alicia explored?	Which had those waiters lifted libraries and Alicia explored?	-124.0	-124.0	-12.375	-12.375	False	False	syntax	island_effects
19	1	Which children has Valerie approached and Sonia hurt?	Which has Valerie approached children and Sonia hurt?	-99.0	-99.5	-12.375	-12.4375	True	True	syntax	island_effects
20	1	Which students does Leslie kiss and Kendra visit?	Which does Leslie kiss students and Kendra visit?	-111.5	-112.0	-12.375	-12.4375	True	True	syntax	island_effects
21	1	Which teachers did Veronica work with and the rivers bore?	Which did Veronica work with teachers and the rivers bore?	-125.0	-125.0	-12.5	-12.5	False	False	syntax	island_effects
22	1	What adults is Jodi curing and Karen returning to?	What is Jodi curing adults and Karen returning to?	-125.0	-126.0	-12.5	-12.5625	True	True	syntax	island_effects
23	1	Which men might Regina work with and that waiter cure?	Which might Regina work with men and that waiter cure?	-125.0	-124.0	-12.5	-12.4375	False	False	syntax	island_effects
24	1	What slopes had Lori descended and Carlos climbed down?	What had Lori descended slopes and Carlos climbed down?	-111.5	-111.5	-12.4375	-12.375	False	False	syntax	island_effects
25	1	Which women could Emily criticize and Christine notice?	Which could Emily criticize women and Christine notice?	-99.5	-98.5	-12.4375	-12.3125	False	False	syntax	island_effects
