sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	A friend of Pamela hasn't attacked one person and Ann hasn't attacked more unsure person.	A friend of Pamela hasn't attacked one unemployed person and Ann hasn't attacked more unsure.	-216.0	-215.0	-12.0	-11.9375	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
1	1	Larry talked to five dermatologists and Rose talked to four displeased dermatologists.	Larry talked to five small dermatologists and Rose talked to four displeased.	-190.0	-179.0	-11.875	-11.9375	False	True	syntax	ellipsis	Write a natural, coherent English sentence.
2	1	That legislature has three peppers and Charles has at least as many small peppers.	That legislature has three hidden peppers and Charles has at least as many small.	-181.0	-181.0	-12.0625	-12.0625	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
3	1	A picture does look like four shawls and the photographs of Douglas couldn't look like five red shawls.	A picture does look like four blue shawls and the photographs of Douglas couldn't look like five red.	-286.0	-262.0	-11.9375	-11.9375	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
4	1	Bill's associate fires a lot of adults and Galileo fires a few old adults.	Bill's associate fires a lot of popular adults and Galileo fires a few old.	-205.0	-204.0	-12.0625	-12.0	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
5	1	Melissa's granddaughter complained about four friends of and some people complained about five big friends of.	Melissa's granddaughter complained about four unemployed friends of and some people complained about five big.	-225.0	-212.0	-11.875	-11.8125	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
6	1	Roger isn't exploring one college campus and some friend of Dan isn't exploring a lot red college campus.	Roger isn't exploring one smooth college campus and some friend of Dan isn't exploring a lot red.	-250.0	-238.0	-11.9375	-11.875	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
7	1	Curtis's boss discussed four sons and Andrew discussed five sick sons.	Curtis's boss discussed four happy sons and Andrew discussed five sick.	-180.0	-180.0	-11.9375	-12.0	False	True	syntax	ellipsis	Write a natural, coherent English sentence.
8	1	Robert's best friend helped one dentist and some universities helped more displeased dentist.	Robert's best friend helped one hopeful dentist and some universities helped more displeased.	-191.0	-191.0	-11.9375	-11.9375	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
9	1	A waitress's mentee isn't climbing down three mountains and Charles isn't climbing down at least as many exposed mountains.	A waitress's mentee isn't climbing down three important mountains and Charles isn't climbing down at least as many exposed.	-286.0	-286.0	-11.9375	-11.9375	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
10	1	Renee helps one girlfriend and Roger helps a few ill girlfriend.	Renee helps one unlucky girlfriend and Roger helps a few ill.	-169.0	-168.0	-12.0625	-12.0625	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
11	1	That newspaper article about Winston Churchill astounded one waitress and Donald astounded several unemployed waitress.	That newspaper article about Winston Churchill astounded one confident waitress and Donald astounded several unemployed.	-214.0	-215.0	-11.875	-11.9375	True	True	syntax	ellipsis	Write a natural, coherent English sentence.
12	1	Jodi's plumbers climb down no mountains and the snakes climb down some rough mountains.	Jodi's plumbers climb down no small mountains and the snakes climb down some rough.	-214.0	-214.0	-11.9375	-11.875	False	False	syntax	ellipsis	Write a natural, coherent English sentence.
13	1	A lady fixes a lot of bicycles and Bethany's spouse fixes a few concealed bicycles.	A lady fixes a lot of purple bicycles and Bethany's spouse fixes a few concealed.	-215.0	-216.0	-11.9375	-12.0	True	True	syntax	ellipsis	Write a natural, coherent English sentence.
14	1	A lot of patients' girlfriend sells one popsicle and Steve sells few concealed popsicle.	A lot of patients' girlfriend sells one red popsicle and Steve sells few concealed.	-215.0	-204.0	-11.9375	-12.0	False	True	syntax	ellipsis	Write a natural, coherent English sentence.
