sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	A niece of most senators hasn't descended most slopes.	A niece of most senators haven't descended most slopes.	-166.0	-166.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
1	1	The sketch of those trucks hasn't hurt Alan.	The sketch of those trucks haven't hurt Alan.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
2	1	A newspaper article about the Borgias has disagreed with Marcus.	A newspaper article about the Borgias have disagreed with Marcus.	-145.0	-145.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
3	1	The niece of most guests has cleaned every college campus.	The niece of most guests have cleaned every college campus.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
4	1	A sketch of lights doesn't appear.	A sketch of lights don't appear.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
5	1	The movies about Galileo were astounding Melanie.	The movies about Galileo was astounding Melanie.	-135.0	-135.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
6	1	A cousin of a lot of dancers anticipates Naomi to aggravate Angela.	A cousin of a lot of dancers anticipate Naomi to aggravate Angela.	-187.0	-187.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
7	1	A movie about the Impressionists hasn't scared Harvard University.	A movie about the Impressionists haven't scared Harvard University.	-145.0	-145.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
8	1	The pamphlets about Galileo are winning.	The pamphlets about Galileo is winning.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
9	1	The daughter of those senators works with Patrick.	The daughter of those senators work with Patrick.	-104.0	-104.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
10	1	A story about the Balkans doesn't irritate a person.	A story about the Balkans don't irritate a person.	-156.0	-156.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
11	1	The sisters of Timothy judge Randolf to weep.	The sisters of Timothy judges Randolf to weep.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
12	1	The daughter of the Lutherans hasn't argued about that waitress.	The daughter of the Lutherans haven't argued about that waitress.	-156.0	-156.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
13	1	A nephew of senators is wanting to murmur.	A nephew of senators were wanting to murmur.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
14	1	The prints of that high school are impressing Helen.	The prints of that high school was impressing Helen.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
15	1	A report about the Impressionists has won.	A report about the Impressionists have won.	-104.0	-104.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
16	1	The grandsons of Douglas chuckle.	The grandsons of Douglas chuckles.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
17	1	The mothers of Mary seem to shrink.	The mothers of Mary seems to shrink.	-93.5	-93.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
18	1	The books about Winston Churchill do look like paintings.	The books about Winston Churchill does look like paintings.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
19	1	The sketches of some dancer do bore these girls.	The sketches of some dancer does bore these girls.	-135.0	-135.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
20	1	The daughter of most actresses is observing Christina.	The daughter of most actresses were observing Christina.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
21	1	A story about the Lutherans hasn't won.	A story about the Lutherans haven't won.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
22	1	The friends of every person do fix some cups.	The friends of every person does fix some cups.	-104.0	-104.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
23	1	A father of guys was passing most college campuses.	A father of guys are passing most college campuses.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
24	1	The commentaries about music do disgust Kayla.	The commentaries about music does disgust Kayla.	-104.0	-104.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
25	1	The grandfathers of Diana drink.	The grandfathers of Diana drinks.	-83.0	-83.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
26	1	The daughters of Wayne don't exit art galleries.	The daughters of Wayne doesn't exit art galleries.	-135.0	-135.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
27	1	The pamphlets about art aggravate Sherry.	The pamphlets about art aggravates Sherry.	-124.5	-124.5	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
28	1	A granddaughter of the Impressionists wasn't lifting a convertible.	A granddaughter of the Impressionists aren't lifting a convertible.	-176.0	-176.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
29	1	The granddaughters of Walter have boasted about a teenager.	The granddaughters of Walter has boasted about a teenager.	-135.0	-135.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
30	1	The reports about art are scaring Melissa.	The reports about art was scaring Melissa.	-104.0	-104.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
31	1	A brochure about the Balkans doesn't impress Erin.	A brochure about the Balkans don't impress Erin.	-166.0	-166.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
32	1	The sons of Victoria long to waste away.	The sons of Victoria longs to waste away.	-93.5	-104.0	-10.375	-10.375	True	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
33	1	The report about the Impressionists hasn't sounded like Joel.	The report about the Impressionists haven't sounded like Joel.	-145.0	-145.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
34	1	The commentaries about politics have bothered this senator.	The commentaries about politics has bothered this senator.	-114.0	-114.0	-10.375	-10.375	False	False	morphology	subject_verb_agreement	Write a natural, coherent English sentence.
