sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Who aren't most hospitals that hadn't talked about most waitresses alarming?	Who aren't most waitresses alarming most hospitals that hadn't talked about?	-213.0	-213.0	-13.3125	-13.3125	False	False	syntax	island_effects	Write a natural, coherent English sentence.
1	1	Who hasn't this sister of these dancers who shocked Cheryl attacked?	Who hasn't Cheryl attacked this sister of these dancers who shocked?	-195.0	-194.0	-13.9375	-13.8125	False	False	syntax	island_effects	Write a natural, coherent English sentence.
2	1	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	-224.0	-225.0	-14.9375	-15.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
3	1	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	Who hadn't Jennifer's colleague embarrassed some driver who would fire?	-204.0	-209.0	-13.625	-13.9375	True	True	syntax	island_effects	Write a natural, coherent English sentence.
4	1	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	-226.0	-225.0	-14.125	-14.0625	False	False	syntax	island_effects	Write a natural, coherent English sentence.
5	1	Who couldn't nephews of Victoria that did conceal Carmen observe?	Who couldn't Carmen observe nephews of Victoria that did conceal?	-210.0	-207.0	-16.125	-15.9375	False	False	syntax	island_effects	Write a natural, coherent English sentence.
6	1	Who wouldn't all mothers of Florence who disturbed Katherine forget?	Who wouldn't Katherine forget all mothers of Florence who disturbed?	-177.0	-182.0	-13.625	-14.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
7	1	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	-246.0	-247.0	-12.9375	-13.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
8	1	Who weren't these people that had hated the dancers admiring?	Who weren't the dancers admiring these people that had hated?	-164.0	-169.0	-12.625	-13.0	True	True	syntax	island_effects	Write a natural, coherent English sentence.
9	1	Who did this actor that wouldn't astound Anna's dentists disturb?	Who did Anna's dentists disturb this actor that wouldn't astound?	-209.0	-206.0	-13.9375	-13.6875	False	False	syntax	island_effects	Write a natural, coherent English sentence.
