sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
0	1	Kayla concealed who a lot of guests that were scaring many people complain about.	Kayla concealed that a lot of guests that were scaring many people complain about.	-2160.0	-2128.0	-127.0	-125.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
1	1	Martin did find out what every cashier that shouldn't drink wore.	Martin did find out that every cashier that shouldn't drink wore.	-2608.0	-2544.0	-186.0	-181.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
2	1	The Borgias haven't figured out what blouses that have disgusted Kenneth look like.	The Borgias haven't figured out that blouses that have disgusted Kenneth look like.	-3472.0	-3424.0	-205.0	-202.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
3	1	Colleen has revealed what every print that isn't existing looked like.	Colleen has revealed that every print that isn't existing looked like.	-3136.0	-3088.0	-209.0	-206.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
4	1	All banks forget what many steps that couldn't irritate Carrie resemble.	All banks forget that many steps that couldn't irritate Carrie resemble.	-2832.0	-2752.0	-202.0	-197.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
5	1	Some pedestrians haven't realized who those ladies that alarms Samantha had boasted about.	Some pedestrians haven't realized that those ladies that alarms Samantha had boasted about.	-3248.0	-3232.0	-203.0	-202.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
6	1	A waiter has realized who all hospitals that protested listened to.	A waiter has realized that all hospitals that protested listened to.	-1664.0	-1656.0	-138.0	-138.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
7	1	That actor had found out what all men that had ascended every hill dislike.	That actor had found out that all men that had ascended every hill dislike.	-2080.0	-2048.0	-139.0	-137.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
8	1	The school forgets who every legislature that astounded Heather references.	The school forgets that every legislature that astounded Heather references.	-1680.0	-1696.0	-140.0	-141.0	True	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
9	1	All universities discover what some actress that isn't speaking up had gone to.	All universities discover that some actress that isn't speaking up had gone to.	-3280.0	-3216.0	-205.0	-201.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
10	1	Carmen discovered who many cashiers that have sold every report returned to.	Carmen discovered that many cashiers that have sold every report returned to.	-1888.0	-1864.0	-135.0	-133.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
11	1	Stacy wasn't remembering who the banks that have vanished can't boast about.	Stacy wasn't remembering that the banks that have vanished can't boast about.	-3584.0	-3568.0	-199.0	-198.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
12	1	Phillip forgot what some senator that was escaping from Stacy goes to.	Phillip forgot that some senator that was escaping from Stacy goes to.	-1704.0	-1648.0	-121.5	-118.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
13	1	Tara had figured out who the teenagers that marry won't boast about.	Tara had figured out that the teenagers that marry won't boast about.	-2448.0	-2416.0	-163.0	-162.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
14	1	Many teenagers realized who these teenagers that shouldn't surrender wouldn't listen to.	Many teenagers realized that these teenagers that shouldn't surrender wouldn't listen to.	-3808.0	-3792.0	-224.0	-224.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
15	1	Steve doesn't discover what the university that doesn't fight argued about.	Steve doesn't discover that the university that doesn't fight argued about.	-4672.0	-4640.0	-292.0	-290.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
16	1	Some lady is finding out who some photographs that can't aggravate Sheila haven't looked like.	Some lady is finding out that some photographs that can't aggravate Sheila haven't looked like.	-3952.0	-3920.0	-198.0	-196.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
17	1	Joseph found out who many doctors that had littered revealed.	Joseph found out that many doctors that had littered revealed.	-1456.0	-1432.0	-133.0	-130.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
18	1	Leslie concealed what patients that are changing weren't lifting.	Leslie concealed that patients that are changing weren't lifting.	-2528.0	-2448.0	-210.0	-204.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
19	1	Tara could learn what the waitress that lifts many hospitals biked to.	Tara could learn that the waitress that lifts many hospitals biked to.	-1936.0	-1880.0	-138.0	-134.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
20	1	All people figure out what that guy that has existed wore.	All people figure out that that guy that has existed wore.	-1552.0	-1488.0	-129.0	-124.0	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
