sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Amanda was respected by some waitresses.	Amanda was respected by some picture.	-4096.0	-3984.0	-512.0	-572.0	False	True	syntax	s-selection
1	1	Some lake was passed by some cashiers.	Some lake was passed by some phenomena.	-4160.0	-3984.0	-462.0	-498.0	False	True	syntax	s-selection
2	1	Lisa was kissed by the boys.	Lisa was kissed by the blouses.	-3792.0	-3776.0	-544.0	-540.0	False	False	syntax	s-selection
3	1	Amanda isn't respected by the children.	Amanda isn't respected by the cups.	-5280.0	-5280.0	-588.0	-588.0	False	False	syntax	s-selection
4	1	The glove was noticed by some woman.	The glove was noticed by some mouse.	-4064.0	-4032.0	-508.0	-504.0	False	False	syntax	s-selection
5	1	Gerald is hated by the teachers.	Gerald is hated by the pie.	-4480.0	-4448.0	-640.0	-636.0	False	False	syntax	s-selection
6	1	Most actresses weren't discussed by some offspring.	Most actresses weren't discussed by some ladder.	-5024.0	-4960.0	-502.0	-498.0	False	False	syntax	s-selection
7	1	These students were talked about by the teacher.	These students were talked about by the books.	-4352.0	-4384.0	-486.0	-486.0	True	False	syntax	s-selection
8	1	Deborah was talked to by the teacher.	Deborah was talked to by the ellipses.	-4032.0	-4016.0	-504.0	-502.0	False	False	syntax	s-selection
9	1	Cafes were cleaned by some lady.	Cafes were cleaned by some hat.	-3376.0	-3392.0	-422.0	-424.0	True	True	syntax	s-selection
10	1	Patricia is referenced by some offspring.	Patricia is referenced by some shawl.	-4128.0	-4096.0	-592.0	-584.0	False	False	syntax	s-selection
11	1	Galileo is concealed by the woman.	Galileo is concealed by the horse.	-4480.0	-4480.0	-498.0	-500.0	False	True	syntax	s-selection
12	1	A lot of high schools aren't visited by some teachers.	A lot of high schools aren't visited by some socks.	-5760.0	-5664.0	-442.0	-434.0	False	False	syntax	s-selection
13	1	Andrew was questioned by some pedestrian.	Andrew was questioned by some apple.	-4384.0	-4352.0	-624.0	-624.0	False	False	syntax	s-selection
14	1	A lot of computers aren't bought by the senators.	A lot of computers aren't bought by the gate.	-5600.0	-5568.0	-466.0	-466.0	False	False	syntax	s-selection
15	1	Those schools are cleaned by the customers.	Those schools are cleaned by the socks.	-4224.0	-4160.0	-528.0	-520.0	False	False	syntax	s-selection
16	1	Chad wasn't forgotten by the teacher.	Chad wasn't forgotten by the brochure.	-5120.0	-5088.0	-568.0	-564.0	False	False	syntax	s-selection
17	1	Deanna was hired by the offspring.	Deanna was hired by the candles.	-4160.0	-4160.0	-520.0	-520.0	False	False	syntax	s-selection
18	1	Lisa wasn't cured by the ladies.	Lisa wasn't cured by the deer.	-4832.0	-4800.0	-540.0	-536.0	False	False	syntax	s-selection
19	1	Valerie was hugged by the pedestrian.	Valerie was hugged by the diagnoses.	-3904.0	-3904.0	-488.0	-488.0	False	False	syntax	s-selection
20	1	Nina isn't escaped from by some customer.	Nina isn't escaped from by some movies.	-5120.0	-5120.0	-512.0	-512.0	False	False	syntax	s-selection
21	1	A lot of mountains were ascended by the customer.	A lot of mountains were ascended by the dog.	-4384.0	-4352.0	-440.0	-436.0	False	False	syntax	s-selection
22	1	Tamara was praised by some waitress.	Tamara was praised by some cups.	-4256.0	-4256.0	-532.0	-532.0	False	False	syntax	s-selection
23	1	William is discovered by some students.	William is discovered by some pie.	-4352.0	-4288.0	-624.0	-612.0	False	False	syntax	s-selection
24	1	Mitchell was remembered by some men.	Mitchell was remembered by some jacket.	-4064.0	-4016.0	-580.0	-572.0	False	False	syntax	s-selection
25	1	Rachel isn't investigated by the dancer.	Rachel isn't investigated by the books.	-5344.0	-5344.0	-596.0	-596.0	False	False	syntax	s-selection
26	1	Grace was returned to by some cashiers.	Grace was returned to by some theses.	-4704.0	-4512.0	-524.0	-564.0	False	True	syntax	s-selection
27	1	Michael is loved by some offspring.	Michael is loved by some bicycle.	-4080.0	-4080.0	-584.0	-584.0	False	False	syntax	s-selection
28	1	Nancy wasn't attacked by some actor.	Nancy wasn't attacked by some screens.	-5024.0	-5024.0	-560.0	-560.0	False	False	syntax	s-selection
29	1	That company wasn't questioned by the customer.	That company wasn't questioned by the face.	-5408.0	-5376.0	-544.0	-536.0	False	False	syntax	s-selection
30	1	Jill isn't returned to by the doctors.	Jill isn't returned to by the sock.	-5120.0	-5056.0	-512.0	-506.0	False	False	syntax	s-selection
31	1	Ruth was listened to by the senator.	Ruth was listened to by the phenomena.	-3936.0	-3920.0	-492.0	-490.0	False	False	syntax	s-selection
32	1	Sabrina was listened to by some adult.	Sabrina was listened to by some organization.	-4448.0	-4448.0	-494.0	-496.0	False	True	syntax	s-selection
33	1	That library was toured by the dancers.	That library was toured by the apples.	-4416.0	-4384.0	-552.0	-548.0	False	False	syntax	s-selection
34	1	Rose isn't seen by the waiters.	Rose isn't seen by the spotlights.	-5312.0	-5312.0	-588.0	-588.0	False	False	syntax	s-selection
35	1	All closets were bought by the patient.	All closets were bought by the peppers.	-4128.0	-4128.0	-516.0	-516.0	False	False	syntax	s-selection
36	1	Randolf was cared for by the waiter.	Randolf was cared for by the drawing.	-4224.0	-4256.0	-470.0	-472.0	True	True	syntax	s-selection
37	1	Janet was fired by some offspring.	Janet was fired by some scarves.	-3792.0	-3744.0	-540.0	-536.0	False	False	syntax	s-selection
38	1	Russell wasn't referenced by some girl.	Russell wasn't referenced by some hat.	-4928.0	-4928.0	-548.0	-548.0	False	False	syntax	s-selection
39	1	Carmen is talked about by the waiters.	Carmen is talked about by the essay.	-3936.0	-3968.0	-492.0	-496.0	True	True	syntax	s-selection
40	1	A story wasn't scanned by the doctor.	A story wasn't scanned by the newspaper article.	-5248.0	-5408.0	-528.0	-490.0	True	False	syntax	s-selection
41	1	Sherry wasn't criticized by some customers.	Sherry wasn't criticized by some casseroles.	-5088.0	-5216.0	-508.0	-474.0	True	False	syntax	s-selection
42	1	Joseph isn't praised by the pedestrians.	Joseph isn't praised by the hypothesis.	-5216.0	-5184.0	-580.0	-576.0	False	False	syntax	s-selection
43	1	Gregory wasn't helped by some teenager.	Gregory wasn't helped by some legislature.	-4800.0	-4832.0	-536.0	-540.0	True	True	syntax	s-selection
44	1	Every student was listened to by some guys.	Every student was listened to by some rabbit.	-3872.0	-3872.0	-430.0	-430.0	False	False	syntax	s-selection
45	1	Mitchell isn't hated by some man.	Mitchell isn't hated by some brochures.	-5280.0	-5280.0	-588.0	-588.0	False	False	syntax	s-selection
46	1	Those stairs aren't climbed down by the cashiers.	Those stairs aren't climbed down by the dress.	-5632.0	-5408.0	-468.0	-492.0	False	True	syntax	s-selection
47	1	Some mushrooms were brought by the actors.	Some mushrooms were brought by the carts.	-4016.0	-3968.0	-502.0	-496.0	False	False	syntax	s-selection
48	1	Most children aren't listened to by some girls.	Most children aren't listened to by some fungus.	-5280.0	-5248.0	-480.0	-476.0	False	False	syntax	s-selection
49	1	Teresa is attacked by some child.	Teresa is attacked by some cacti.	-4192.0	-4192.0	-524.0	-524.0	False	False	syntax	s-selection
50	1	A hospital is exited by some adults.	A hospital is exited by some coats.	-4160.0	-4160.0	-520.0	-520.0	False	False	syntax	s-selection
51	1	These actresses were referenced by some lady.	These actresses were referenced by some box.	-4160.0	-4160.0	-520.0	-520.0	False	False	syntax	s-selection
52	1	Stacey wasn't fired by some guest.	Stacey wasn't fired by some geese.	-4864.0	-4864.0	-488.0	-486.0	False	False	syntax	s-selection
53	1	A mall is explored by the people.	A mall is explored by the beef.	-4192.0	-4224.0	-524.0	-528.0	True	True	syntax	s-selection
54	1	The women were kissed by some teenagers.	The women were kissed by some glasses.	-4160.0	-4160.0	-520.0	-520.0	False	False	syntax	s-selection
55	1	The commentaries weren't examined by some lady.	The commentaries weren't examined by some bike.	-5088.0	-5120.0	-508.0	-512.0	True	True	syntax	s-selection
56	1	Homer isn't described by the boys.	Homer isn't described by the snake.	-5440.0	-5472.0	-544.0	-544.0	True	False	syntax	s-selection
57	1	Spain is toured by the actress.	Spain is toured by the turtle.	-3792.0	-3808.0	-540.0	-544.0	True	True	syntax	s-selection
58	1	Some hills aren't climbed down by some drivers.	Some hills aren't climbed down by some government.	-5312.0	-5280.0	-482.0	-482.0	False	False	syntax	s-selection
59	1	Aaron isn't referenced by the teacher.	Aaron isn't referenced by the picture.	-5376.0	-5344.0	-596.0	-596.0	False	False	syntax	s-selection
60	1	Carolyn is referenced by some adults.	Carolyn is referenced by some book.	-4032.0	-4080.0	-504.0	-510.0	True	True	syntax	s-selection
61	1	Donna wasn't disliked by the patients.	Donna wasn't disliked by the apple.	-4896.0	-4864.0	-544.0	-540.0	False	False	syntax	s-selection
62	1	The commentaries weren't scanned by the patient.	The commentaries weren't scanned by the snake.	-5184.0	-5152.0	-520.0	-516.0	False	False	syntax	s-selection
63	1	Many grocery stores are passed by the children.	Many grocery stores are passed by the trucks.	-4192.0	-4160.0	-468.0	-464.0	False	False	syntax	s-selection
64	1	Some book isn't scanned by some dancer.	Some book isn't scanned by some reports.	-5280.0	-5280.0	-528.0	-528.0	False	False	syntax	s-selection
65	1	Julia was talked to by the lady.	Julia was talked to by the sheep.	-4192.0	-4192.0	-524.0	-524.0	False	False	syntax	s-selection
66	1	A lot of malls are exited by some children.	A lot of malls are exited by some screens.	-4352.0	-4320.0	-434.0	-432.0	False	False	syntax	s-selection
67	1	Mitchell was discussed by some boy.	Mitchell was discussed by some pork.	-4048.0	-4032.0	-576.0	-576.0	False	False	syntax	s-selection
68	1	Kevin was loved by the teenagers.	Kevin was loved by the broccoli.	-4096.0	-4016.0	-584.0	-576.0	False	False	syntax	s-selection
69	1	The cafes aren't appreciated by some driver.	The cafes aren't appreciated by some ellipsis.	-5280.0	-5248.0	-528.0	-524.0	False	False	syntax	s-selection
70	1	Many glasses aren't cleaned by the men.	Many glasses aren't cleaned by the committees.	-5216.0	-5184.0	-520.0	-520.0	False	False	syntax	s-selection
71	1	Cilantro wasn't hidden by some teacher.	Cilantro wasn't hidden by some fish.	-5376.0	-5344.0	-488.0	-486.0	False	False	syntax	s-selection
72	1	That hill is seen by the children.	That hill is seen by the rabbits.	-4384.0	-4352.0	-548.0	-544.0	False	False	syntax	s-selection
73	1	Debra wasn't admired by the drivers.	Debra wasn't admired by the geese.	-5120.0	-5056.0	-510.0	-506.0	False	False	syntax	s-selection
74	1	These sketches were researched by some girls.	These sketches were researched by some axes.	-4160.0	-4160.0	-520.0	-520.0	False	False	syntax	s-selection
75	1	Bethany isn't thought about by the ladies.	Bethany isn't thought about by the windows.	-5280.0	-5312.0	-480.0	-484.0	True	True	syntax	s-selection
76	1	A grocery store is researched by the actor.	A grocery store is researched by the ellipsis.	-4352.0	-4320.0	-484.0	-480.0	False	False	syntax	s-selection
77	1	That cafe isn't driven to by some teachers.	That cafe isn't driven to by some documentary.	-5632.0	-5632.0	-512.0	-512.0	False	False	syntax	s-selection
78	1	Spain wasn't toured by some customer.	Spain wasn't toured by some company.	-4832.0	-4800.0	-536.0	-532.0	False	False	syntax	s-selection
79	1	That ladder wasn't descended by the cashier.	That ladder wasn't descended by the convertibles.	-5376.0	-5472.0	-536.0	-498.0	True	False	syntax	s-selection
