sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	Those radii have scared that teenager.	Those radii has scared that teenager.	-75.0	-78.5	-10.75	-11.1875	True	True	morphology	subject_verb_agreement
1	1	This goose isn't bothering Edward.	This goose weren't bothering Edward.	-83.5	-84.5	-11.9375	-12.0625	True	True	morphology	subject_verb_agreement
2	1	The axes haven't stunned that teenager.	The axes hasn't stunned that teenager.	-104.0	-105.0	-13.0	-13.125	True	True	morphology	subject_verb_agreement
3	1	The radius is boring Carla.	The radius were boring Carla.	-72.0	-73.0	-14.375	-14.5625	True	True	morphology	subject_verb_agreement
4	1	All hypotheses have hurt Beth.	All hypotheses has hurt Beth.	-69.5	-71.5	-13.875	-14.3125	True	True	morphology	subject_verb_agreement
5	1	That woman isn't irritating Dennis.	That woman weren't irritating Dennis.	-90.0	-88.5	-12.875	-12.6875	False	False	morphology	subject_verb_agreement
6	1	An alumnus doubts every sweater flattens.	An alumnus doubt every sweater flattens.	-105.5	-101.5	-15.0625	-14.5	False	False	morphology	subject_verb_agreement
7	1	The people weren't boycotting those mountains.	The people isn't boycotting those mountains.	-98.5	-98.5	-10.9375	-10.9375	False	False	morphology	subject_verb_agreement
8	1	These hypotheses embarrass Dennis.	These hypotheses embarrasses Dennis.	-57.25	-85.5	-14.3125	-14.25	True	False	morphology	subject_verb_agreement
9	1	Men have compromised.	Men has compromised.	-35.5	-39.5	-11.8125	-13.1875	True	True	morphology	subject_verb_agreement
10	1	All radii weren't upsetting every bank.	All radii wasn't upsetting every bank.	-106.0	-107.5	-11.75	-11.9375	True	True	morphology	subject_verb_agreement
11	1	Some parentheses scare these adults.	Some parentheses scares these adults.	-71.0	-71.5	-14.1875	-14.3125	True	True	morphology	subject_verb_agreement
12	1	Some analyses weren't astounding this actress.	Some analyses wasn't astounding this actress.	-94.0	-96.5	-11.75	-12.0625	True	True	morphology	subject_verb_agreement
13	1	Many people have hidden away.	Many people has hidden away.	-55.25	-54.25	-11.0625	-10.875	False	False	morphology	subject_verb_agreement
14	1	Mice are hurting a waiter.	Mice was hurting a waiter.	-79.5	-82.5	-13.25	-13.75	True	True	morphology	subject_verb_agreement
15	1	Hypotheses haven't astounded this hospital.	Hypotheses hasn't astounded this hospital.	-94.5	-95.0	-10.5	-10.5625	True	True	morphology	subject_verb_agreement
16	1	A lot of men have laughed.	A lot of men has laughed.	-64.0	-68.0	-10.6875	-11.3125	True	True	morphology	subject_verb_agreement
