sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	There was a documentary about music irritating Allison.	There was each documentary about music irritating Allison.	-91.0	-91.0	-11.375	-11.375	False	False	semantics	quantifiers
1	1	There were no legislatures working hard.	There were most legislatures working hard.	-78.5	-78.5	-11.1875	-11.1875	False	False	semantics	quantifiers
2	1	There was a sweater shocking David.	There was each sweater shocking David.	-68.5	-68.5	-11.375	-11.375	False	False	semantics	quantifiers
3	1	There are some brothers of Rachel arriving at a library.	There are all brothers of Rachel arriving at a library.	-113.5	-113.5	-11.375	-11.375	False	False	semantics	quantifiers
4	1	There aren't many lights darkening.	There aren't all lights darkening.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers
5	1	There are many rugs embarrassing Galileo.	There are most rugs embarrassing Galileo.	-79.0	-79.0	-11.25	-11.25	False	False	semantics	quantifiers
6	1	There is a mother of Theodore imagining those adults responded.	There is each mother of Theodore imagining those adults responded.	-114.5	-114.5	-11.4375	-11.4375	False	False	semantics	quantifiers
7	1	There wasn't a window chipping.	There wasn't each window chipping.	-79.5	-80.0	-11.375	-11.4375	True	True	semantics	quantifiers
8	1	There isn't a dancer slumping over.	There isn't every dancer slumping over.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	quantifiers
9	1	There is a committee coping.	There is every committee coping.	-57.0	-57.25	-11.375	-11.4375	True	True	semantics	quantifiers
10	1	There are some sisters of Ann climbing up all ladders.	There are all sisters of Ann climbing up all ladders.	-125.5	-125.5	-11.4375	-11.4375	False	False	semantics	quantifiers
11	1	There is an essay about Winston Churchill irritating Alexander.	There is each essay about Winston Churchill irritating Alexander.	-102.0	-102.0	-11.3125	-11.3125	False	False	semantics	quantifiers
12	1	There was a rug disappearing.	There was every rug disappearing.	-57.0	-57.0	-11.375	-11.4375	False	True	semantics	quantifiers
13	1	There aren't few documentaries disturbing some actors.	There aren't all documentaries disturbing some actors.	-91.5	-91.5	-11.4375	-11.4375	False	False	semantics	quantifiers
14	1	There are no peppers upsetting all governments.	There are all peppers upsetting all governments.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers
15	1	There was a cat annoying Alice.	There was each cat annoying Alice.	-68.0	-68.5	-11.375	-11.375	True	False	semantics	quantifiers
16	1	There is a coat soaking.	There is every coat soaking.	-57.25	-57.25	-11.4375	-11.4375	False	False	semantics	quantifiers
17	1	There isn't a student winning.	There isn't each student winning.	-68.5	-68.5	-11.375	-11.375	False	False	semantics	quantifiers
18	1	There were few bicycles shattering.	There were most bicycles shattering.	-68.5	-68.5	-11.4375	-11.375	False	False	semantics	quantifiers
19	1	There weren't many eggplants existing.	There weren't all eggplants existing.	-79.5	-79.5	-11.3125	-11.375	False	True	semantics	quantifiers
20	1	There aren't many malls existing.	There aren't most malls existing.	-68.5	-68.5	-11.375	-11.375	False	False	semantics	quantifiers
21	1	There weren't many waitresses sitting down.	There weren't all waitresses sitting down.	-90.5	-90.5	-11.3125	-11.3125	False	False	semantics	quantifiers
22	1	There were many sketches bothering Ruth.	There were all sketches bothering Ruth.	-68.5	-68.5	-11.4375	-11.4375	False	False	semantics	quantifiers
23	1	There wasn't a commentary worrying some pedestrians.	There wasn't every commentary worrying some pedestrians.	-91.0	-91.0	-11.375	-11.375	False	False	semantics	quantifiers
24	1	There weren't few grandfathers of Beverly returning to the man.	There weren't most grandfathers of Beverly returning to the man.	-148.0	-148.0	-11.375	-11.375	False	False	semantics	quantifiers
25	1	There is a drawing of schools irritating the Clintons.	There is every drawing of schools irritating the Clintons.	-103.0	-103.0	-11.4375	-11.4375	False	False	semantics	quantifiers
26	1	There is an organization hurting Tammy.	There is every organization hurting Tammy.	-79.5	-79.5	-11.375	-11.375	False	False	semantics	quantifiers
27	1	There were few daughters of Nancy badgering Alicia to see Renee.	There were all daughters of Nancy badgering Alicia to see Renee.	-158.0	-158.0	-11.3125	-11.3125	False	False	semantics	quantifiers
