sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	The teenagers explain that they aren't breaking all glasses.	The teenagers explain that themselves aren't breaking all glasses.	-171.0	-178.0	-15.5625	-16.125	True	True	syntax_semantics	binding
1	1	Carl can't imagine that he complained about Lisa.	Carl can't imagine that himself complained about Lisa.	-135.0	-139.0	-13.5	-13.9375	True	True	syntax_semantics	binding
2	1	Angela wasn't thinking that she likes Susan.	Angela wasn't thinking that herself likes Susan.	-128.0	-130.0	-14.25	-14.4375	True	True	syntax_semantics	binding
3	1	Tara thinks that she sounded like Wayne.	Tara thinks that herself sounded like Wayne.	-122.0	-124.5	-17.375	-17.75	True	True	syntax_semantics	binding
4	1	Those waiters explain that they did climb down mountains.	Those waiters explain that themselves did climb down mountains.	-126.0	-136.0	-14.0	-15.0625	True	True	syntax_semantics	binding
5	1	Tina wasn't saying that she descends most ladders.	Tina wasn't saying that herself descends most ladders.	-132.0	-130.0	-13.1875	-13.0	False	False	syntax_semantics	binding
6	1	Cindy explained that she has concealed all cashiers.	Cindy explained that herself has concealed all cashiers.	-134.0	-138.0	-14.875	-15.375	True	True	syntax_semantics	binding
7	1	Bethany has imagined that she has fired Margaret.	Bethany has imagined that herself has fired Margaret.	-139.0	-143.0	-15.4375	-15.9375	True	True	syntax_semantics	binding
8	1	Pamela thinks that she isn't returning to Stephanie.	Pamela thinks that herself isn't returning to Stephanie.	-145.0	-151.0	-14.5625	-15.125	True	True	syntax_semantics	binding
9	1	A lot of doctors say that they had skated around that college campus.	A lot of doctors say that themselves had skated around that college campus.	-173.0	-177.0	-13.3125	-13.625	True	True	syntax_semantics	binding
10	1	Many women explain that they fix the cart.	Many women explain that themselves fix the cart.	-121.0	-124.0	-15.125	-15.5	True	True	syntax_semantics	binding
11	1	Donna has imagined that she is breaking the bicycle.	Donna has imagined that herself is breaking the bicycle.	-116.5	-121.0	-12.9375	-13.4375	True	True	syntax_semantics	binding
12	1	Alan was explaining that he criticizes Holly.	Alan was explaining that himself criticizes Holly.	-131.0	-133.0	-18.75	-19.0	True	True	syntax_semantics	binding
13	1	Michelle thinks that she was discussing Natalie.	Michelle thinks that herself was discussing Natalie.	-116.5	-122.5	-16.625	-17.5	True	True	syntax_semantics	binding
14	1	Janet explains that she will hurt Leslie.	Janet explains that herself will hurt Leslie.	-107.5	-115.5	-15.375	-16.5	True	True	syntax_semantics	binding
15	1	Some patients say that they distracted Caroline.	Some patients say that themselves distracted Caroline.	-112.0	-112.5	-16.0	-16.125	True	True	syntax_semantics	binding
16	1	Many ladies think that they aren't astounding Todd.	Many ladies think that themselves aren't astounding Todd.	-131.0	-137.0	-13.125	-13.625	True	True	syntax_semantics	binding
17	1	The Impressionists say that they were criticizing Heidi.	The Impressionists say that themselves were criticizing Heidi.	-139.0	-148.0	-15.4375	-16.375	True	True	syntax_semantics	binding
18	1	Larry thinks that he is researching some universities.	Larry thinks that himself is researching some universities.	-115.5	-123.0	-14.4375	-15.375	True	True	syntax_semantics	binding
19	1	Cynthia had thought that she can't bother Kendra.	Cynthia had thought that herself can't bother Kendra.	-157.0	-163.0	-15.75	-16.375	True	True	syntax_semantics	binding
20	1	Homer imagined that he is disgusting Rachel.	Homer imagined that himself is disgusting Rachel.	-136.0	-141.0	-17.0	-17.625	True	True	syntax_semantics	binding
21	1	Clyde explains that he cleans a lot of cups.	Clyde explains that himself cleans a lot of cups.	-165.0	-165.0	-16.5	-16.5	False	False	syntax_semantics	binding
22	1	Peter said that he was bothering every actor.	Peter said that himself was bothering every actor.	-118.0	-125.0	-14.75	-15.625	True	True	syntax_semantics	binding
23	1	Sally couldn't imagine that she wasn't criticizing Robert.	Sally couldn't imagine that herself wasn't criticizing Robert.	-157.0	-161.0	-13.0625	-13.375	True	True	syntax_semantics	binding
24	1	Sheila isn't saying that she isn't noticing Caroline.	Sheila isn't saying that herself isn't noticing Caroline.	-177.0	-181.0	-14.75	-15.0625	True	True	syntax_semantics	binding
25	1	Every guy imagined that he annoyed Ruth.	Every guy imagined that himself annoyed Ruth.	-130.0	-130.0	-18.625	-18.5	False	False	syntax_semantics	binding
26	1	Barbara thinks that she isn't boring every adult.	Barbara thinks that herself isn't boring every adult.	-145.0	-151.0	-14.5	-15.125	True	True	syntax_semantics	binding
27	1	Gerald thinks that he scans an essay.	Gerald thinks that himself scans an essay.	-98.5	-102.5	-14.0625	-14.625	True	True	syntax_semantics	binding
28	1	Some boys have explained that they respected Rachel.	Some boys have explained that themselves respected Rachel.	-124.0	-130.0	-15.5	-16.25	True	True	syntax_semantics	binding
29	1	A woman wasn't explaining that she did complain about Alexander.	A woman wasn't explaining that herself did complain about Alexander.	-178.0	-182.0	-14.875	-15.125	True	True	syntax_semantics	binding
30	1	Kenneth imagines that he healed Linda.	Kenneth imagines that himself healed Linda.	-112.0	-112.5	-18.625	-18.75	True	True	syntax_semantics	binding
31	1	These students think that they might like Rodney.	These students think that themselves might like Rodney.	-111.5	-115.0	-13.9375	-14.375	True	True	syntax_semantics	binding
32	1	Alan had imagined that he can praise Kathleen.	Alan had imagined that himself can praise Kathleen.	-125.0	-131.0	-15.625	-16.375	True	True	syntax_semantics	binding
