sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term
0	1	What senators was Alicia approaching and some teachers scaring?	What was Alicia approaching senators and some teachers scaring?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
1	1	Whose restaurants is Clyde exiting and Amelia talking about?	Whose is Clyde exiting restaurants and Amelia talking about?	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects
2	1	Which teenagers had Tamara hired and Grace fired?	Which had Tamara hired teenagers and Grace fired?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
3	1	What lights could Spain sell and Andrea discover?	What could Spain sell lights and Andrea discover?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects
4	1	What paintings has Melissa looked like and Erin revealed?	What has Melissa looked like paintings and Erin revealed?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
5	1	Which carriages has Melanie found and Diana revealed?	Which has Melanie found carriages and Diana revealed?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
6	1	What offspring has William stunned and Melinda escaped from?	What has William stunned offspring and Melinda escaped from?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
7	1	What alumni might some socks shock and Denise appreciate?	What might some socks shock alumni and Denise appreciate?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
8	1	Which girls is the dress irritating and the Lutherans revealing?	Which is the dress irritating girls and the Lutherans revealing?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
9	1	What guys could those girls flee from and a lot of socks bore?	What could those girls flee from guys and a lot of socks bore?	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects
10	1	What schools were many cars embarrassing and Daniel driving to?	What were many cars embarrassing schools and Daniel driving to?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
11	1	What cafes could some teenager skate around and a lot of committees conceal?	What could some teenager skate around cafes and a lot of committees conceal?	-197.0	-197.0	-10.375	-10.375	False	False	syntax	island_effects
12	1	What lakes had Elaine escaped from and Gary thought about?	What had Elaine escaped from lakes and Gary thought about?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
13	1	What mountains is Aaron lifting and that woman insulting?	What is Aaron lifting mountains and that woman insulting?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
14	1	Which children had Phillip worried and Dawn disturbed?	Which had Phillip worried children and Dawn disturbed?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
15	1	Whose closets can drivers arrive at and Heidi walk through?	Whose can drivers arrive at closets and Heidi walk through?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
16	1	Which students has Steve hired and Monet hated?	Which has Steve hired students and Monet hated?	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects
17	1	Which analyses can Heidi dislike and Melissa think about?	Which can Heidi dislike analyses and Melissa think about?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
18	1	Which libraries had those waiters lifted and Alicia explored?	Which had those waiters lifted libraries and Alicia explored?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
19	1	Which children has Valerie approached and Sonia hurt?	Which has Valerie approached children and Sonia hurt?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
20	1	Which students does Leslie kiss and Kendra visit?	Which does Leslie kiss students and Kendra visit?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
21	1	Which teachers did Veronica work with and the rivers bore?	Which did Veronica work with teachers and the rivers bore?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
22	1	What adults is Jodi curing and Karen returning to?	What is Jodi curing adults and Karen returning to?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
23	1	Which men might Regina work with and that waiter cure?	Which might Regina work with men and that waiter cure?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
24	1	What slopes had Lori descended and Carlos climbed down?	What had Lori descended slopes and Carlos climbed down?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
25	1	Which women could Emily criticize and Christine notice?	Which could Emily criticize women and Christine notice?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
26	1	Which lakes had most girls biked to and most drivers described?	Which had most girls biked to lakes and most drivers described?	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects
27	1	Whose mice can Julia bring and Brett notice?	Whose can Julia bring mice and Brett notice?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
28	1	Which teeth is Samuel fixing and Grace selling?	Which is Samuel fixing teeth and Grace selling?	-93.5	-93.5	-10.375	-10.375	False	False	syntax	island_effects
29	1	Which girls was Tara kissing and Alice thinking about?	Which was Tara kissing girls and Alice thinking about?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
30	1	What cashiers is Ellen shocking and the waitresses boring?	What is Ellen shocking cashiers and the waitresses boring?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
31	1	Which doctors is Angela hugging and Paula admiring?	Which is Angela hugging doctors and Paula admiring?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
32	1	Which men does Theresa describe and every coat worry?	Which does Theresa describe men and every coat worry?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
33	1	Which customers was Stacey curing and these pedestrians complaining about?	Which was Stacey curing customers and these pedestrians complaining about?	-166.0	-166.0	-10.375	-10.375	False	False	syntax	island_effects
34	1	What guests had Donna concealed and some lady appreciated?	What had Donna concealed guests and some lady appreciated?	-124.5	-124.5	-10.375	-10.375	False	False	syntax	island_effects
35	1	Which people have many universities known and Gregory praised?	Which have many universities known people and Gregory praised?	-104.0	-104.0	-10.375	-10.375	False	False	syntax	island_effects
36	1	What waitresses is Sheila distracting and Tracy returning to?	What is Sheila distracting waitresses and Tracy returning to?	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects
37	1	Whose mountains might Rhonda climb up and Becky explore?	Whose might Rhonda climb up mountains and Becky explore?	-135.0	-135.0	-10.375	-10.375	False	False	syntax	island_effects
38	1	Which men had some museums known and some waitress listened to?	Which had some museums known men and some waitress listened to?	-145.0	-145.0	-10.375	-10.375	False	False	syntax	island_effects
39	1	What senators did those teenagers astound and Heidi criticize?	What did those teenagers astound senators and Heidi criticize?	-156.0	-156.0	-10.375	-10.375	False	False	syntax	island_effects
40	1	Which students can Rose impress and Cindy see?	Which can Rose impress students and Cindy see?	-114.0	-114.0	-10.375	-10.375	False	False	syntax	island_effects
